Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013,England,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.0358033055104623
2013,England,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1597791213426559
2014,England,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,2.4477407353013168
2014,England,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1631827156867544
2014,England,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.903798349678802
2014,England,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.2175769542490059
2015,England,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,3.6562261098862137
2015,England,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1661920959039188
2015,England,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.3238419180783763
2015,England,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1661920959039188
2016,England,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,4.383899814794466
2016,England,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1708012914854987
2016,England,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,4.099230995651968
2017,England,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,4.966766488934336
2017,England,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,4.499306113505223
2017,England,,Male,40 to 44,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.233730187714557
2013,England,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,3.1963722206383567
2013,England,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2062175626218294
2013,England,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.680828314083783
2013,England,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.2577719532772868
2014,England,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,2.8937293401935387
2014,England,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.206694952870967
2014,England,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.3253182197983797
2014,England,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.206694952870967
2015,England,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,3.382233491708585
2015,England,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2081374456436052
2015,England,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.913924239010473
2015,England,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1561030842327039
2016,England,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,3.281550808824142
2016,England,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.812757836134979
2016,England,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.156264324229721
2016,England,,Male,45 to 49,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.156264324229721
2017,England,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,3.519249506911123
2017,England,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,3.2040928346504254
2017,England,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1575783361303488
2013,England,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,2.1753329514415487
2013,England,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1673333039570421
2013,England,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.7848885755417834
2013,England,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1673333039570421
2014,England,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3044598394862168
2014,England,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2717624665596285
2014,England,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9783448796146624
2015,England,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,2.176939520372437
2015,England,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2123843434509695
2015,England,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.5928825758822711
2015,England,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1592882575882271
2015,England,,Male,50 to 54,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.1592882575882271
2016,England,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,2.354069899135952
2016,England,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1569379932757301
2016,England,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.9355685837340049
2016,England,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1569379932757301
2017,England,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,2.593487441815109
2017,England,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2593487441815109
2017,England,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.1266597022883897
2013,England,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.493911013566661
2013,England,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1948579582913035
2013,England,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.169147749747821
2014,England,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.966824118339366
2014,England,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.4441215751088891
2014,England,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.3323647253266673
2015,England,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,0.9249775384621076
2015,England,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7399820307696862
2016,England,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.197304388898833
2016,England,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.3591913166696499
2016,England,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.8381130722291832
2017,England,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.919204960621404
2017,England,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.4071040825560553
2017,England,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.1631545215887296
2017,England,,Male,55 to 59,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1744731782383094
2013,England,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1111080246999314
2013,England,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.3472212577187286
2013,England,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6944425154374572
2014,England,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,1.4024379982160988
2014,England,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2103656997324148
2014,England,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9115846988404642
2014,England,,Male,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.2103656997324148
2015,England,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,0.9840568728640694
2015,England,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2811591065325912
2015,England,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6326079896983303
2016,England,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,1.044128344256076
2016,England,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2784342251349536
2016,England,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.348042781418692
2017,England,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,1.162084067895787
2017,England,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.341789431734055
2017,England,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.546863090774488
2017,England,,Male,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.205073659040433
2013,England,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4226304519328299
2013,England,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2817536346218866
2014,England,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7604089617652549
2014,England,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4147685245992299
2015,England,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7509639646528089
2015,England,,Male,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2048083539962206
2015,England,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4778861593245147
2016,England,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3400023664164702
2016,England,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2040014198498821
2017,England,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",E92000001,0.92916543075752
2017,England,,Male,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2858970556176984
2017,England,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5717941112353969
2014,England,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7688012754413159
2014,England,,Male,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.576600956580987
2015,England,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",E92000001,0.6474060290148885
2015,England,,Male,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2774597267206665
2015,England,,Male,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.369946302294222
2016,England,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5274980328719191
2017,England,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4811601734101265
2017,England,,Male,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.3207734489400843
2013,England,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7510054084906168
2013,England,,Male,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5006702723270778
2014,England,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4875890307095761
2015,England,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",E92000001,0.962822997027284
2015,England,,Male,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.481411498513642
2016,England,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8455821954212932
2017,England,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5973580050154178
2014,England,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2487066966356273
2014,England,,Male,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5351600128438403
2015,England,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",E92000001,1.7495333119890268
2015,England,,Male,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6998133247956108
2015,England,,Male,80 to 84,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.5248599935967081
2016,England,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1981808191791092
2016,England,,Male,80 to 84,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.6846747538166338
2017,England,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5010781531595483
2013,England,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",E92000001,1.0277140214449658
2014,England,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",E92000001,1.32013637008703
2015,England,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",E92000001,2.8812631457631026
2015,England,,Male,85 to 89,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.2805613981169344
2015,England,,Male,85 to 89,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.9604210485877008
2017,England,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8973572828021477
2013,England,,Male,90 and over,,Undefined,Units,"Rate per 100,000 population",E92000001,3.141788934619372
2013,England,,Male,90 and over,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,2.356341700964529
2016,England,,Male,90 and over,,Undefined,Units,"Rate per 100,000 population",E92000001,3.3925675629830168
2013,England,,Female,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8564559247204143
2013,England,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.0951719399637567
2013,England,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.0153911447586361
2013,England,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6769743940416307
2013,England,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0410733585954287
2013,England,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0278450873609615
2014,England,,Female,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.6938602570039026
2014,England,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1111293856869446
2014,England,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.038997574736055
2014,England,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4893152183842646
2014,England,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0371095260737052
2014,England,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0137111263100296
2015,England,,Female,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7773324623138135
2015,England,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1088561046468378
2015,England,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.0329555657596236
2015,England,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.534708253230453
2015,England,,Female,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0136579642594384
2015,England,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0496486465009445
2015,England,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0375059279165161
2016,England,,Female,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7188612861480614
2016,England,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1274124069216371
2016,England,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.029003273019209
2016,England,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.52309498842366
2016,England,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0110556456241397
2016,England,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.0212698065742804
2017,England,,Female,,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8655701123426605
2017,England,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1282670899992646
2017,England,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.0437646291780686
2017,England,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6196562628849528
2017,England,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.0317692572849896
2017,England,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",E92000001,0.042112872995385
2014,England,,Female,10 to 14,,Undefined,Units,"Rate per 100,000 population",E92000001,0.2066744835549113
2013,England,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3156390301548903
2013,England,,Female,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2525112241239123
2014,England,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.2544223372635223
2015,England,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.447921165874806
2017,England,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3291481054564198
2013,England,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5635784072823348
2013,England,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4508627258258678
2014,England,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3956910376545244
2014,England,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2826364554675174
2015,England,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4545999548809545
2015,England,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2841249718005965
2016,England,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.3456489992021269
2016,England,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.1728244996010634
2017,England,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4079903154755972
2017,England,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.1748529923466845
2013,England,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.92155506454138
2013,England,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.8131368216541588
2014,England,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.4846049096938751
2014,England,,Female,25 to 29,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.1615349698979583
2014,England,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.2692249498299306
2015,England,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8553460195403798
2015,England,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5880503884340111
2016,England,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.529837535916362
2016,England,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.3708862751414534
2017,England,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",E92000001,0.5809982923932007
2017,England,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4753622392308005
2013,England,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.026878268445436
2013,England,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.91878581913539
2014,England,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.0735960852392348
2014,England,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6441576511435408
2015,England,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,0.9090204235500456
2015,England,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.8020768443088637
2016,England,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,0.6934346672527079
