Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2004,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6252498821693837
2005,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4173858389537557
2006,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.200307229494032
2007,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.7634547749664575
2008,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.1779324371563864
2009,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3912385021282017
2010,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8045634840817114
2011,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6273525415178316
2012,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6445204578344956
2013,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8321129010784183
2014,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6786691510970102
2015,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8508755509419191
2016,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7785998861696073
2018,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4268212282142234
2001,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0634724113738603
2002,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5110696319608943
2003,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.3663449540349895
2004,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.8724389426752674
2005,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.292412887838402
2006,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.390938378581623
2007,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.429855175088091
2008,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.474738654225195
2009,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.474456042643293
2010,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.03270174520997
2011,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.767055721052891
2012,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.159778945622403
2013,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.729683379443124
2014,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.68526910923773
2015,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.712165513903729
2016,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.068582955118508
2017,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.274456510797306
2018,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.055021075324174
2000,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.270645952575633
2001,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3466362122771347
2002,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.237575428842634
2003,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.882608508624768
2004,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.717407791619081
2005,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.9650615101994635
2006,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,19.96094597526579
2007,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.442870632672333
2008,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.257987132430852
2009,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,16.801922139892806
2010,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.34479883260371
2011,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.147802929427431
2012,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,22.305016976596256
2013,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,20.657230443799943
2014,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.967972261250381
2015,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,20.457093292528256
2016,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.058239749281798
2017,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,17.879782841910213
2018,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.380381109654019
2000,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6008068066305416
2001,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8144184644954271
2002,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8267879288962381
2003,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.863677866291392
2004,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.080397287067848
2005,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.610350076103503
2006,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.049782438539941
2007,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.452675510508272
2008,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.794719013998288
2009,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4247518670589376
2010,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.0063460521466
2011,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.574846293523621
2012,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.342662332514073
2013,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.169245640306466
2014,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.551502077847919
2015,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.1571714858288
2016,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.1911413914972035
2017,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.788316507721161
2018,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.7962397480375385
2000,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7453377664912602
2001,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.130897115874502
2002,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0746095944589946
2003,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.8530236603174335
2004,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.233873240963594
2005,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.600388293588357
2006,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.9477320279499435
2007,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.206150546255347
2008,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.820669407839477
2009,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.7028275620269335
2010,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.298697407471504
2011,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.496155575130638
2012,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.030351018867132
2013,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.078078587795977
2014,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.966730683842528
2015,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.293996165419395
2016,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.022035688145992
2017,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.143300371063054
2018,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.902617946572852
2000,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.9408304905305265
2001,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.179975366339368
2002,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.657548584198468
2003,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.0185127358700985
2004,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.345794392523365
2005,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.577889882434452
2006,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.416082981339892
2007,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.40020297699594
2008,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.697776961234615
2009,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.479159571402374
2010,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.753572122478774
2011,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.159790217184426
2012,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.215252743731474
2013,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.436578171091444
2014,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.105207716110343
2015,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.200971821586357
2016,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.429095971557409
2017,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.50512421407332
2018,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.77004691204412
2000,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5755296311430594
2001,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.126183196220529
2002,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5524434574121339
2003,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.7171697959405483
2004,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.2076641789448925
2005,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.6798334612513535
2006,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5549278254334362
2007,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0772860388661227
2008,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.090768400582384
2009,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.045051537497272
2010,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0500513425309332
2011,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0219985181021487
2012,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0300835912834323
2013,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0764119601328903
2014,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.175583276788976
2015,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.722674083014115
2016,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.737590145812497
2017,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.114679044588008
2018,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.242951396991747
2000,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7772997384386381
2001,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.3825715695763785
2002,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.50871661021552
2003,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7410316642830148
2004,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4569242144446752
2005,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.146145344116521
2006,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7502100252030246
2007,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.061048249139513
2008,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3808683422250168
2009,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9987183115002414
2010,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2901112994091517
2011,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.171051618368028
2012,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.6793979838137165
2013,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.122242453519625
2014,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.244996967859309
2015,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.859742881743416
2016,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.202123881439908
2017,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.851418183686109
2018,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.764707531040668
2000,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5929654645087294
2001,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7826502101415814
2002,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0794814153296586
2003,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.509479531457553
2004,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.9570051451889525
2005,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8980257199782646
2006,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.5395724196517064
2007,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.4721016631366965
2008,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.829294943590024
2009,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0168880761576937
2010,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3031644315254014
2011,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.770158705491558
2012,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.9126559714795
2013,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.865063009729349
2014,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.732852648459402
2015,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.601452319510293
2016,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.893724362299024
2017,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.524585134892659
2018,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.692750851066253
2000,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4129682223446796
2006,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6797680631368577
2008,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2962434863764811
2011,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6359907145355678
2012,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5022676800850765
2013,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4570326416786448
2014,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8026462847460072
2015,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.175226231049477
2016,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5752085130859937
2017,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2516690496830782
2018,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.8646702884148234
2000,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4462492748449284
2002,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4257040080032354
2006,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8401596303297626
2007,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7525530361752245
2012,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0747526277701749
2014,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6995061486590467
2015,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0075397558395325
2017,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6601204719861374
2018,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9734033751139692
2000,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0890161827804758
2002,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0160742953524762
2006,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.99676052828308
2007,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7284142663313542
2012,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.439659098301997
2014,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7895027711547268
2015,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2491959124612952
2017,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4654698662758747
2018,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1515710054291306
2000,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7260845888546016
2007,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6279277129616839
2015,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2018,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,31.51591553734636
2001,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,81.08782435129741
2002,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,73.9234891886897
2003,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,42.66991770801585
2004,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,174.81463620471396
2005,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,107.1683734222434
2006,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,146.92054536906446
2007,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,127.6176112303498
2008,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,212.2411518384673
2009,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,193.07211811470756
2010,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,292.89174270586915
2011,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,235.1228796954599
2012,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,294.7719688542825
2013,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,293.7915742793791
2014,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,242.264067833939
2015,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,322.45723342624467
