Year,Region,Sex,Age,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2015,East of England,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.605941253995
2015,North West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.401716669233
2015,South East,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.268504190008
2015,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.846400523076
2015,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.45561200082
2015,West Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,1.17223674493
2015,Yorkshire and the Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,1.07984363864
2016,,,,Undefined,Units,"Rate per 100,000 population",,0.819641475791
2016,,Male,,Undefined,Units,"Rate per 100,000 population",,1.09153830713
2016,,Female,,Undefined,Units,"Rate per 100,000 population",,0.547070460923
2016,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.68413539902
2016,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,0.719662469835
2016,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.619847315294
2016,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,1.02498426857
2016,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.487464571573
2016,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,0.525747771963
2016,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.499936732145
2016,Yorkshire and the Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.718795828994
2016,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.682633204493
2016,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,2.14646617455
2016,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,1.20219543569
2016,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,1.02782493401
2016,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.418513532007
2016,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.385991096472
2016,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,0.86045361791
2016,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.683296649414
2016,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,1.34797761234
2016,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.305739405638
2016,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,0.674576601996
2016,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.42789871067
2016,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,0.626947455534
2016,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.375672154326
2016,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,0.62659935133
2016,Yorkshire and the Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.363969494989
2016,Yorkshire and the Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.08279336793
2016,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.446930370483
2016,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,0.927101255681
2016,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.195831501644
2016,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.155613333686
2016,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.223262127599
2016,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.397254880497
2016,East of England,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.264149846925
2016,North West,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.222209877229
2016,Yorkshire and the Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.364889726676
2016,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.543232723615
2016,East of England,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.385961300947
2016,North West,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000002,0.341728462564
2016,Yorkshire and the Humber,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.571570647561
2016,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.2610729877
2016,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.8130139688
2016,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.71465411997
2016,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.29028513396
2016,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.936513733974
2016,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.858129989531
2016,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,2.15373929524
2016,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.811556931395
2016,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.850824216623
2016,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.468794054084
2016,Yorkshire and the Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.928885922805
2016,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,3.09902148397
2016,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.4593582008
2016,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.187036208
2016,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.683918511109
2016,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.660535139148
2016,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.05546466832
2016,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.62121149893
2016,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,2.68240055536
2016,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.631336476186
2016,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.991705733862
2016,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.469540882925
2016,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.22335008303
2016,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,0.797242603582
2016,Yorkshire and the Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.431207337424
2016,Yorkshire and the Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.42084810423
2016,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.1774904625
2016,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.788905497426
2016,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.54426827895
2016,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.26073468341
2016,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,1.01906673868
2016,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.969611761391
2016,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.19369397423
2016,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.691308985431
2016,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.74478464552
2016,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.06171623776
2016,Yorkshire and the Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.907961354371
2016,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.96498674336
2016,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,3.05573380669
2016,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.47126436782
2016,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,1.2675978229
2016,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.775720566835
2016,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.59928756694
2016,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.34833499015
2016,North West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.511507381563
2016,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.79081396708
2016,South East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.241616900297
2016,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.14992755456
2016,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.931075165698
2016,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.551634354684
2016,West Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.790227519673
2016,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.33740081501
2016,Yorkshire and the Humber,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.693485123357
2016,Yorkshire and the Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.12551932165
2016,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.37165556083
2016,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,2.5865785314
2016,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.55722541079
2016,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.355431075694
2016,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.729888159846
2016,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.46320539014
2016,East Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.812466485757
2016,East of England,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.3445464838
2016,North West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.428004715389
2016,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.381863762465
2016,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.413100234641
2016,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.305965251526
2016,Yorkshire and the Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.653509879027
2016,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.86621289417
2016,London,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,1.12820657462
2016,East Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,1.54580709487
2016,East of England,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.596479874023
2016,North West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000002,0.660161871691
2016,South East,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.264780488149
2016,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.519764567442
2016,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.746459170923
2016,Yorkshire and the Humber,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,1.24147813934
2017,,,,Undefined,Units,"Rate per 100,000 population",,0.800080115888
2017,,Male,,Undefined,Units,"Rate per 100,000 population",,1.13532767467
2017,,Female,,Undefined,Units,"Rate per 100,000 population",,0.465556346764
2017,London,,,Undefined,Units,"Rate per 100,000 population",E12000007,1.42776187787
2017,East Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000004,0.817324598997
2017,East of England,,,Undefined,Units,"Rate per 100,000 population",E12000006,0.680886163615
2017,North West,,,Undefined,Units,"Rate per 100,000 population",E12000002,0.523514984308
2017,South East,,,Undefined,Units,"Rate per 100,000 population",E12000008,0.682757348589
2017,South West,,,Undefined,Units,"Rate per 100,000 population",E12000009,0.683537327254
2017,West Midlands,,,Undefined,Units,"Rate per 100,000 population",E12000005,0.819013954974
2017,Yorkshire and the Humber,,,Undefined,Units,"Rate per 100,000 population",E12000003,0.715579261412
2017,North East,,,Undefined,Units,"Rate per 100,000 population",E12000001,0.491544117786
2017,London,Male,,Undefined,Units,"Rate per 100,000 population",E12000007,1.9095908747
2017,London,Female,,Undefined,Units,"Rate per 100,000 population",E12000007,0.926312307776
2017,East Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000004,1.35627357055
2017,East Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000004,0.290184308491
2017,East of England,Female,,Undefined,Units,"Rate per 100,000 population",E12000006,0.415581227109
2017,East of England,Male,,Undefined,Units,"Rate per 100,000 population",E12000006,0.920966896832
2017,North West,Female,,Undefined,Units,"Rate per 100,000 population",E12000002,0.190351464945
2017,North West,Male,,Undefined,Units,"Rate per 100,000 population",E12000002,0.865627039285
2017,South East,Female,,Undefined,Units,"Rate per 100,000 population",E12000008,0.369050472211
2017,South East,Male,,Undefined,Units,"Rate per 100,000 population",E12000008,1.00571941456
2017,South West,Female,,Undefined,Units,"Rate per 100,000 population",E12000009,0.42475861322
2017,South West,Male,,Undefined,Units,"Rate per 100,000 population",E12000009,0.950924261808
2017,West Midlands,Female,,Undefined,Units,"Rate per 100,000 population",E12000005,0.541192531272
2017,West Midlands,Male,,Undefined,Units,"Rate per 100,000 population",E12000005,1.1018251734
2017,Yorkshire and the Humber,Female,,Undefined,Units,"Rate per 100,000 population",E12000003,0.434842478312
2017,Yorkshire and the Humber,Male,,Undefined,Units,"Rate per 100,000 population",E12000003,1.00352721231
2017,North East,Female,,Undefined,Units,"Rate per 100,000 population",E12000001,0.445499453149
2017,North East,Male,,Undefined,Units,"Rate per 100,000 population",E12000001,0.53932279548
2017,,,20 and under,Undefined,Units,"Rate per 100,000 population",,0.295979301662
2017,,Male,20 and under,Undefined,Units,"Rate per 100,000 population",,0.309834717262
2017,,Female,20 and under,Undefined,Units,"Rate per 100,000 population",,0.281408106923
2017,London,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.439209843922
2017,East Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.254950284694
2017,East of England,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.460131268878
2017,South East,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.220925048526
2017,West Midlands,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.0678905430646
2017,Yorkshire and the Humber,,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.436930852052
2017,London,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.257354328871
2017,London,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000007,0.630001764005
2017,East Midlands,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000004,0.498333903649
2017,East of England,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000006,0.63977971105
2017,South East,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000008,0.272488473738
2017,West Midlands,Female,20 and under,Undefined,Units,"Rate per 100,000 population",E12000005,0.410073034007
2017,Yorkshire and the Humber,Male,20 and under,Undefined,Units,"Rate per 100,000 population",E12000003,0.71323725552
2017,,,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.28256154005
2017,,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",,0.81961289956
2017,,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",,1.72608954683
2017,London,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.01552749163
2017,East Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.09158205506
2017,East of England,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.855461827648
2017,North West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.908219601089
2017,South East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.30361451849
2017,South West,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.30216711247
2017,West Midlands,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.37974352539
2017,Yorkshire and the Humber,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.994206616019
2017,North East,,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000001,0.599719031634
2017,London,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,2.66940291316
2017,London,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000007,1.27467245949
2017,East Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,1.50442803318
2017,East Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000004,0.674879955728
2017,East of England,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,0.631965044749
2017,East of England,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000006,1.05436573311
2017,North West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,0.536257437891
2017,North West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000002,1.27740295463
2017,South East,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,0.629873647346
2017,South East,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000008,1.97619582304
2017,South West,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,0.775390952118
2017,South West,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000009,1.816310468
2017,West Midlands,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.06091790617
2017,West Midlands,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000005,1.69280090838
2017,Yorkshire and the Humber,Female,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,0.713911420727
2017,Yorkshire and the Humber,Male,21 to 40,Undefined,Units,"Rate per 100,000 population",E12000003,1.27156180285
2017,,,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.14008069041
2017,,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",,0.553675908373
2017,,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",,1.7257966001
2017,London,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,2.13930128599
2017,East Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,1.407626835
2017,East of England,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.966330625192
2017,North West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,0.884032143409
2017,South East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.689106403298
2017,South West,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.878144602045
2017,West Midlands,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.05895255032
2017,Yorkshire and the Humber,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.12048898139
2017,North East,,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.989578326538
2017,London,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,3.19748294143
2017,London,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000007,1.08856570583
2017,East Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,2.37240419441
2017,East Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000004,0.464052914407
2017,East of England,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,0.597483637911
2017,East of England,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000006,1.22114286761
2017,North West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000002,1.69015274755
2017,South East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,0.240694548188
2017,South East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000008,1.14700508779
2017,South West,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,0.530650365087
2017,South West,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000009,1.2386423379
2017,West Midlands,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,0.525517832134
2017,West Midlands,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000005,1.60048441328
2017,Yorkshire and the Humber,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,0.695158913328
2017,Yorkshire and the Humber,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000003,1.55216399883
2017,North East,Female,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,1.10369489458
2017,North East,Male,41 to 60,Undefined,Units,"Rate per 100,000 population",E12000001,0.86968369604
2017,,,61 and over,Undefined,Units,"Rate per 100,000 population",,0.387631674644
2017,,Female,61 and over,Undefined,Units,"Rate per 100,000 population",,0.165139526386
2017,,Male,61 and over,Undefined,Units,"Rate per 100,000 population",,0.646643439933
2017,London,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.603908951667
2017,East Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.444331485507
2017,East of England,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.407682920532
2017,South East,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.517387269545
2017,South West,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.406915115472
2017,West Midlands,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.453286211713
2017,Yorkshire and the Humber,,61 and over,Undefined,Units,"Rate per 100,000 population",E12000003,0.241777743392
2017,London,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.829730918263
2017,London,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000007,0.00725539839127
2017,East Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000004,0.94895387325
2017,East of England,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000006,0.734096891981
2017,South East,Female,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.348515541615
2017,South East,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000008,0.715496217069
2017,South West,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000009,0.733490593717
2017,West Midlands,Male,61 and over,Undefined,Units,"Rate per 100,000 population",E12000005,0.814295113578
