Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2016,England,South East,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,494.38
2016,England,South East,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,11.81
2016,England,South East,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,15.68
2016,England,South East,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,28.63
2016,England,South East,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,53.64
2016,England,South East,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,104.05
2016,England,South East,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,197.38
2016,England,South East,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,368.2
2016,England,South East,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,566.33
2016,England,South East,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,17.16
2016,England,South East,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,25.63
2016,England,South East,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,38.45
2016,England,South East,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,65.93
2016,England,South East,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,109.31
2016,England,South East,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,189.56
2016,England,South East,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,277.77
2016,England,South East,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,427.38
2016,England,South East,Diabetes,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,0.73
2016,England,South East,Diabetes,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,0.87
2016,England,South East,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,1.18
2016,England,South East,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,2.6
2016,England,South East,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,2.74
2016,England,South East,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,4.6
2016,England,South East,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,4.11
2016,England,South East,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,9.71
2016,England,South East,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,2.04
2016,England,South East,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,3.41
2016,England,South East,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,3.99
2016,England,South East,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,5.34
2016,England,South East,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,4.19
2016,England,South East,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,13.28
2016,England,South East,Diabetes,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,1.07
2016,England,South East,Diabetes,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,1.37
2016,England,South East,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,1.81
2016,England,South East,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,1.51
2016,England,South East,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,3.86
2016,England,South East,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,4.04
2016,England,South East,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,6.37
2016,England,South East,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,7.99
2016,England,South East,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,6.98
2016,England,South East,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,18.32
2016,England,South East,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,36.59
2016,England,South East,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,53.05
2016,England,South East,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,95.66
2016,England,South East,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,148.72
2016,England,South East,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,233.12
2016,England,South East,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,9.96
2016,England,South East,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,8.55
2016,England,South East,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,25.9
2016,England,South East,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,52.4
2016,England,South East,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,71.52
2016,England,South East,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,138.95
2016,England,South East,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,210.52
2016,England,South East,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,336.9
2016,England,South East,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,6.08
2016,England,South East,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,5.47
2016,England,South East,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,10.94
2016,England,South East,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,21.17
2016,England,South East,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,34.82
2016,England,South East,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,53.01
2016,England,South East,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,89.23
2016,England,South East,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,136.46
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000008,0.54
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,1.05
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,0.84
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,2.14
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,7.01
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,19.1
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,39.08
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,66.19
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,1.07
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,3.1
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,6.14
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,20.66
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,47.81
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,72.85
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000008,1.03
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,0.99
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,1.21
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,7.87
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,17.55
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,30.68
2016,England,South East,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,59.98
2016,England,South East,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,0.53
2016,England,South East,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,2.52
2016,England,South East,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,2.01
2016,England,South East,Chronic respiratory disease,Lung diseases due to external agents,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,3.0
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,1.18
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000008,0.46
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,0.76
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,2.65
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,7.61
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,10.09
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,1.36
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,1.23
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,4.28
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,11.74
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,12.48
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000008,0.99
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000008,1.05
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,3.63
2016,England,South East,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,7.87
2016,England,South East,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,0.46
2016,England,South East,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,0.62
2016,England,South East,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,1.16
2016,England,South East,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,1.61
2016,England,South East,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000008,0.91
2016,England,South East,Chronic respiratory disease,Other respiratory disorders,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000008,0.62
2016,England,South East,Chronic respiratory disease,Other respiratory disorders,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000008,0.58
2016,England,South West,Cancer,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,13.82
2016,England,South West,Cancer,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,19.93
2016,England,South West,Cancer,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,36.96
2016,England,South West,Cancer,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,62.46
2016,England,South West,Cancer,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,119.26
2016,England,South West,Cancer,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,190.03
2016,England,South West,Cancer,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,350.56
2016,England,South West,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,522.44
2016,England,South West,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,10.05
2016,England,South West,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,16.2
2016,England,South West,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,31.42
2016,England,South West,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,57.73
2016,England,South West,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,107.83
2016,England,South West,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,186.99
2016,England,South West,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,405.36
2016,England,South West,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,616.66
2016,England,South West,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,17.59
2016,England,South West,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,23.6
2016,England,South West,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,42.32
2016,England,South West,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,67.04
2016,England,South West,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,130.3
2016,England,South West,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,192.95
2016,England,South West,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,298.93
2016,England,South West,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,434.18
2016,England,South West,Diabetes,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,0.94
2016,England,South West,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,2.42
2016,England,South West,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,1.82
2016,England,South West,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,3.01
2016,England,South West,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,5.29
2016,England,South West,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,6.41
2016,England,South West,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,9.19
2016,England,South West,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,2.46
2016,England,South West,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,1.59
2016,England,South West,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,3.58
2016,England,South West,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,5.68
2016,England,South West,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,6.92
2016,England,South West,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,10.94
2016,England,South West,Diabetes,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,1.88
2016,England,South West,Diabetes,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,2.38
2016,England,South West,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,2.05
2016,England,South West,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,2.47
2016,England,South West,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,4.92
2016,England,South West,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,5.93
2016,England,South West,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,7.55
2016,England,South West,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,5.02
2016,England,South West,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,9.96
2016,England,South West,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,21.51
2016,England,South West,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,37.74
2016,England,South West,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,56.74
2016,England,South West,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,89.72
2016,England,South West,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,157.57
2016,England,South West,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,228.64
2016,England,South West,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,6.91
2016,England,South West,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,11.01
2016,England,South West,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,32.04
2016,England,South West,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,58.79
2016,England,South West,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,85.34
2016,England,South West,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,127.88
2016,England,South West,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,228.49
2016,England,South West,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,325.32
2016,England,South West,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000009,3.14
2016,England,South West,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,8.93
2016,England,South West,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,11.33
2016,England,South West,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,17.4
2016,England,South West,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,29.12
2016,England,South West,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,53.02
2016,England,South West,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,90.75
2016,England,South West,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,138.07
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,1.29
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,2.12
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,4.95
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,7.28
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,18.39
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,40.31
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,69.34
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,2.46
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,5.3
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,8.18
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,23.3
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,46.58
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,72.55
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000009,1.91
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000009,1.79
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,4.61
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,6.42
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,13.66
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,34.4
2016,England,South West,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,66.34
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,1.0
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,1.53
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,2.51
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,2.3
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,1.48
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,1.78
2016,England,South West,Chronic respiratory disease,Lung diseases due to external agents,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,2.7
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000009,1.04
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,1.51
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,3.06
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,5.8
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,11.14
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,1.53
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,3.98
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,9.44
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,17.27
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000009,1.48
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,2.19
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000009,2.37
2016,England,South West,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,5.39
2016,England,South West,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000009,0.84
2016,England,South West,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,1.11
2016,England,South West,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,1.73
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000009,1.11
2016,England,West Midlands,Cancer,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,12.94
2016,England,West Midlands,Cancer,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,20.08
2016,England,West Midlands,Cancer,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,36.35
2016,England,West Midlands,Cancer,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,60.51
2016,England,West Midlands,Cancer,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,121.76
2016,England,West Midlands,Cancer,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,224.42
2016,England,West Midlands,Cancer,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,363.44
