Year,Region,Local Authority,County,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2016.0,North West,Halton,,Undefined,Units,Percentage (%),E06000006,5.00526507717968
2016.0,North West,Warrington,,Undefined,Units,Percentage (%),E06000007,4.8857561032122305
2016.0,North West,Blackburn with Darwen,,Undefined,Units,Percentage (%),E06000008,4.65692080915668
2016.0,North West,Blackpool,,Undefined,Units,Percentage (%),E06000009,4.26799208918773
2016.0,Yorkshire and The Humber,Kingston upon Hull,,Undefined,Units,Percentage (%),E06000010,5.47655799539545
2016.0,Yorkshire and The Humber,East Riding of Yorkshire,,Undefined,Units,Percentage (%),E06000011,4.70953389025379
2016.0,Yorkshire and The Humber,North East Lincolnshire,,Undefined,Units,Percentage (%),E06000012,5.23040388604783
2016.0,Yorkshire and The Humber,North Lincolnshire,,Undefined,Units,Percentage (%),E06000013,5.07999461243954
2016.0,Yorkshire and The Humber,York,,Undefined,Units,Percentage (%),E06000014,4.49077676731564
2016.0,East Midlands,Derby,,Undefined,Units,Percentage (%),E06000015,6.38989977566694
2016.0,East Midlands,Leicester,,Undefined,Units,Percentage (%),E06000016,6.391967030447191
2016.0,East Midlands,Rutland,,Undefined,Units,Percentage (%),E06000017,5.43659062043573
2016.0,East Midlands,Nottingham,,Undefined,Units,Percentage (%),E06000018,6.34855600540362
2016.0,West Midlands,Herefordshire,,Undefined,Units,Percentage (%),E06000019,4.11204377947307
2016.0,West Midlands,Telford and Wrekin,,Undefined,Units,Percentage (%),E06000020,4.48320220506616
2016.0,West Midlands,Stoke-on-Trent,,Undefined,Units,Percentage (%),E06000021,5.02761374489544
2016.0,South West,Bath and North East Somerset,,Undefined,Units,Percentage (%),E06000022,4.726051061045791
2016.0,South West,Bristol,,Undefined,Units,Percentage (%),E06000023,5.31455675623678
2016.0,South West,North Somerset,,Undefined,Units,Percentage (%),E06000024,4.41260913450649
2016.0,South West,South Gloucestershire,,Undefined,Units,Percentage (%),E06000025,5.18345975756188
2016.0,South West,Plymouth,,Undefined,Units,Percentage (%),E06000026,4.4548186908500895
2016.0,South West,Torbay,,Undefined,Units,Percentage (%),E06000027,4.2093584195058
2016.0,South West,Bournemouth,,Undefined,Units,Percentage (%),E06000028,5.07330753684642
2016.0,South West,Poole,,Undefined,Units,Percentage (%),E06000029,5.012598986376981
2016.0,South West,Swindon,,Undefined,Units,Percentage (%),E06000030,5.3797423000313795
2016.0,East of England,Peterborough,,Undefined,Units,Percentage (%),E06000031,5.5379167469584
2016.0,East of England,Luton,,Undefined,Units,Percentage (%),E06000032,5.95769496658748
2016.0,East of England,Southend-on-Sea,,Undefined,Units,Percentage (%),E06000033,5.522927614583139
2016.0,East of England,Thurrock,,Undefined,Units,Percentage (%),E06000034,5.900880281189231
2016.0,South East,Medway,,Undefined,Units,Percentage (%),E06000035,6.34723540998538
2016.0,South East,Bracknell Forest,,Undefined,Units,Percentage (%),E06000036,5.55630449745595
2016.0,South East,West Berkshire,,Undefined,Units,Percentage (%),E06000037,5.01217280488593
2016.0,South East,Reading,,Undefined,Units,Percentage (%),E06000038,5.85452610403921
2016.0,South East,Slough,,Undefined,Units,Percentage (%),E06000039,6.234638065880961
2016.0,South East,Windsor and Maidenhead,,Undefined,Units,Percentage (%),E06000040,5.645792512971441
2016.0,South East,Wokingham,,Undefined,Units,Percentage (%),E06000041,5.6056491843084
2016.0,South East,Milton Keynes,,Undefined,Units,Percentage (%),E06000042,5.78582489546869
2016.0,South East,Brighton and Hove,,Undefined,Units,Percentage (%),E06000043,5.74883314157481
2016.0,South East,Portsmouth,,Undefined,Units,Percentage (%),E06000044,6.593612821581369
2016.0,South East,Southampton,,Undefined,Units,Percentage (%),E06000045,5.976899502648621
2016.0,South East,Isle of Wight,,Undefined,Units,Percentage (%),E06000046,4.90007053667041
2016.0,North East,County Durham,,Undefined,Units,Percentage (%),E06000047,3.72631155051844
2016.0,North West,Cheshire East,,Undefined,Units,Percentage (%),E06000049,4.4625012744436106
2016.0,North West,Cheshire West and Chester,,Undefined,Units,Percentage (%),E06000050,4.32948871342485
2016.0,West Midlands,Shropshire,,Undefined,Units,Percentage (%),E06000051,3.9703293848890495
2016.0,South West,Cornwall,,Undefined,Units,Percentage (%),E06000052,3.5424951001663
2016.0,South West,Isles of Scilly,,Undefined,Units,Percentage (%),E06000053,2.61533749729595
2016.0,South West,Wiltshire,,Undefined,Units,Percentage (%),E06000054,4.689765041689441
2016.0,East of England,Bedford,,Undefined,Units,Percentage (%),E06000055,5.475731825121289
2016.0,East of England,Central Bedfordshire,,Undefined,Units,Percentage (%),E06000056,5.4043675382063
2016.0,North East,Northumberland,,Undefined,Units,Percentage (%),E06000057,3.46850692751837
2016.0,North West,Bolton,,Undefined,Units,Percentage (%),E08000001,5.03074036797362
2016.0,North West,Bury,,Undefined,Units,Percentage (%),E08000002,4.89919499632978
2016.0,North West,Manchester,,Undefined,Units,Percentage (%),E08000003,5.1867856627044295
2016.0,North West,Oldham,,Undefined,Units,Percentage (%),E08000004,4.97481638120841
2016.0,North West,Rochdale,,Undefined,Units,Percentage (%),E08000005,4.823213956390981
2016.0,North West,Salford,,Undefined,Units,Percentage (%),E08000006,5.096060473794769
2016.0,North West,Stockport,,Undefined,Units,Percentage (%),E08000007,4.91157926375929
2016.0,North West,Tameside,,Undefined,Units,Percentage (%),E08000008,5.06445708473324
2016.0,North West,Trafford,,Undefined,Units,Percentage (%),E08000009,4.945005961548429
2016.0,North West,Wigan,,Undefined,Units,Percentage (%),E08000010,4.73295688792088
2016.0,North West,Knowsley,,Undefined,Units,Percentage (%),E08000011,5.1358953933739
2016.0,North West,Liverpool,,Undefined,Units,Percentage (%),E08000012,5.2306137264093
2016.0,North West,St. Helens,,Undefined,Units,Percentage (%),E08000013,4.9191087748296205
2016.0,North West,Sefton,,Undefined,Units,Percentage (%),E08000014,4.449373703208059
2016.0,North West,Wirral,,Undefined,Units,Percentage (%),E08000015,4.43146652520404
2016.0,Yorkshire and The Humber,Barnsley,,Undefined,Units,Percentage (%),E08000016,4.48602395275956
2016.0,Yorkshire and The Humber,Doncaster,,Undefined,Units,Percentage (%),E08000017,4.95014578324588
2016.0,Yorkshire and The Humber,Rotherham,,Undefined,Units,Percentage (%),E08000018,4.8308281002912095
2016.0,Yorkshire and The Humber,Sheffield,,Undefined,Units,Percentage (%),E08000019,4.581046441831821
2016.0,North East,Newcastle upon Tyne,,Undefined,Units,Percentage (%),E08000021,3.93808244697008
2016.0,North East,North Tyneside,,Undefined,Units,Percentage (%),E08000022,3.9841325999452
2016.0,North East,South Tyneside,,Undefined,Units,Percentage (%),E08000023,4.069749870476721
2016.0,North East,Sunderland,,Undefined,Units,Percentage (%),E08000024,4.04829959834108
2016.0,West Midlands,Birmingham,,Undefined,Units,Percentage (%),E08000025,6.15076155023554
2016.0,West Midlands,Coventry,,Undefined,Units,Percentage (%),E08000026,6.064910720412049
2016.0,West Midlands,Dudley,,Undefined,Units,Percentage (%),E08000027,5.618133939172401
2016.0,West Midlands,Sandwell,,Undefined,Units,Percentage (%),E08000028,6.313646737276589
2016.0,West Midlands,Solihull,,Undefined,Units,Percentage (%),E08000029,5.89585767063853
2016.0,West Midlands,Walsall,,Undefined,Units,Percentage (%),E08000030,6.13071191480728
2016.0,West Midlands,Wolverhampton,,Undefined,Units,Percentage (%),E08000031,5.590648795120059
2016.0,Yorkshire and The Humber,Bradford,,Undefined,Units,Percentage (%),E08000032,4.995345410142559
2016.0,Yorkshire and The Humber,Calderdale,,Undefined,Units,Percentage (%),E08000033,4.69748426550109
2016.0,Yorkshire and The Humber,Kirklees,,Undefined,Units,Percentage (%),E08000034,4.81678610220681
2016.0,Yorkshire and The Humber,Leeds,,Undefined,Units,Percentage (%),E08000035,5.13668031327358
2016.0,Yorkshire and The Humber,Wakefield,,Undefined,Units,Percentage (%),E08000036,4.774858525042769
2016.0,North East,Gateshead,,Undefined,Units,Percentage (%),E08000037,3.8945358232433795
2016.0,London,City of London,,Undefined,Units,Percentage (%),E09000001,6.7710444447167895
2016.0,London,Barking and Dagenham,,Undefined,Units,Percentage (%),E09000002,6.707148994221559
2016.0,London,Barnet,,Undefined,Units,Percentage (%),E09000003,6.159182651085071
2016.0,London,Bexley,,Undefined,Units,Percentage (%),E09000004,6.206999077738731
2016.0,London,Brent,,Undefined,Units,Percentage (%),E09000005,6.417981083724821
2016.0,London,Bromley,,Undefined,Units,Percentage (%),E09000006,5.84411356723311
2016.0,London,Camden,,Undefined,Units,Percentage (%),E09000007,6.514257393876361
2016.0,London,Croydon,,Undefined,Units,Percentage (%),E09000008,6.20264319963986
2016.0,London,Ealing,,Undefined,Units,Percentage (%),E09000009,6.38351226994664
2016.0,London,Enfield,,Undefined,Units,Percentage (%),E09000010,6.33075368597304
2016.0,London,Greenwich,,Undefined,Units,Percentage (%),E09000011,6.44809817793017
2016.0,London,Hackney,,Undefined,Units,Percentage (%),E09000012,6.66119199318614
2016.0,London,Hammersmith and Fulham,,Undefined,Units,Percentage (%),E09000013,6.64515717975938
2016.0,London,Haringey,,Undefined,Units,Percentage (%),E09000014,6.548972114473011
2016.0,London,Harrow,,Undefined,Units,Percentage (%),E09000015,6.004830853796201
2016.0,London,Havering,,Undefined,Units,Percentage (%),E09000016,5.987834199072981
2016.0,London,Hillingdon,,Undefined,Units,Percentage (%),E09000017,5.95125056869154
2016.0,London,Hounslow,,Undefined,Units,Percentage (%),E09000018,6.2987206382603205
2016.0,London,Islington,,Undefined,Units,Percentage (%),E09000019,6.66962711393212
2016.0,London,Kensington and Chelsea,,Undefined,Units,Percentage (%),E09000020,6.754354773521039
2016.0,London,Kingston upon Thames,,Undefined,Units,Percentage (%),E09000021,6.102549876726449
2016.0,London,Lambeth,,Undefined,Units,Percentage (%),E09000022,6.638025480646349
2016.0,London,Lewisham,,Undefined,Units,Percentage (%),E09000023,6.489190950741871
2016.0,London,Merton,,Undefined,Units,Percentage (%),E09000024,6.50525800107492
2016.0,London,Newham,,Undefined,Units,Percentage (%),E09000025,6.94011949629925
2016.0,London,Redbridge,,Undefined,Units,Percentage (%),E09000026,6.56773469782423
2016.0,London,Richmond upon Thames,,Undefined,Units,Percentage (%),E09000027,6.15410273976899
2016.0,London,Southwark,,Undefined,Units,Percentage (%),E09000028,6.59094042345025
2016.0,London,Sutton,,Undefined,Units,Percentage (%),E09000029,6.119268686713831
2016.0,London,Tower Hamlets,,Undefined,Units,Percentage (%),E09000030,6.61668696904961
2016.0,London,Waltham Forest,,Undefined,Units,Percentage (%),E09000031,6.82992337702234
2016.0,London,Wandsworth,,Undefined,Units,Percentage (%),E09000032,6.49763071883152
2016.0,London,Westminster,,Undefined,Units,Percentage (%),E09000033,6.71396558017236
2016.0,South East,,Buckinghamshire,Undefined,Units,Percentage (%),E10000002,5.49085510509334
2016.0,East of England,,Cambridgeshire,Undefined,Units,Percentage (%),E10000003,5.3365623788836904
2016.0,North West,,Cumbria,Undefined,Units,Percentage (%),E10000006,3.35030851875231
2016.0,East Midlands,,Derbyshire,Undefined,Units,Percentage (%),E10000007,5.22681996182557
2016.0,South West,,Devon,Undefined,Units,Percentage (%),E10000008,3.87968918140038
2016.0,South West,,Dorset,Undefined,Units,Percentage (%),E10000009,4.36708768430368
2016.0,South East,,East Sussex,Undefined,Units,Percentage (%),E10000011,5.14487183619265
2016.0,East of England,,Essex,Undefined,Units,Percentage (%),E10000012,5.4544637170100705
2016.0,South West,,Gloucestershire,Undefined,Units,Percentage (%),E10000013,4.92780658472899
2016.0,South East,,Hampshire,Undefined,Units,Percentage (%),E10000014,5.3137015836790304
2016.0,East of England,,Hertfordshire,Undefined,Units,Percentage (%),E10000015,5.53349126452625
2016.0,South East,,Kent,Undefined,Units,Percentage (%),E10000016,5.5502013279671
2016.0,North West,,Lancashire,Undefined,Units,Percentage (%),E10000017,4.382210051017879
2016.0,East Midlands,,Leicestershire,Undefined,Units,Percentage (%),E10000018,5.86046150272701
2016.0,East Midlands,,Lincolnshire,Undefined,Units,Percentage (%),E10000019,5.218944792469349
2016.0,East of England,,Norfolk,Undefined,Units,Percentage (%),E10000020,5.14200322545297
2016.0,East Midlands,,Northamptonshire,Undefined,Units,Percentage (%),E10000021,5.4882172417789805
2016.0,Yorkshire and The Humber,,North Yorkshire,Undefined,Units,Percentage (%),E10000023,4.082901652798021
2016.0,East Midlands,,Nottinghamshire,Undefined,Units,Percentage (%),E10000024,5.6794612439424
2016.0,South East,,Oxfordshire,Undefined,Units,Percentage (%),E10000025,5.2770819189351394
2016.0,South West,,Somerset,Undefined,Units,Percentage (%),E10000027,4.32655084556305
2016.0,West Midlands,,Staffordshire,Undefined,Units,Percentage (%),E10000028,5.16369528701503
2016.0,East of England,,Suffolk,Undefined,Units,Percentage (%),E10000029,5.31017046681533
2016.0,South East,,Surrey,Undefined,Units,Percentage (%),E10000030,5.6208011727004505
2016.0,West Midlands,,Warwickshire,Undefined,Units,Percentage (%),E10000031,5.47060940824551
2016.0,South East,,West Sussex,Undefined,Units,Percentage (%),E10000032,5.31151672065151
2016.0,West Midlands,,Worcestershire,Undefined,Units,Percentage (%),E10000034,4.8778803064979
2017.0,,,,Undefined,Units,Percentage (%),,5.055965406672559
2017.0,North East,,,Undefined,Units,Percentage (%),E12000001,3.66708229317739
2017.0,North West,,,Undefined,Units,Percentage (%),E12000002,4.064646292123871
2017.0,Yorkshire and The Humber,,,Undefined,Units,Percentage (%),E12000003,4.17657197853124
2017.0,East Midlands,,,Undefined,Units,Percentage (%),E12000004,5.08288722125693
2017.0,West Midlands,,,Undefined,Units,Percentage (%),E12000005,4.92828300228497
2017.0,East of England,,,Undefined,Units,Percentage (%),E12000006,5.48712132284627
2017.0,London,,,Undefined,Units,Percentage (%),E12000007,6.5089515612833795
2017.0,South East,,,Undefined,Units,Percentage (%),E12000008,5.57569003821257
2017.0,South West,,,Undefined,Units,Percentage (%),E12000009,4.43966326194461
2017.0,North East,Hartlepool,,Undefined,Units,Percentage (%),E06000001,3.8495184008385497
2017.0,North East,Middlesbrough,,Undefined,Units,Percentage (%),E06000002,4.17928553399932
2017.0,North East,Redcar and Cleveland,,Undefined,Units,Percentage (%),E06000003,3.95389946219069
2017.0,North East,Stockton-on-Tees,,Undefined,Units,Percentage (%),E06000004,3.95841013640331
2017.0,North East,Darlington,,Undefined,Units,Percentage (%),E06000005,3.69028452493734
2017.0,North West,Halton,,Undefined,Units,Percentage (%),E06000006,4.49854549588631
2017.0,North West,Warrington,,Undefined,Units,Percentage (%),E06000007,4.33078201564906
2017.0,North West,Blackburn with Darwen,,Undefined,Units,Percentage (%),E06000008,4.04236177175636
2017.0,North West,Blackpool,,Undefined,Units,Percentage (%),E06000009,3.6603686553830097
2017.0,Yorkshire and The Humber,Kingston upon Hull,,Undefined,Units,Percentage (%),E06000010,4.86161674585697
2017.0,Yorkshire and The Humber,East Riding of Yorkshire,,Undefined,Units,Percentage (%),E06000011,4.21146824715386
2017.0,Yorkshire and The Humber,North East Lincolnshire,,Undefined,Units,Percentage (%),E06000012,4.50045975602556
2017.0,Yorkshire and The Humber,North Lincolnshire,,Undefined,Units,Percentage (%),E06000013,4.32699682751706
2017.0,Yorkshire and The Humber,York,,Undefined,Units,Percentage (%),E06000014,4.17159692725357
2017.0,East Midlands,Derby,,Undefined,Units,Percentage (%),E06000015,5.65525945047811
2017.0,East Midlands,Leicester,,Undefined,Units,Percentage (%),E06000016,5.7181503246843395
2017.0,East Midlands,Rutland,,Undefined,Units,Percentage (%),E06000017,5.008420111289321
2017.0,East Midlands,Nottingham,,Undefined,Units,Percentage (%),E06000018,5.6052091628224305
2017.0,West Midlands,Herefordshire,,Undefined,Units,Percentage (%),E06000019,4.0852545864506
2017.0,West Midlands,Telford and Wrekin,,Undefined,Units,Percentage (%),E06000020,4.05327546004293
2017.0,West Midlands,Stoke-on-Trent,,Undefined,Units,Percentage (%),E06000021,4.42334705347689
2017.0,South West,Bath and North East Somerset,,Undefined,Units,Percentage (%),E06000022,4.65026504338096
2017.0,South West,Bristol,,Undefined,Units,Percentage (%),E06000023,5.0925046500185
2017.0,South West,North Somerset,,Undefined,Units,Percentage (%),E06000024,4.30103164075396
2017.0,South West,South Gloucestershire,,Undefined,Units,Percentage (%),E06000025,5.10057833453411
2017.0,South West,Plymouth,,Undefined,Units,Percentage (%),E06000026,4.22135256152228
2017.0,South West,Torbay,,Undefined,Units,Percentage (%),E06000027,3.9886194763890694
2017.0,South West,Bournemouth,,Undefined,Units,Percentage (%),E06000028,5.08815784776319
2017.0,South West,Poole,,Undefined,Units,Percentage (%),E06000029,5.03219020073347
2017.0,South West,Swindon,,Undefined,Units,Percentage (%),E06000030,5.4290690257901595
2017.0,East of England,Peterborough,,Undefined,Units,Percentage (%),E06000031,5.2863761342333495
2017.0,East of England,Luton,,Undefined,Units,Percentage (%),E06000032,6.20179058251251
2017.0,East of England,Southend-on-Sea,,Undefined,Units,Percentage (%),E06000033,5.51744990532116
2017.0,East of England,Thurrock,,Undefined,Units,Percentage (%),E06000034,6.137329971217201
2017.0,South East,Medway,,Undefined,Units,Percentage (%),E06000035,6.31775181647336
2017.0,South East,Bracknell Forest,,Undefined,Units,Percentage (%),E06000036,5.624997100922211
2017.0,South East,West Berkshire,,Undefined,Units,Percentage (%),E06000037,5.19897228486627
2017.0,South East,Reading,,Undefined,Units,Percentage (%),E06000038,5.96219372751551
2017.0,South East,Slough,,Undefined,Units,Percentage (%),E06000039,6.431334337074361
2017.0,South East,Windsor and Maidenhead,,Undefined,Units,Percentage (%),E06000040,5.766048715061831
2017.0,South East,Wokingham,,Undefined,Units,Percentage (%),E06000041,5.74530726774835
2017.0,South East,Milton Keynes,,Undefined,Units,Percentage (%),E06000042,5.83513196642037
2017.0,South East,Brighton and Hove,,Undefined,Units,Percentage (%),E06000043,5.76530743937059
2017.0,South East,Portsmouth,,Undefined,Units,Percentage (%),E06000044,6.32513723075299
2017.0,South East,Southampton,,Undefined,Units,Percentage (%),E06000045,5.783557598499759
2017.0,South East,Isle of Wight,,Undefined,Units,Percentage (%),E06000046,4.87436619384668
2017.0,North East,County Durham,,Undefined,Units,Percentage (%),E06000047,3.43744186890719
2017.0,North West,Cheshire East,,Undefined,Units,Percentage (%),E06000049,3.83947804687895
2017.0,North West,Cheshire West and Chester,,Undefined,Units,Percentage (%),E06000050,3.82180402903817
2017.0,West Midlands,Shropshire,,Undefined,Units,Percentage (%),E06000051,3.6766298969091498
2017.0,South West,Cornwall,,Undefined,Units,Percentage (%),E06000052,3.3584628357898803
2017.0,South West,Isles of Scilly,,Undefined,Units,Percentage (%),E06000053,2.5023040443542404
2017.0,South West,Wiltshire,,Undefined,Units,Percentage (%),E06000054,4.73962908437238
2017.0,East of England,Bedford,,Undefined,Units,Percentage (%),E06000055,5.56554930506039
2017.0,East of England,Central Bedfordshire,,Undefined,Units,Percentage (%),E06000056,5.6014743978737
2017.0,North East,Northumberland,,Undefined,Units,Percentage (%),E06000057,3.24353503069372
2017.0,North West,Bolton,,Undefined,Units,Percentage (%),E08000001,4.34112780406582
2017.0,North West,Bury,,Undefined,Units,Percentage (%),E08000002,4.2612310725695
2017.0,North West,Manchester,,Undefined,Units,Percentage (%),E08000003,4.46927590983529
2017.0,North West,Oldham,,Undefined,Units,Percentage (%),E08000004,4.32051873542492
2017.0,North West,Rochdale,,Undefined,Units,Percentage (%),E08000005,4.18615841401362
2017.0,North West,Salford,,Undefined,Units,Percentage (%),E08000006,4.5051450797023795
2017.0,North West,Stockport,,Undefined,Units,Percentage (%),E08000007,4.18576202247048
2017.0,North West,Tameside,,Undefined,Units,Percentage (%),E08000008,4.401402094512161
2017.0,North West,Trafford,,Undefined,Units,Percentage (%),E08000009,4.2318999142537495
2017.0,North West,Wigan,,Undefined,Units,Percentage (%),E08000010,4.1009244346557
2017.0,North West,Knowsley,,Undefined,Units,Percentage (%),E08000011,4.61122668121798
2017.0,North West,Liverpool,,Undefined,Units,Percentage (%),E08000012,4.62832772849964
2017.0,North West,St. Helens,,Undefined,Units,Percentage (%),E08000013,4.33032490220542
2017.0,North West,Sefton,,Undefined,Units,Percentage (%),E08000014,3.825457897029
2017.0,North West,Wirral,,Undefined,Units,Percentage (%),E08000015,3.85975377621139
2017.0,Yorkshire and The Humber,Barnsley,,Undefined,Units,Percentage (%),E08000016,3.8069013108593
2017.0,Yorkshire and The Humber,Doncaster,,Undefined,Units,Percentage (%),E08000017,4.25460905304477
2017.0,Yorkshire and The Humber,Rotherham,,Undefined,Units,Percentage (%),E08000018,4.133530075741899
2017.0,Yorkshire and The Humber,Sheffield,,Undefined,Units,Percentage (%),E08000019,3.8121250913003397
2017.0,North East,Newcastle upon Tyne,,Undefined,Units,Percentage (%),E08000021,3.6689177966460402
2017.0,North East,North Tyneside,,Undefined,Units,Percentage (%),E08000022,3.7296885684384002
2017.0,North East,South Tyneside,,Undefined,Units,Percentage (%),E08000023,3.8268252597847097
2017.0,North East,Sunderland,,Undefined,Units,Percentage (%),E08000024,3.82229719723867
2017.0,West Midlands,Birmingham,,Undefined,Units,Percentage (%),E08000025,5.5581590343999006
2017.0,West Midlands,Coventry,,Undefined,Units,Percentage (%),E08000026,5.50135075881759
2017.0,West Midlands,Dudley,,Undefined,Units,Percentage (%),E08000027,4.95908442319076
2017.0,West Midlands,Sandwell,,Undefined,Units,Percentage (%),E08000028,5.69456841373199
2017.0,West Midlands,Solihull,,Undefined,Units,Percentage (%),E08000029,5.3541731215026305
2017.0,West Midlands,Walsall,,Undefined,Units,Percentage (%),E08000030,5.52410018846274
2017.0,West Midlands,Wolverhampton,,Undefined,Units,Percentage (%),E08000031,4.9025752024986
2017.0,Yorkshire and The Humber,Bradford,,Undefined,Units,Percentage (%),E08000032,4.27063611927204
2017.0,Yorkshire and The Humber,Calderdale,,Undefined,Units,Percentage (%),E08000033,3.9706707124697598
2017.0,Yorkshire and The Humber,Kirklees,,Undefined,Units,Percentage (%),E08000034,4.09260922775764
2017.0,Yorkshire and The Humber,Leeds,,Undefined,Units,Percentage (%),E08000035,4.54237465783087
2017.0,Yorkshire and The Humber,Wakefield,,Undefined,Units,Percentage (%),E08000036,4.13029570719032
2017.0,North East,Gateshead,,Undefined,Units,Percentage (%),E08000037,3.60981049322256
2017.0,London,City of London,,Undefined,Units,Percentage (%),E09000001,7.0672335515202995
2017.0,London,Barking and Dagenham,,Undefined,Units,Percentage (%),E09000002,6.763411681310941
2017.0,London,Barnet,,Undefined,Units,Percentage (%),E09000003,6.33235286770105
2017.0,London,Bexley,,Undefined,Units,Percentage (%),E09000004,6.24119962620309
2017.0,London,Brent,,Undefined,Units,Percentage (%),E09000005,6.49934691158533
2017.0,London,Bromley,,Undefined,Units,Percentage (%),E09000006,5.84896338518084
2017.0,London,Camden,,Undefined,Units,Percentage (%),E09000007,6.70991591412452
2017.0,London,Croydon,,Undefined,Units,Percentage (%),E09000008,6.15735632065717
2017.0,London,Ealing,,Undefined,Units,Percentage (%),E09000009,6.45917974441306
2017.0,London,Enfield,,Undefined,Units,Percentage (%),E09000010,6.4654530842440305
2017.0,London,Greenwich,,Undefined,Units,Percentage (%),E09000011,6.482227159893349
2017.0,London,Hackney,,Undefined,Units,Percentage (%),E09000012,6.87807086935498
2017.0,London,Hammersmith and Fulham,,Undefined,Units,Percentage (%),E09000013,6.73711324920251
2017.0,London,Haringey,,Undefined,Units,Percentage (%),E09000014,6.672204813064059
2017.0,London,Harrow,,Undefined,Units,Percentage (%),E09000015,6.09707294380478
2017.0,London,Havering,,Undefined,Units,Percentage (%),E09000016,6.13586966335356
2017.0,London,Hillingdon,,Undefined,Units,Percentage (%),E09000017,6.12154978565454
2017.0,London,Hounslow,,Undefined,Units,Percentage (%),E09000018,6.386168783419009
2017.0,London,Islington,,Undefined,Units,Percentage (%),E09000019,6.90347789054962
2017.0,London,Kensington and Chelsea,,Undefined,Units,Percentage (%),E09000020,6.909325460936951
2017.0,London,Kingston upon Thames,,Undefined,Units,Percentage (%),E09000021,6.12153884526432
2017.0,London,Lambeth,,Undefined,Units,Percentage (%),E09000022,6.74421564358825
2017.0,London,Lewisham,,Undefined,Units,Percentage (%),E09000023,6.535559404335981
2017.0,London,Merton,,Undefined,Units,Percentage (%),E09000024,6.42088744605186
2017.0,London,Newham,,Undefined,Units,Percentage (%),E09000025,7.0290113975270305
2017.0,London,Redbridge,,Undefined,Units,Percentage (%),E09000026,6.68913754736446
2017.0,London,Richmond upon Thames,,Undefined,Units,Percentage (%),E09000027,6.18594470389858
2017.0,London,Southwark,,Undefined,Units,Percentage (%),E09000028,6.737520822805389
2017.0,London,Sutton,,Undefined,Units,Percentage (%),E09000029,6.05067308080837
2017.0,London,Tower Hamlets,,Undefined,Units,Percentage (%),E09000030,6.8327300856801605
2017.0,London,Waltham Forest,,Undefined,Units,Percentage (%),E09000031,6.895009653795019
2017.0,London,Wandsworth,,Undefined,Units,Percentage (%),E09000032,6.5335225516246105
2017.0,London,Westminster,,Undefined,Units,Percentage (%),E09000033,6.92796146248055
2017.0,South East,,Buckinghamshire,Undefined,Units,Percentage (%),E10000002,5.671392837209929
2017.0,East of England,,Cambridgeshire,Undefined,Units,Percentage (%),E10000003,5.3570849486568894
2017.0,North West,,Cumbria,Undefined,Units,Percentage (%),E10000006,3.1086672768862904
2017.0,East Midlands,,Derbyshire,Undefined,Units,Percentage (%),E10000007,4.49887938123135
2017.0,South West,,Devon,Undefined,Units,Percentage (%),E10000008,3.79681726710815
2017.0,South West,,Dorset,Undefined,Units,Percentage (%),E10000009,4.51274572155775
2017.0,South East,,East Sussex,Undefined,Units,Percentage (%),E10000011,5.246240005492
2017.0,East of England,,Essex,Undefined,Units,Percentage (%),E10000012,5.55765275493108
2017.0,South West,,Gloucestershire,Undefined,Units,Percentage (%),E10000013,4.74420276603989
2017.0,South East,,Hampshire,Undefined,Units,Percentage (%),E10000014,5.30410105203032
2017.0,East of England,,Hertfordshire,Undefined,Units,Percentage (%),E10000015,5.762682727455
2017.0,South East,,Kent,Undefined,Units,Percentage (%),E10000016,5.6073102469313705
2017.0,North West,,Lancashire,Undefined,Units,Percentage (%),E10000017,3.79604928938784
2017.0,East Midlands,,Leicestershire,Undefined,Units,Percentage (%),E10000018,5.2564260685101
2017.0,East Midlands,,Lincolnshire,Undefined,Units,Percentage (%),E10000019,4.742759637771
2017.0,East of England,,Norfolk,Undefined,Units,Percentage (%),E10000020,4.95865800159506
2017.0,East Midlands,,Northamptonshire,Undefined,Units,Percentage (%),E10000021,5.2825846019047695
2017.0,Yorkshire and The Humber,,North Yorkshire,Undefined,Units,Percentage (%),E10000023,3.81314515265661
2017.0,East Midlands,,Nottinghamshire,Undefined,Units,Percentage (%),E10000024,5.01465237948693
2017.0,South East,,Oxfordshire,Undefined,Units,Percentage (%),E10000025,5.41884641255749
2017.0,South West,,Somerset,Undefined,Units,Percentage (%),E10000027,4.32235851357461
2017.0,West Midlands,,Staffordshire,Undefined,Units,Percentage (%),E10000028,4.54186849523323
2017.0,East of England,,Suffolk,Undefined,Units,Percentage (%),E10000029,5.310589793833111
2017.0,South East,,Surrey,Undefined,Units,Percentage (%),E10000030,5.68098910700397
2017.0,West Midlands,,Warwickshire,Undefined,Units,Percentage (%),E10000031,5.01235545433053
2017.0,South East,,West Sussex,Undefined,Units,Percentage (%),E10000032,5.36713227034988
2017.0,West Midlands,,Worcestershire,Undefined,Units,Percentage (%),E10000034,4.47405182255423
