Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,25.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,32.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,39.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,40.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,43.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,39.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,38.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Other Bank / Building Society account,Percentage (%),Units,Normal value,18.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Other Bank / Building Society account,Percentage (%),Units,Normal value,31.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Other Bank / Building Society account,Percentage (%),Units,Normal value,38.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Other Bank / Building Society account,Percentage (%),Units,Normal value,40.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Other Bank / Building Society account,Percentage (%),Units,Normal value,45.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,16.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,30.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,44.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,41.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,21.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,32.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,39.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,45.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,39.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Other Bank / Building Society account,Percentage (%),Units,Normal value,21.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Other Bank / Building Society account,Percentage (%),Units,Normal value,31.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Other Bank / Building Society account,Percentage (%),Units,Normal value,44.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Other Bank / Building Society account,Percentage (%),Units,Normal value,42.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Other Bank / Building Society account,Percentage (%),Units,Normal value,38.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,21.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,31.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,33.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,41.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,44.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,38.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,33.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Other Bank / Building Society account,Percentage (%),Units,Normal value,34.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,22.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,31.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,35.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,38.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,46.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,41.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,39.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,37.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Other Bank / Building Society account,Percentage (%),Units,Normal value,36.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,7.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,9.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,8.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,8.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,9.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
