Year,Cause of death,Country,Region,Sex,Unit measure,Observation status,GeoCode,Value
2019,Intestinal nematode infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0
2019,Intestinal nematode infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0
2019,Intestinal nematode infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.0
2019,Intestinal nematode infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2019,Intestinal nematode infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.0
2019,Intestinal nematode infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.0
2019,Intestinal nematode infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0
2019,Intestinal nematode infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.0
2019,Intestinal nematode infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.0
2019,Intestinal nematode infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0
2019,Intestinal nematode infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.0
2019,Intestinal nematode infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.0
2019,Intestinal nematode infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0
2019,Protein-energy malnutrition,England,,,"Rate per 100,000 population",Undefined,E92000001,0.111926377316254
2019,Protein-energy malnutrition,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.140552582478012
2019,Protein-energy malnutrition,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0826511617878524
2019,Protein-energy malnutrition,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0801783165760652
2019,Protein-energy malnutrition,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0948286761916804
2019,Protein-energy malnutrition,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.065093572009764
2019,Protein-energy malnutrition,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0827146963336711
2019,Protein-energy malnutrition,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.16366612111293
2019,Protein-energy malnutrition,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0
2019,Protein-energy malnutrition,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0557911180540057
2019,Protein-energy malnutrition,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0891623200035665
2019,Protein-energy malnutrition,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0223423745475669
2019,Protein-energy malnutrition,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.149818345256377
2019,Protein-energy malnutrition,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.220945647370747
2019,Protein-energy malnutrition,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0762137032238396
2019,Protein-energy malnutrition,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.0817305072740151
2019,Protein-energy malnutrition,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.080742834073476
2019,Protein-energy malnutrition,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.082742642800011
2019,Protein-energy malnutrition,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.130717530310127
2019,Protein-energy malnutrition,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.1718139255186629
2019,Protein-energy malnutrition,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.088419284245894
2019,Protein-energy malnutrition,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.142229807811972
2019,Protein-energy malnutrition,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.20996640537514
2019,Protein-energy malnutrition,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0722778360015901
2019,Protein-energy malnutrition,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.23592854735423
2019,Protein-energy malnutrition,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.2004878537775249
2019,Protein-energy malnutrition,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.2719885764797879
2019,Protein-energy malnutrition,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.0908595311648192
2019,Protein-energy malnutrition,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.1077005923532579
2019,Protein-energy malnutrition,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0735997644807537
2019,Protein-energy malnutrition,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.264033373818451
2019,Protein-energy malnutrition,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.312174817898023
2019,Protein-energy malnutrition,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.214431221185805
2019,Protein-energy malnutrition,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.128127688393462
2019,Protein-energy malnutrition,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.1785522979680749
2019,Protein-energy malnutrition,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0751032669921142
2019,Protein-energy malnutrition,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.122760371754336
2019,Protein-energy malnutrition,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.159675444873531
2019,Protein-energy malnutrition,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.084904573324196
2019,Protein-energy malnutrition,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.222017824859653
2019,Protein-energy malnutrition,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.375422350143912
2019,Protein-energy malnutrition,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0643210908857014
2020,,England,,,"Rate per 100,000 population",Undefined,E92000001,42.0299875685454
2020,,England,,Female,"Rate per 100,000 population",Undefined,E92000001,44.3479082727454
2020,,England,,Male,"Rate per 100,000 population",Undefined,E92000001,39.663650528181606
2020,,England,East,,"Rate per 100,000 population",Undefined,E12000006,42.7965290627193
2020,,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,44.8155486366638
2020,,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,40.7198808830194
2020,,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,43.3656691877672
2020,,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,47.4388705805769
2020,,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,39.2075424679154
2020,,England,London,,"Rate per 100,000 population",Undefined,E12000007,25.8928075534574
2020,,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,26.3808738664468
2020,,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,25.4075846181109
2020,,England,North East,,"Rate per 100,000 population",Undefined,E12000001,42.7111310056699
2020,,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,45.3411592076302
2020,,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,39.9939288153601
2020,,England,North West,,"Rate per 100,000 population",Undefined,E12000002,49.6097726501527
2020,,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,51.54141289474391
2020,,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,47.633436804659
2020,,England,South East,,"Rate per 100,000 population",Undefined,E12000008,42.2466448960108
2020,,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,44.880845419929
2020,,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,39.5368291286928
2020,,England,South West,,"Rate per 100,000 population",Undefined,E12000009,50.2199996465869
2020,,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,53.6497112239928
2020,,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,46.680311680850295
2020,,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,43.9121756487026
2020,,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,47.5873544093178
2020,,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,40.1772126213264
2020,,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,45.0564562825709
2020,,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,45.9305858383672
2020,,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,44.1602228167259
2020,,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,30.229490899498803
2020,,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,35.3650925733306
2020,,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,24.9411260971955
2020,,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,32.9308452250274
2020,,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,34.097400742645
2020,,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,31.7049377157437
2020,,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,41.7016988366338
2020,,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,44.2398078708137
2020,,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,39.1031114141503
2020,,Wales,,,"Rate per 100,000 population",Undefined,W92000004,57.830641090358405
2020,,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,65.313492310566
2020,,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,50.143907898944704
2020,Acute respiratory infections,England,,,"Rate per 100,000 population",Undefined,E92000001,40.1749952696812
2020,Acute respiratory infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,42.0480759469743
2020,Acute respiratory infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,38.2627899995712
2020,Acute respiratory infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,41.105723218273496
2020,Acute respiratory infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,42.7084316130453
2020,Acute respiratory infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,39.457499838156295
2020,Acute respiratory infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,41.3104242025649
2020,Acute respiratory infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,44.9570771797063
2020,Acute respiratory infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,37.5877393362961
2020,Acute respiratory infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,24.6709247431269
2020,Acute respiratory infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,24.977161827945
2020,Acute respiratory infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,24.3664717348928
2020,Acute respiratory infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,40.7714115189496
2020,Acute respiratory infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,43.2134996331621
2020,Acute respiratory infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,38.248463231388
2020,Acute respiratory infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,47.3294876145232
2020,Acute respiratory infections,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,48.8315312173003
2020,Acute respiratory infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,45.7929291541906
2020,Acute respiratory infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,40.3371920193549
2020,Acute respiratory infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,42.3351730629359
2020,Acute respiratory infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,38.2820411218245
2020,Acute respiratory infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,48.382251594776605
2020,Acute respiratory infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,51.527381532252505
2020,Acute respiratory infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,45.136270602176
2020,Acute respiratory infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,41.765209077643
2020,Acute respiratory infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,44.5590682196339
2020,Acute respiratory infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,38.9259021272278
2020,Acute respiratory infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,43.1564852345107
2020,Acute respiratory infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,43.6072488115238
2020,Acute respiratory infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,42.6943233041375
2020,Acute respiratory infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,27.5389079398576
2020,Acute respiratory infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,32.0366132723112
2020,Acute respiratory infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,22.9073003639478
2020,Acute respiratory infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,30.4244420051226
2020,Acute respiratory infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,30.955441302485003
2020,Acute respiratory infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,29.866426534594
2020,Acute respiratory infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,39.7324436652892
2020,Acute respiratory infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,41.7880980094591
2020,Acute respiratory infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,37.6278069251818
2020,Acute respiratory infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,55.180464411913206
2020,Acute respiratory infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,61.8890480044829
2020,Acute respiratory infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,48.289094979213296
2020,Diarrhoea,England,,,"Rate per 100,000 population",Undefined,E92000001,1.73651328644865
2020,Diarrhoea,England,,Female,"Rate per 100,000 population",Undefined,E92000001,2.15281108120123
2020,Diarrhoea,England,,Male,"Rate per 100,000 population",Undefined,E92000001,1.31151993367354
2020,Diarrhoea,England,East,,"Rate per 100,000 population",Undefined,E12000006,1.61105085178332
2020,Diarrhoea,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,1.94986948454257
2020,Diarrhoea,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,1.26238104486308
2020,Diarrhoea,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,1.95248273594212
2020,Diarrhoea,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,2.40042312543228
2020,Diarrhoea,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,1.49520289072559
2020,Diarrhoea,England,London,,"Rate per 100,000 population",Undefined,E12000007,1.09969452929742
2020,Diarrhoea,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,1.18090060381899
2020,Diarrhoea,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,1.01896154527733
2020,Diarrhoea,England,North East,,"Rate per 100,000 population",Undefined,E12000001,1.82781259325574
2020,Diarrhoea,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,2.12765957446809
2020,Diarrhoea,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,1.51779615997572
2020,Diarrhoea,England,North West,,"Rate per 100,000 population",Undefined,E12000002,2.21241940956905
2020,Diarrhoea,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,2.6562206541278703
2020,Diarrhoea,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,1.7580968601488902
2020,Diarrhoea,England,South East,,"Rate per 100,000 population",Undefined,E12000008,1.76841374372105
2020,Diarrhoea,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,2.39592692422881
2020,Diarrhoea,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,1.1227050587769098
2020,Diarrhoea,England,South West,,"Rate per 100,000 population",Undefined,E12000009,1.74939478008871
2020,Diarrhoea,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,1.98316053162619
2020,Diarrhoea,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,1.50813314661209
2020,Diarrhoea,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,1.96246163135913
2020,Diarrhoea,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,2.79534109816972
2020,Diarrhoea,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,1.11603368392573
2020,Diarrhoea,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,1.7371163867979198
2020,Diarrhoea,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,2.14461879400936
2020,Diarrhoea,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,1.31930956132957
2020,Diarrhoea,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,2.47955684515959
2020,Diarrhoea,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,3.12044934470564
2020,Diarrhoea,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,1.81973881395847
2020,Diarrhoea,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,2.30515916575192
2020,Diarrhoea,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,2.8206226792345
2020,Diarrhoea,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,1.76346990844965
2020,Diarrhoea,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,1.8350894140236
2020,Diarrhoea,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,2.28374416171855
2020,Diarrhoea,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,1.3757440633325
2020,Diarrhoea,Wales,,,"Rate per 100,000 population",Undefined,W92000004,2.3977788995456804
2020,Diarrhoea,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,3.1753938110952
2020,Diarrhoea,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,1.59897665494084
2020,Intestinal nematode infections,England,,,"Rate per 100,000 population",Undefined,E92000001,0.0
2020,Intestinal nematode infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.0
2020,Intestinal nematode infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0
2020,Intestinal nematode infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0
2020,Intestinal nematode infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0
2020,Intestinal nematode infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0
2020,Intestinal nematode infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0
2020,Intestinal nematode infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0
2020,Intestinal nematode infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0
2020,Intestinal nematode infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0
2020,Intestinal nematode infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0
2020,Intestinal nematode infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0
2020,Intestinal nematode infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.0
2020,Intestinal nematode infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0
2020,Intestinal nematode infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0
2020,Intestinal nematode infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.0
2020,Intestinal nematode infections,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.0
2020,Intestinal nematode infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.0
2020,Intestinal nematode infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.0
2020,Intestinal nematode infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.0
2020,Intestinal nematode infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.0
2020,Intestinal nematode infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.0
2020,Intestinal nematode infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.0
2020,Intestinal nematode infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0
2020,Intestinal nematode infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.0
2020,Intestinal nematode infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.0
2020,Intestinal nematode infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.0
2020,Intestinal nematode infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.0
2020,Intestinal nematode infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.0
2020,Intestinal nematode infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0
2020,Intestinal nematode infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0
2020,Intestinal nematode infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.0
2020,Intestinal nematode infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2020,Intestinal nematode infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.0
2020,Intestinal nematode infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.0
2020,Intestinal nematode infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0
2020,Intestinal nematode infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.0
2020,Intestinal nematode infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.0
2020,Intestinal nematode infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0
2020,Intestinal nematode infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.0
2020,Intestinal nematode infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.0
2020,Intestinal nematode infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0
2020,Protein-energy malnutrition,England,,,"Rate per 100,000 population",Undefined,E92000001,0.11847901241554
2020,Protein-energy malnutrition,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.14702124456984
2020,Protein-energy malnutrition,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0893405949368898
2020,Protein-energy malnutrition,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0797549926625407
2020,Protein-energy malnutrition,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.157247539076013
2020,Protein-energy malnutrition,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0
2020,Protein-energy malnutrition,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.1027622492601119
2020,Protein-energy malnutrition,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0813702754383824
2020,Protein-energy malnutrition,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.124600240893799
2020,Protein-energy malnutrition,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.1221882810330459
2020,Protein-energy malnutrition,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.222811434682828
2020,Protein-energy malnutrition,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0221513379408116
2020,Protein-energy malnutrition,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.111906893464637
2020,Protein-energy malnutrition,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0
2020,Protein-energy malnutrition,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.2276694239963569
2020,Protein-energy malnutrition,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.0678656260604003
2020,Protein-energy malnutrition,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.0536610233157145
2020,Protein-energy malnutrition,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.0824107903194792
2020,Protein-energy malnutrition,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.141039132934807
2020,Protein-energy malnutrition,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.149745432764301
2020,Protein-energy malnutrition,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.132082948091401
2020,Protein-energy malnutrition,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.0883532717216518
2020,Protein-energy malnutrition,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.139169160114119
2020,Protein-energy malnutrition,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0359079320621925
2020,Protein-energy malnutrition,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.184504939700431
2020,Protein-energy malnutrition,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.232945091514143
2020,Protein-energy malnutrition,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.135276810172816
2020,Protein-energy malnutrition,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.162854661262305
2020,Protein-energy malnutrition,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.178718232834114
2020,Protein-energy malnutrition,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.146589951258841
2020,Protein-energy malnutrition,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.211026114481667
2020,Protein-energy malnutrition,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.208029956313709
2020,Protein-energy malnutrition,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.214086919289231
2020,Protein-energy malnutrition,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.201244054152945
2020,Protein-energy malnutrition,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.32133676092545
2020,Protein-energy malnutrition,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0750412726999849
2020,Protein-energy malnutrition,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.134165757320978
2020,Protein-energy malnutrition,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.167965699636074
2020,Protein-energy malnutrition,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0995604256359045
2020,Protein-energy malnutrition,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.252397778899546
2020,Protein-energy malnutrition,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.249050494987859
2020,Protein-energy malnutrition,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.255836264790534
2021,,England,,,"Rate per 100,000 population",Undefined,E92000001,34.6396303974077
2021,,England,,Female,"Rate per 100,000 population",Undefined,E92000001,35.6171220034588
2021,,England,,Male,"Rate per 100,000 population",Undefined,E92000001,33.620761280673904
2021,,England,East,,"Rate per 100,000 population",Undefined,E12000006,32.6711929553725
2021,,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,33.451847271603
2021,,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,31.8602261048304
2021,,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,32.7042478637733
2021,,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,32.6459787740608
2021,,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,32.7643630308077
2021,,England,London,,"Rate per 100,000 population",Undefined,E12000007,22.019871313916703
2021,,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,22.8080634121569
2021,,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,21.1833626244874
2021,,England,North East,,"Rate per 100,000 population",Undefined,E12000001,35.8923983678404
2021,,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,36.7934983376431
2021,,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,34.9520569130838
2021,,England,North West,,"Rate per 100,000 population",Undefined,E12000002,41.8872856122765
