Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2004,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5634088488993808
2005,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5631486768821837
2011,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.2781022303798876
2015,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.2714293469409912
2018,Northern Ireland,,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5492393035645631
2005,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.097297356610668
2011,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2015,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5294170588764712
2018,Northern Ireland,Male,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.091732852970878
2001,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5550621669626998
2002,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5783288609234755
2005,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5704929629693017
2015,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2018,Northern Ireland,Female,Under 15,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2643184059473538
2001,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4176429069616896
2002,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2274456855284153
2003,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6152414180204409
2004,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.192682372003368
2005,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.961635521608741
2006,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9667849360008185
2007,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.520176478180773
2008,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.314317651442355
2009,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.535762271059393
2010,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.564187048536307
2011,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.199308949266958
2012,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.435609069610836
2013,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.854672691385413
2014,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.516619105298815
2015,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.1467622080679405
2016,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.482525504286913
2017,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.305223096660868
2018,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.480046284615585
2000,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8362742310458446
2001,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8244430886935875
2002,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6130463186250394
2003,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.794754619511226
2004,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.705328784848841
2005,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.455112219451372
2006,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7737901790550474
2007,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3128517462030684
2008,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.422279371325438
2009,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.648136097424932
2010,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.239227583625147
2011,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.718650465966733
2012,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.121549016039311
2013,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.798617998016571
2014,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.2345522214094515
2015,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.280022001844272
2016,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.662467294932046
2017,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.676235938178055
2018,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.734970492410531
2000,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6991775980425474
2001,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.83041994336536
2003,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4627306757732974
2004,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6252498821693837
2005,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4173858389537557
2006,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.200307229494032
2007,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.7634547749664575
2008,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.177932437156386
2009,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.391238502128202
2010,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8045634840817114
2011,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6273525415178316
2012,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6445204578344956
2013,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8321129010784183
2014,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6786691510970102
2015,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8508755509419191
2016,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7785998861696073
2018,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4268212282142234
2001,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.06347241137386
2002,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5110696319608943
2003,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.3663449540349895
2004,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.872438942675268
2005,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.292412887838401
2006,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.390938378581623
2007,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.429855175088091
2008,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.474738654225192
2009,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.474456042643292
2010,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.03270174520997
2011,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.76705572105289
2012,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.159778945622405
2013,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.729683379443122
2014,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.68526910923773
2015,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.71216551390373
2016,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.068582955118508
2017,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.274456510797306
2018,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.055021075324174
2000,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.270645952575633
2001,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.346636212277135
2002,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.237575428842634
2003,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.882608508624769
2004,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.717407791619083
2005,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.965061510199462
2006,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,19.960945975265787
2007,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.442870632672332
2008,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.257987132430852
2009,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,16.801922139892806
2010,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.34479883260371
2011,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.147802929427431
2012,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,22.305016976596253
2013,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,20.65723044379994
2014,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.96797226125038
2015,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,20.457093292528253
2016,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.058239749281798
2017,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,17.87978284191021
2018,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.38038110965402
2000,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6008068066305416
2001,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8144184644954271
2002,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8267879288962381
2003,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.863677866291392
2004,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.080397287067849
2005,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.610350076103502
2006,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.04978243853994
2007,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.452675510508272
2008,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.794719013998286
2009,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4247518670589376
2010,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.0063460521466
2011,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.574846293523621
2012,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.342662332514073
2013,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.169245640306466
2014,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.55150207784792
2015,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.1571714858288
2016,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.191141391497204
2017,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.788316507721161
2018,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.7962397480375385
2000,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7453377664912602
2001,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.130897115874502
2002,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0746095944589946
2003,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.853023660317434
2004,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.233873240963594
2005,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.600388293588356
2006,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.947732027949943
2007,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.206150546255346
2008,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.820669407839478
2009,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.702827562026934
2010,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.298697407471504
2011,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.496155575130637
2012,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.030351018867132
2013,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.078078587795977
2014,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.966730683842528
2015,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.293996165419395
2016,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.022035688145993
2017,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.143300371063054
2018,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.902617946572853
2000,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.940830490530526
2001,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.179975366339368
2002,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.657548584198467
2003,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.0185127358700985
2004,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.345794392523365
2005,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.577889882434451
2006,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.416082981339892
2007,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.40020297699594
2008,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.697776961234617
2009,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.479159571402374
2010,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.753572122478772
2011,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.159790217184426
2012,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.215252743731474
2013,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.436578171091444
2014,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.105207716110343
2015,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.200971821586357
2016,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.429095971557407
2017,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.505124214073318
2018,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.77004691204412
2000,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5755296311430594
2001,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.126183196220529
2002,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5524434574121339
2003,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.7171697959405483
2004,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.2076641789448925
2005,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.6798334612513535
2006,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5549278254334362
2007,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0772860388661227
2008,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.090768400582384
2009,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.045051537497272
2010,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.050051342530933
2011,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0219985181021487
2012,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0300835912834323
2013,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0764119601328903
2014,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.175583276788976
2015,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.722674083014115
2016,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.737590145812497
2017,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.114679044588008
2018,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.242951396991747
2000,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7772997384386381
2001,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.3825715695763785
2002,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.50871661021552
2003,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7410316642830148
2004,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4569242144446752
2005,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.146145344116521
2006,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7502100252030246
2007,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.061048249139513
2008,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.380868342225017
2009,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9987183115002414
2010,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2901112994091517
2011,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.171051618368028
2012,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.679397983813716
2013,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.122242453519626
2014,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.244996967859309
2015,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.859742881743416
2016,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.202123881439908
2017,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.851418183686108
2018,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.764707531040668
2000,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5929654645087294
2001,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7826502101415814
2002,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.079481415329658
2003,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.509479531457553
2004,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.9570051451889525
2005,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8980257199782646
2006,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.539572419651706
2007,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.4721016631366965
2008,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.829294943590024
2009,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0168880761576937
2010,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3031644315254014
2011,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.770158705491559
2012,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.9126559714795
2013,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.86506300972935
2014,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.732852648459402
2015,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.601452319510292
