Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Premium Bonds,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Premium Bonds,Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Premium Bonds,Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Premium Bonds,Percentage (%),Units,Normal value,10.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Premium Bonds,Percentage (%),Units,Normal value,19.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Premium Bonds,Percentage (%),Units,Normal value,22.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Premium Bonds,Percentage (%),Units,Normal value,25.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Premium Bonds,Percentage (%),Units,Normal value,21.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Premium Bonds,Percentage (%),Units,Normal value,18.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Premium Bonds,Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Premium Bonds,Percentage (%),Units,Normal value,5.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Premium Bonds,Percentage (%),Units,Normal value,9.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Premium Bonds,Percentage (%),Units,Normal value,19.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Premium Bonds,Percentage (%),Units,Normal value,25.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Premium Bonds,Percentage (%),Units,Normal value,20.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Premium Bonds,Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Premium Bonds,Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Premium Bonds,Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Premium Bonds,Percentage (%),Units,Normal value,17.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Premium Bonds,Percentage (%),Units,Normal value,24.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Premium Bonds,Percentage (%),Units,Normal value,26.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Premium Bonds,Percentage (%),Units,Normal value,25.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Premium Bonds,Percentage (%),Units,Normal value,21.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Premium Bonds,Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Premium Bonds,Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Premium Bonds,Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Premium Bonds,Percentage (%),Units,Normal value,12.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Premium Bonds,Percentage (%),Units,Normal value,17.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Premium Bonds,Percentage (%),Units,Normal value,22.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Premium Bonds,Percentage (%),Units,Normal value,27.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Premium Bonds,Percentage (%),Units,Normal value,28.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Premium Bonds,Percentage (%),Units,Normal value,23.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Premium Bonds,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Premium Bonds,Percentage (%),Units,Normal value,3.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Premium Bonds,Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Premium Bonds,Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Premium Bonds,Percentage (%),Units,Normal value,17.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Premium Bonds,Percentage (%),Units,Normal value,26.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Premium Bonds,Percentage (%),Units,Normal value,26.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Premium Bonds,Percentage (%),Units,Normal value,23.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Premium Bonds,Percentage (%),Units,Normal value,20.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Premium Bonds,Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Premium Bonds,Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Premium Bonds,Percentage (%),Units,Normal value,8.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Premium Bonds,Percentage (%),Units,Normal value,14.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Premium Bonds,Percentage (%),Units,Normal value,19.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Premium Bonds,Percentage (%),Units,Normal value,22.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Premium Bonds,Percentage (%),Units,Normal value,26.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Premium Bonds,Percentage (%),Units,Normal value,24.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Premium Bonds,Percentage (%),Units,Normal value,14.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Premium Bonds,Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Premium Bonds,Percentage (%),Units,Normal value,5.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Premium Bonds,Percentage (%),Units,Normal value,9.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Premium Bonds,Percentage (%),Units,Normal value,14.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Premium Bonds,Percentage (%),Units,Normal value,17.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Premium Bonds,Percentage (%),Units,Normal value,22.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Premium Bonds,Percentage (%),Units,Normal value,27.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Premium Bonds,Percentage (%),Units,Normal value,24.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Premium Bonds,Percentage (%),Units,Normal value,29.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Premium Bonds,Percentage (%),Units,Normal value,14.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Premium Bonds,Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Premium Bonds,Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Premium Bonds,Percentage (%),Units,Normal value,8.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Premium Bonds,Percentage (%),Units,Normal value,15.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Premium Bonds,Percentage (%),Units,Normal value,21.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Premium Bonds,Percentage (%),Units,Normal value,23.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Premium Bonds,Percentage (%),Units,Normal value,25.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Premium Bonds,Percentage (%),Units,Normal value,23.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Premium Bonds,Percentage (%),Units,Normal value,20.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Premium Bonds,Percentage (%),Units,Normal value,14.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Premium Bonds,Percentage (%),Units,Normal value,3.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Premium Bonds,Percentage (%),Units,Normal value,4.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Premium Bonds,Percentage (%),Units,Normal value,7.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Premium Bonds,Percentage (%),Units,Normal value,12.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Premium Bonds,Percentage (%),Units,Normal value,17.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Premium Bonds,Percentage (%),Units,Normal value,24.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Premium Bonds,Percentage (%),Units,Normal value,26.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Premium Bonds,Percentage (%),Units,Normal value,21.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Premium Bonds,Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Premium Bonds,Percentage (%),Units,Normal value,4.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Premium Bonds,Percentage (%),Units,Normal value,7.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Premium Bonds,Percentage (%),Units,Normal value,12.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Premium Bonds,Percentage (%),Units,Normal value,15.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Premium Bonds,Percentage (%),Units,Normal value,25.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Premium Bonds,Percentage (%),Units,Normal value,26.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Premium Bonds,Percentage (%),Units,Normal value,25.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Premium Bonds,Percentage (%),Units,Normal value,25.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Premium Bonds,Percentage (%),Units,Normal value,13.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Premium Bonds,Percentage (%),Units,Normal value,4.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Premium Bonds,Percentage (%),Units,Normal value,5.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Premium Bonds,Percentage (%),Units,Normal value,8.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Premium Bonds,Percentage (%),Units,Normal value,12.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Premium Bonds,Percentage (%),Units,Normal value,19.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Premium Bonds,Percentage (%),Units,Normal value,24.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Premium Bonds,Percentage (%),Units,Normal value,25.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Premium Bonds,Percentage (%),Units,Normal value,21.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Premium Bonds,Percentage (%),Units,Normal value,19.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Premium Bonds,Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Premium Bonds,Percentage (%),Units,Normal value,4.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Premium Bonds,Percentage (%),Units,Normal value,7.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Premium Bonds,Percentage (%),Units,Normal value,12.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Premium Bonds,Percentage (%),Units,Normal value,17.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Premium Bonds,Percentage (%),Units,Normal value,25.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Premium Bonds,Percentage (%),Units,Normal value,23.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Premium Bonds,Percentage (%),Units,Normal value,22.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Premium Bonds,Percentage (%),Units,Normal value,13.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Premium Bonds,Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Premium Bonds,Percentage (%),Units,Normal value,4.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Premium Bonds,Percentage (%),Units,Normal value,7.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Premium Bonds,Percentage (%),Units,Normal value,11.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Premium Bonds,Percentage (%),Units,Normal value,17.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Premium Bonds,Percentage (%),Units,Normal value,20.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Premium Bonds,Percentage (%),Units,Normal value,25.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Premium Bonds,Percentage (%),Units,Normal value,24.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Premium Bonds,Percentage (%),Units,Normal value,25.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Premium Bonds,Percentage (%),Units,Normal value,12.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Premium Bonds,Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Premium Bonds,Percentage (%),Units,Normal value,5.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Premium Bonds,Percentage (%),Units,Normal value,7.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Premium Bonds,Percentage (%),Units,Normal value,18.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Premium Bonds,Percentage (%),Units,Normal value,25.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Premium Bonds,Percentage (%),Units,Normal value,25.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Premium Bonds,Percentage (%),Units,Normal value,23.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Premium Bonds,Percentage (%),Units,Normal value,21.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Premium Bonds,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,2.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,6.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,10.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,20.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,20.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,19.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,3.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,7.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,10.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,15.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,13.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,9.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,1.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,4.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,9.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,15.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,10.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,5.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,8.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,15.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,19.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,15.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,11.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,2.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,6.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,9.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,20.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,22.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
