Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2017/18,Yorkshire and Humber,Kingston-upon-Hull City Council,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Kirklees MBC,Incineration without EfW,Undefined,Units,,0.04227056330809428
2017/18,Yorkshire and Humber,Leeds City Council MBC,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,North East Lincolnshire Council,Incineration without EfW,Undefined,Units,,0.023918358669076222
2017/18,Yorkshire and Humber,North Lincolnshire Council,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,North Yorkshire County Council,Incineration without EfW,Undefined,Units,,0.1475970059803884
2017/18,Yorkshire and Humber,Rotherham MBC,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Sheffield City Council,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Wakefield City MDC,Incineration without EfW,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,York City Council,Incineration without EfW,Undefined,Units,,0.0
2017/18,East Midlands,Derby City Council,Recycled-composted,Undefined,Units,,34.243851474887734
2017/18,East Midlands,Derbyshire County Council,Recycled-composted,Undefined,Units,,46.417059008958624
2017/18,East Midlands,Leicester City Council,Recycled-composted,Undefined,Units,,38.91290419977466
2017/18,East Midlands,Leicestershire County Council,Recycled-composted,Undefined,Units,,43.1158590255254
2017/18,East Midlands,Lincolnshire County Council,Recycled-composted,Undefined,Units,,44.91457745858301
2017/18,East Midlands,Northamptonshire County Council,Recycled-composted,Undefined,Units,,49.06537163658621
2017/18,East Midlands,Nottingham City Council,Recycled-composted,Undefined,Units,,29.935605768489243
2017/18,East Midlands,Nottinghamshire County Council,Recycled-composted,Undefined,Units,,44.658718999394644
2017/18,East Midlands,Rutland County Council,Recycled-composted,Undefined,Units,,60.23148359943272
2017/18,East of England,Bedford,Recycled-composted,Undefined,Units,E06000055,41.64894131296529
2017/18,East of England,Cambridgeshire County Council,Recycled-composted,Undefined,Units,,55.582896635528215
2017/18,East of England,Central Bedfordshire,Recycled-composted,Undefined,Units,E06000056,46.99032075004197
2017/18,East of England,Essex County Council,Recycled-composted,Undefined,Units,,49.93703679597941
2017/18,East of England,Hertfordshire County Council,Recycled-composted,Undefined,Units,,49.919607042987195
2017/18,East of England,Luton Borough Council,Recycled-composted,Undefined,Units,,31.766549157853508
2017/18,East of England,Norfolk County Council,Recycled-composted,Undefined,Units,,45.766209793223965
2017/18,East of England,Peterborough City Council,Recycled-composted,Undefined,Units,,43.249781136248444
2017/18,East of England,Southend-on-Sea Borough Council,Recycled-composted,Undefined,Units,,47.923868558032346
2017/18,East of England,Suffolk County Council,Recycled-composted,Undefined,Units,,45.72622828564128
2017/18,East of England,Thurrock Council,Recycled-composted,Undefined,Units,,38.14054027648869
2017/18,London,Bexley LB,Recycled-composted,Undefined,Units,,47.56550588663572
2017/18,London,Bromley LB,Recycled-composted,Undefined,Units,,42.52457146690819
2017/18,London,City of London,Recycled-composted,Undefined,Units,E09000001,30.373831775700932
2017/18,London,Croydon LB,Recycled-composted,Undefined,Units,,37.96095308991048
2017/18,London,East London Waste Authority,Recycled-composted,Undefined,Units,,23.843317270561617
2017/18,London,Greenwich LB,Recycled-composted,Undefined,Units,,36.560746086002446
2017/18,London,Lewisham LB,Recycled-composted,Undefined,Units,,20.071541156582033
2017/18,London,Merton LB,Recycled-composted,Undefined,Units,,35.64741361560914
2017/18,London,North London Waste Authority,Recycled-composted,Undefined,Units,,28.527734248076538
2017/18,London,Royal Borough of Kingston upon Thames,Recycled-composted,Undefined,Units,,49.736349719340026
2017/18,London,Southwark LB,Recycled-composted,Undefined,Units,,33.636557838145755
2017/18,London,Sutton LB,Recycled-composted,Undefined,Units,,49.13718452328661
2017/18,London,Tower Hamlets LB,Recycled-composted,Undefined,Units,,20.45233420014506
2017/18,London,West London Waste Authority,Recycled-composted,Undefined,Units,,35.159174849680454
2017/18,London,Western Riverside Waste Authority,Recycled-composted,Undefined,Units,,19.7029083787352
2017/18,London,Westminster City Council,Recycled-composted,Undefined,Units,,17.073627644086667
2017/18,North East,County Durham,Recycled-composted,Undefined,Units,E06000047,42.18991431380812
2017/18,North East,Darlington Borough Council,Recycled-composted,Undefined,Units,,56.19910191034325
2017/18,North East,Gateshead MBC,Recycled-composted,Undefined,Units,,34.94730394745179
2017/18,North East,Hartlepool Borough Council,Recycled-composted,Undefined,Units,,30.486781368023504
2017/18,North East,Middlesbrough Borough Council,Recycled-composted,Undefined,Units,,32.318693120795885
2017/18,North East,Newcastle-upon-Tyne City Council MBC,Recycled-composted,Undefined,Units,,37.92077724753365
2017/18,North East,North Tyneside Council,Recycled-composted,Undefined,Units,,35.28582692686773
2017/18,North East,Northumberland,Recycled-composted,Undefined,Units,E06000057,36.05512006967774
2017/18,North East,Redcar and Cleveland Borough Council,Recycled-composted,Undefined,Units,,35.352078462332614
2017/18,North East,South Tyneside MBC,Recycled-composted,Undefined,Units,,31.917601828761427
2017/18,North East,Stockton-on-Tees Borough Council,Recycled-composted,Undefined,Units,,31.714122399945747
2017/18,North East,Sunderland City Council,Recycled-composted,Undefined,Units,,28.68149591211037
2017/18,North West,Blackburn with Darwen Borough Council,Recycled-composted,Undefined,Units,,27.283293282445147
2017/18,North West,Blackpool Borough Council,Recycled-composted,Undefined,Units,,34.31002817928192
2017/18,North West,Cheshire East,Recycled-composted,Undefined,Units,E06000049,55.77797391188333
2017/18,North West,Cheshire West and Chester,Recycled-composted,Undefined,Units,E06000050,60.230402761523095
2017/18,North West,Cumbria County Council,Recycled-composted,Undefined,Units,,47.2035819456683
2017/18,North West,Greater Manchester WDA (MBC),Recycled-composted,Undefined,Units,,45.673553459491586
2017/18,North West,Halton Borough Council,Recycled-composted,Undefined,Units,,44.26046888450048
2017/18,North West,Lancashire County Council,Recycled-composted,Undefined,Units,,38.72625822559613
2017/18,North West,Merseyside WDA (MBC),Recycled-composted,Undefined,Units,,42.60767045571113
2017/18,North West,Warrington Borough Council,Recycled-composted,Undefined,Units,,43.350628965096256
2017/18,North West,Wigan MBC,Recycled-composted,Undefined,Units,,50.64309967499655
2017/18,South East,Bracknell Forest Borough Council,Recycled-composted,Undefined,Units,,39.79935143899473
2017/18,South East,Brighton and Hove Council,Recycled-composted,Undefined,Units,,29.220564440431602
2017/18,South East,Buckinghamshire County Council,Recycled-composted,Undefined,Units,,53.755925681236015
2017/18,South East,East Sussex County Council,Recycled-composted,Undefined,Units,,43.3536392524209
2017/18,South East,Hampshire County Council,Recycled-composted,Undefined,Units,,40.700666265162816
2017/18,South East,Isle of Wight Council,Recycled-composted,Undefined,Units,,56.50011236796764
2017/18,South East,Kent County Council,Recycled-composted,Undefined,Units,,48.57399343172732
2017/18,South East,Medway Borough Council,Recycled-composted,Undefined,Units,,47.60172470572017
2017/18,South East,Milton Keynes Council,Recycled-composted,Undefined,Units,,53.36578506965406
2017/18,South East,Oxfordshire County Council,Recycled-composted,Undefined,Units,,56.7630505889545
2017/18,South East,Portsmouth City Council,Recycled-composted,Undefined,Units,,25.10113658254672
2017/18,South East,Reading Borough Council,Recycled-composted,Undefined,Units,,29.05421025255736
2017/18,South East,Slough Borough Council,Recycled-composted,Undefined,Units,,23.147536541164914
2017/18,South East,Southampton City Council,Recycled-composted,Undefined,Units,,26.32386429426068
2017/18,South East,Surrey County Council,Recycled-composted,Undefined,Units,,53.217920159717536
2017/18,South East,West Berkshire District Council,Recycled-composted,Undefined,Units,,52.67424667312497
2017/18,South East,West Sussex County Council,Recycled-composted,Undefined,Units,,51.10619065427381
2017/18,South East,Windsor and Maidenhead Borough Council,Recycled-composted,Undefined,Units,,45.288977014026585
2017/18,South East,Wokingham Council,Recycled-composted,Undefined,Units,,39.97043747118331
2017/18,South West,Bath and North East Somerset Council,Recycled-composted,Undefined,Units,,57.81923547364296
2017/18,South West,Bournemouth Borough Council,Recycled-composted,Undefined,Units,,49.64076438941369
2017/18,South West,Bristol City Council,Recycled-composted,Undefined,Units,,45.545909610194656
2017/18,South West,Cornwall,Recycled-composted,Undefined,Units,E06000052,36.09513394073537
2017/18,South West,Council of the Isles of Scilly,Recycled-composted,Undefined,Units,,21.0801393728223
2017/18,South West,Devon County Council,Recycled-composted,Undefined,Units,,52.029646070310335
2017/18,South West,Dorset Waste Partnership,Recycled-composted,Undefined,Units,,57.927636038917015
2017/18,South West,Gloucestershire County Council,Recycled-composted,Undefined,Units,,54.324133889119366
2017/18,South West,North Somerset Council,Recycled-composted,Undefined,Units,,58.22206916908546
2017/18,South West,Plymouth City Council,Recycled-composted,Undefined,Units,,38.171607935456976
2017/18,South West,Poole Borough Council,Recycled-composted,Undefined,Units,,49.331245184839034
2017/18,South West,Somerset Waste Partnership,Recycled-composted,Undefined,Units,,51.80098291454189
2017/18,South West,South Gloucestershire Council,Recycled-composted,Undefined,Units,,52.987884467351655
2017/18,South West,Swindon Borough Council,Recycled-composted,Undefined,Units,,44.113883913174085
2017/18,South West,Torbay Council,Recycled-composted,Undefined,Units,,41.41102924759991
2017/18,South West,Wiltshire,Recycled-composted,Undefined,Units,E06000054,42.499097389566664
2017/18,West Midlands,Birmingham City Council,Recycled-composted,Undefined,Units,,20.268023734856992
2017/18,West Midlands,Coventry City Council,Recycled-composted,Undefined,Units,,31.905702975385612
2017/18,West Midlands,Dudley MBC,Recycled-composted,Undefined,Units,,34.06242747737294
2017/18,West Midlands,Herefordshire Council,Recycled-composted,Undefined,Units,,41.72582101665466
2017/18,West Midlands,Sandwell MBC,Recycled-composted,Undefined,Units,,38.98090702242824
2017/18,West Midlands,Shropshire,Recycled-composted,Undefined,Units,E06000051,56.04687711026802
2017/18,West Midlands,Solihull MBC,Recycled-composted,Undefined,Units,,43.17978002948058
2017/18,West Midlands,Staffordshire County Council,Recycled-composted,Undefined,Units,,46.15514253839398
2017/18,West Midlands,Stoke-on-Trent City Council,Recycled-composted,Undefined,Units,,33.34431174053979
2017/18,West Midlands,Telford and Wrekin Council,Recycled-composted,Undefined,Units,,47.65415470409622
2017/18,West Midlands,Walsall MBC,Recycled-composted,Undefined,Units,,40.27735981542783
2017/18,West Midlands,Warwickshire County Council,Recycled-composted,Undefined,Units,,48.48789439951809
2017/18,West Midlands,Wolverhampton MBC,Recycled-composted,Undefined,Units,,39.524235153910084
2017/18,West Midlands,Worcestershire County Council,Recycled-composted,Undefined,Units,,44.12924203722046
2017/18,Yorkshire and Humber,Barnsley MBC,Recycled-composted,Undefined,Units,,47.20146688058675
2017/18,Yorkshire and Humber,Bradford City MDC (MBC),Recycled-composted,Undefined,Units,,35.924612952193904
2017/18,Yorkshire and Humber,Calderdale MBC,Recycled-composted,Undefined,Units,,50.518194915648095
2017/18,Yorkshire and Humber,Doncaster MBC,Recycled-composted,Undefined,Units,,46.41205325858444
2017/18,Yorkshire and Humber,East Riding of Yorkshire Council,Recycled-composted,Undefined,Units,,63.32944510953536
2017/18,Yorkshire and Humber,Kingston-upon-Hull City Council,Recycled-composted,Undefined,Units,,49.12931140548743
2017/18,Yorkshire and Humber,Kirklees MBC,Recycled-composted,Undefined,Units,,25.113998425421517
2017/18,Yorkshire and Humber,Leeds City Council MBC,Recycled-composted,Undefined,Units,,37.48633552464098
2017/18,Yorkshire and Humber,North East Lincolnshire Council,Recycled-composted,Undefined,Units,,31.613426171999574
2017/18,Yorkshire and Humber,North Lincolnshire Council,Recycled-composted,Undefined,Units,,47.78392310583687
2017/18,Yorkshire and Humber,North Yorkshire County Council,Recycled-composted,Undefined,Units,,42.242709409229434
2017/18,Yorkshire and Humber,Rotherham MBC,Recycled-composted,Undefined,Units,,44.79153661114857
2017/18,Yorkshire and Humber,Sheffield City Council,Recycled-composted,Undefined,Units,,30.067355731305245
2017/18,Yorkshire and Humber,Wakefield City MDC,Recycled-composted,Undefined,Units,,46.34194854979869
2017/18,Yorkshire and Humber,York City Council,Recycled-composted,Undefined,Units,,43.72088728377075
2017/18,East Midlands,Derby City Council,Other,Undefined,Units,,8.17528457202558
2017/18,East Midlands,Derbyshire County Council,Other,Undefined,Units,,1.9307816678699625
2017/18,East Midlands,Leicester City Council,Other,Undefined,Units,,1.4065526205327226
2017/18,East Midlands,Leicestershire County Council,Other,Undefined,Units,,2.9709297418522493
2017/18,East Midlands,Lincolnshire County Council,Other,Undefined,Units,,1.4385794853718719
2017/18,East Midlands,Northamptonshire County Council,Other,Undefined,Units,,0.2311403190863917
2017/18,East Midlands,Nottingham City Council,Other,Undefined,Units,,0.0
2017/18,East Midlands,Nottinghamshire County Council,Other,Undefined,Units,,7.740413719252633
2017/18,East Midlands,Rutland County Council,Other,Undefined,Units,,0.0
2017/18,East of England,Bedford,Other,Undefined,Units,E06000055,16.74925070095717
2017/18,East of England,Cambridgeshire County Council,Other,Undefined,Units,,9.514088250930357
2017/18,East of England,Central Bedfordshire,Other,Undefined,Units,E06000056,3.786177295724665
2017/18,East of England,Essex County Council,Other,Undefined,Units,,8.751602378169737
2017/18,East of England,Hertfordshire County Council,Other,Undefined,Units,,1.3032121452602006
2017/18,East of England,Luton Borough Council,Other,Undefined,Units,,0.0
2017/18,East of England,Norfolk County Council,Other,Undefined,Units,,0.9986249288453385
2017/18,East of England,Peterborough City Council,Other,Undefined,Units,,0.0
2017/18,East of England,Southend-on-Sea Borough Council,Other,Undefined,Units,,1.8304393319293784
2017/18,East of England,Suffolk County Council,Other,Undefined,Units,,0.9160317286480905
2017/18,East of England,Thurrock Council,Other,Undefined,Units,,0.20272580723950956
2017/18,London,Bexley LB,Other,Undefined,Units,,0.04633191855510602
2017/18,London,Bromley LB,Other,Undefined,Units,,0.0
2017/18,London,City of London,Other,Undefined,Units,E09000001,0.3374870197300104
2017/18,London,Croydon LB,Other,Undefined,Units,,0.3684496962948598
2017/18,London,East London Waste Authority,Other,Undefined,Units,,24.714405369244325
2017/18,London,Greenwich LB,Other,Undefined,Units,,0.0
2017/18,London,Lewisham LB,Other,Undefined,Units,,0.0
2017/18,London,Merton LB,Other,Undefined,Units,,0.0
2017/18,London,North London Waste Authority,Other,Undefined,Units,,1.0342417219297373
2017/18,London,Royal Borough of Kingston upon Thames,Other,Undefined,Units,,0.0
2017/18,London,Southwark LB,Other,Undefined,Units,,15.731477195855733
2017/18,London,Sutton LB,Other,Undefined,Units,,0.012550043297649376
2017/18,London,Tower Hamlets LB,Other,Undefined,Units,,0.17690035203170054
2017/18,London,West London Waste Authority,Other,Undefined,Units,,0.30363287995865423
2017/18,London,Western Riverside Waste Authority,Other,Undefined,Units,,0.620742368754938
2017/18,London,Westminster City Council,Other,Undefined,Units,,0.08510319431360795
2017/18,North East,County Durham,Other,Undefined,Units,E06000047,2.997777282004247
2017/18,North East,Darlington Borough Council,Other,Undefined,Units,,13.303904406728062
2017/18,North East,Gateshead MBC,Other,Undefined,Units,,0.10454727860265697
2017/18,North East,Hartlepool Borough Council,Other,Undefined,Units,,0.0
2017/18,North East,Middlesbrough Borough Council,Other,Undefined,Units,,0.46633881634729524
2017/18,North East,Newcastle-upon-Tyne City Council MBC,Other,Undefined,Units,,3.755697746581352
2017/18,North East,North Tyneside Council,Other,Undefined,Units,,0.0
2017/18,North East,Northumberland,Other,Undefined,Units,E06000057,0.1437103396789847
2017/18,North East,Redcar and Cleveland Borough Council,Other,Undefined,Units,,0.1305681231591413
2017/18,North East,South Tyneside MBC,Other,Undefined,Units,,0.1831359102244389
2017/18,North East,Stockton-on-Tees Borough Council,Other,Undefined,Units,,1.2517075344655537
2017/18,North East,Sunderland City Council,Other,Undefined,Units,,0.14690853346959631
2017/18,North West,Blackburn with Darwen Borough Council,Other,Undefined,Units,,5.6778023842058145
2017/18,North West,Blackpool Borough Council,Other,Undefined,Units,,9.925836616243043
2017/18,North West,Cheshire East,Other,Undefined,Units,E06000049,0.1821652521064461
2017/18,North West,Cheshire West and Chester,Other,Undefined,Units,E06000050,0.0
2017/18,North West,Cumbria County Council,Other,Undefined,Units,,16.171852052689847
2017/18,North West,Greater Manchester WDA (MBC),Other,Undefined,Units,,2.5092088364781877
2017/18,North West,Halton Borough Council,Other,Undefined,Units,,0.0
2017/18,North West,Lancashire County Council,Other,Undefined,Units,,2.6001812747862942
2017/18,North West,Merseyside WDA (MBC),Other,Undefined,Units,,0.0
2017/18,North West,Warrington Borough Council,Other,Undefined,Units,,1.4061784647583335
2017/18,North West,Wigan MBC,Other,Undefined,Units,,0.0
2017/18,South East,Bracknell Forest Borough Council,Other,Undefined,Units,,0.046615322253749494
2017/18,South East,Brighton and Hove Council,Other,Undefined,Units,,0.0
2017/18,South East,Buckinghamshire County Council,Other,Undefined,Units,,0.10972410569058576
2017/18,South East,East Sussex County Council,Other,Undefined,Units,,1.4551738678634358
2017/18,South East,Hampshire County Council,Other,Undefined,Units,,1.534175650578134
2017/18,South East,Isle of Wight Council,Other,Undefined,Units,,1.6525582440632256
2017/18,South East,Kent County Council,Other,Undefined,Units,,1.3151878760168834
2017/18,South East,Medway Borough Council,Other,Undefined,Units,,3.3130892297795103
2017/18,South East,Milton Keynes Council,Other,Undefined,Units,,0.503587776342837
2017/18,South East,Oxfordshire County Council,Other,Undefined,Units,,1.6817818000768887
2017/18,South East,Portsmouth City Council,Other,Undefined,Units,,1.1057599691774225
2017/18,South East,Reading Borough Council,Other,Undefined,Units,,0.22394960411489337
2017/18,South East,Slough Borough Council,Other,Undefined,Units,,0.0
2017/18,South East,Southampton City Council,Other,Undefined,Units,,0.01061407233007835
2017/18,South East,Surrey County Council,Other,Undefined,Units,,2.4900407612463145
2017/18,South East,West Berkshire District Council,Other,Undefined,Units,,0.41044205373986636
2017/18,South East,West Sussex County Council,Other,Undefined,Units,,4.031404777758522
2017/18,South East,Windsor and Maidenhead Borough Council,Other,Undefined,Units,,0.468531982081222
2017/18,South East,Wokingham Council,Other,Undefined,Units,,0.30240568468444035
2017/18,South West,Bath and North East Somerset Council,Other,Undefined,Units,,3.1683074255720887
2017/18,South West,Bournemouth Borough Council,Other,Undefined,Units,,5.060139125269855
2017/18,South West,Bristol City Council,Other,Undefined,Units,,5.988090047628772
2017/18,South West,Cornwall,Other,Undefined,Units,E06000052,0.0
2017/18,South West,Council of the Isles of Scilly,Other,Undefined,Units,,0.0
2017/18,South West,Devon County Council,Other,Undefined,Units,,1.5800668489820722
2017/18,South West,Dorset Waste Partnership,Other,Undefined,Units,,2.2693801983253152
2017/18,South West,Gloucestershire County Council,Other,Undefined,Units,,0.049059312379409574
2017/18,South West,North Somerset Council,Other,Undefined,Units,,2.682146898214198
2017/18,South West,Plymouth City Council,Other,Undefined,Units,,0.0
2017/18,South West,Poole Borough Council,Other,Undefined,Units,,2.3062252926986373
2017/18,South West,Somerset Waste Partnership,Other,Undefined,Units,,0.0007703092021137285
2017/18,South West,South Gloucestershire Council,Other,Undefined,Units,,5.985809431373205
2017/18,South West,Swindon Borough Council,Other,Undefined,Units,,9.867491460931676
2017/18,South West,Torbay Council,Other,Undefined,Units,,0.0
2017/18,South West,Wiltshire,Other,Undefined,Units,E06000054,4.471490104870738
2017/18,West Midlands,Birmingham City Council,Other,Undefined,Units,,0.0
2017/18,West Midlands,Coventry City Council,Other,Undefined,Units,,0.018967089041305427
2017/18,West Midlands,Dudley MBC,Other,Undefined,Units,,0.0
2017/18,West Midlands,Herefordshire Council,Other,Undefined,Units,,0.2823405690248391
2017/18,West Midlands,Sandwell MBC,Other,Undefined,Units,,0.002826495569468195
2017/18,West Midlands,Shropshire,Other,Undefined,Units,E06000051,0.003069480766633516
2017/18,West Midlands,Solihull MBC,Other,Undefined,Units,,1.1359302361539174
2017/18,West Midlands,Staffordshire County Council,Other,Undefined,Units,,2.489733912506824
2017/18,West Midlands,Stoke-on-Trent City Council,Other,Undefined,Units,,0.15340879543760508
2017/18,West Midlands,Telford and Wrekin Council,Other,Undefined,Units,,0.0047259537565424925
2017/18,West Midlands,Walsall MBC,Other,Undefined,Units,,0.6202561273280502
2017/18,West Midlands,Warwickshire County Council,Other,Undefined,Units,,2.5503539045070727
2017/18,West Midlands,Wolverhampton MBC,Other,Undefined,Units,,0.003920277242006554
2017/18,West Midlands,Worcestershire County Council,Other,Undefined,Units,,2.175754574362717
2017/18,Yorkshire and Humber,Barnsley MBC,Other,Undefined,Units,,15.209718083887234
2017/18,Yorkshire and Humber,Bradford City MDC (MBC),Other,Undefined,Units,,7.885099616668394
2017/18,Yorkshire and Humber,Calderdale MBC,Other,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Doncaster MBC,Other,Undefined,Units,,16.47130024845512
2017/18,Yorkshire and Humber,East Riding of Yorkshire Council,Other,Undefined,Units,,0.23380503627303517
2017/18,Yorkshire and Humber,Kingston-upon-Hull City Council,Other,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Kirklees MBC,Other,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Leeds City Council MBC,Other,Undefined,Units,,0.0005989907006693721
2017/18,Yorkshire and Humber,North East Lincolnshire Council,Other,Undefined,Units,,0.39598171574359525
2017/18,Yorkshire and Humber,North Lincolnshire Council,Other,Undefined,Units,,0.10309831928260753
2017/18,Yorkshire and Humber,North Yorkshire County Council,Other,Undefined,Units,,3.303877688943295
2017/18,Yorkshire and Humber,Rotherham MBC,Other,Undefined,Units,,15.44768230662305
2017/18,Yorkshire and Humber,Sheffield City Council,Other,Undefined,Units,,0.0
2017/18,Yorkshire and Humber,Wakefield City MDC,Other,Undefined,Units,,1.6985317163729297
2017/18,Yorkshire and Humber,York City Council,Other,Undefined,Units,,0.0
2018/19,,,Landfill,Undefined,Units,,10.8
2018/19,,,Incineration with EfW,Undefined,Units,,43.1
2018/19,,,Incineration without EfW,Undefined,Units,,0.7000000000000001
2018/19,,,Recycled-composted,Undefined,Units,,42.699999999999996
2018/19,,,Other,Undefined,Units,,2.7
2018/19,North West,,Landfill,Undefined,Units,E12000002,12.6
2018/19,North West,,Incineration with EfW,Undefined,Units,E12000002,36.8
2018/19,North West,,Incineration without EfW,Undefined,Units,E12000002,1.6
2018/19,North West,,Recycled-composted,Undefined,Units,E12000002,45.5
2018/19,North West,,Other,Undefined,Units,E12000002,3.5000000000000004
2018/19,East Midlands,,Landfill,Undefined,Units,E12000004,16.2
2018/19,East Midlands,,Incineration with EfW,Undefined,Units,E12000004,36.1
2018/19,East Midlands,,Incineration without EfW,Undefined,Units,E12000004,2.1999999999999997
2018/19,East Midlands,,Recycled-composted,Undefined,Units,E12000004,43.4
2018/19,East Midlands,,Other,Undefined,Units,E12000004,2.0
2018/19,East of England,,Landfill,Undefined,Units,E12000006,14.000000000000002
2018/19,East of England,,Incineration with EfW,Undefined,Units,E12000006,32.800000000000004
2018/19,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.6
2018/19,East of England,,Recycled-composted,Undefined,Units,E12000006,47.8
2018/19,East of England,,Other,Undefined,Units,E12000006,4.8
2018/19,South East,,Landfill,Undefined,Units,E12000008,8.6
2018/19,South East,,Incineration with EfW,Undefined,Units,E12000008,42.4
2018/19,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2018/19,South East,,Recycled-composted,Undefined,Units,E12000008,47.5
2018/19,South East,,Other,Undefined,Units,E12000008,1.6
2018/19,North East,,Landfill,Undefined,Units,E12000001,7.1
2018/19,North East,,Incineration with EfW,Undefined,Units,E12000001,54.50000000000001
2018/19,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2018/19,North East,,Recycled-composted,Undefined,Units,E12000001,36.4
2018/19,North East,,Other,Undefined,Units,E12000001,1.9
2018/19,Yorkshire and Humber,,Landfill,Undefined,Units,,5.6000000000000005
2018/19,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,49.2
2018/19,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2018/19,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,42.1
2018/19,Yorkshire and Humber,,Other,Undefined,Units,,3.0
2018/19,West Midlands,,Landfill,Undefined,Units,E12000005,7.199999999999999
2018/19,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,52.0
2018/19,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.3
2018/19,West Midlands,,Recycled-composted,Undefined,Units,E12000005,39.1
2018/19,West Midlands,,Other,Undefined,Units,E12000005,1.4000000000000001
2018/19,London,,Landfill,Undefined,Units,E12000007,6.9
2018/19,London,,Incineration with EfW,Undefined,Units,E12000007,58.3
2018/19,London,,Incineration without EfW,Undefined,Units,E12000007,1.0
2018/19,London,,Recycled-composted,Undefined,Units,E12000007,30.2
2018/19,London,,Other,Undefined,Units,E12000007,3.5000000000000004
2018/19,South West,,Landfill,Undefined,Units,E12000009,19.3
2018/19,South West,,Incineration with EfW,Undefined,Units,E12000009,28.299999999999997
2018/19,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2018/19,South West,,Recycled-composted,Undefined,Units,E12000009,49.9
2018/19,South West,,Other,Undefined,Units,E12000009,2.4
2018/19,East Midlands,Derbyshire County Council,Landfill,Undefined,Units,,21.934103551561833
2018/19,East Midlands,Leicestershire County Council,Landfill,Undefined,Units,,33.413204165011116
2018/19,East Midlands,Lincolnshire County Council,Landfill,Undefined,Units,,4.047077065188704
2018/19,East Midlands,Northamptonshire County Council,Landfill,Undefined,Units,,19.444673335640555
2018/19,East Midlands,Nottinghamshire County Council,Landfill,Undefined,Units,,4.679016135530785
2018/19,East Midlands,Derby City Council,Landfill,Undefined,Units,,23.00410918696801
2018/19,East Midlands,Leicester City Council,Landfill,Undefined,Units,,25.84563069881558
2018/19,East Midlands,Nottingham City Council,Landfill,Undefined,Units,,6.7951318458417855
2018/19,East Midlands,Rutland County Council,Landfill,Undefined,Units,,0.0
2018/19,East of England,Cambridgeshire County Council,Landfill,Undefined,Units,,33.84036591267425
2018/19,East of England,Essex County Council,Landfill,Undefined,Units,,16.80545265547928
2018/19,East of England,Hertfordshire County Council,Landfill,Undefined,Units,,14.418610902569636
2018/19,East of England,Norfolk County Council,Landfill,Undefined,Units,,4.303575258941845
2018/19,East of England,Suffolk County Council,Landfill,Undefined,Units,,2.9957481712983394
2018/19,East of England,Bedford,Landfill,Undefined,Units,E06000055,12.208180063371818
2018/19,East of England,Central Bedfordshire,Landfill,Undefined,Units,E06000056,15.103527424008162
2018/19,East of England,Luton Borough Council,Landfill,Undefined,Units,,15.179238237490663
2018/19,East of England,Peterborough City Council,Landfill,Undefined,Units,,1.8803438343011296
2018/19,East of England,Southend-on-Sea Borough Council,Landfill,Undefined,Units,,24.099473450485316
2018/19,East of England,Thurrock Council,Landfill,Undefined,Units,,12.871444656581973
2018/19,London,East London Waste Authority,Landfill,Undefined,Units,,7.229125837227833
2018/19,London,North London Waste Authority,Landfill,Undefined,Units,,7.894807401214361
2018/19,London,West London Waste Authority,Landfill,Undefined,Units,,1.5478571042533644
2018/19,London,Western Riverside Waste Authority,Landfill,Undefined,Units,,0.0
2018/19,London,Bexley LB,Landfill,Undefined,Units,,0.1787956656604213
2018/19,London,Bromley LB,Landfill,Undefined,Units,,20.62901613594174
2018/19,London,City of London,Landfill,Undefined,Units,E09000001,0.1506402209389907
2018/19,London,Croydon LB,Landfill,Undefined,Units,,29.352927176082165
2018/19,London,Greenwich LB,Landfill,Undefined,Units,,2.568959393867645
2018/19,London,Lewisham LB,Landfill,Undefined,Units,,0.2738607562639269
2018/19,London,Merton LB,Landfill,Undefined,Units,,35.3259652005078
2018/19,London,Royal Borough of Kingston upon Thames,Landfill,Undefined,Units,,14.426111684009873
2018/19,London,Southwark LB,Landfill,Undefined,Units,,3.3863014653354937
2018/19,London,Sutton LB,Landfill,Undefined,Units,,25.99429162564032
2018/19,London,Tower Hamlets LB,Landfill,Undefined,Units,,0.023531115374868766
