Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,9.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.3
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.8
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.0
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,25.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,7.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,26.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,29.9
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,27.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.4
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,11.1
2011,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,25.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,28.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.5
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,10.4
2012,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.0
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,28.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.5
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,10.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,27.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,10.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,24.7
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.0
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,9.2
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.0
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.2
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,9.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.5
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,12.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,18.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,30.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,27.8
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,11.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,17.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,29.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,26.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,11.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,16.6
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,27.2
2016,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,23.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,10.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,15.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,26.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,24.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,10.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,15.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,27.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,23.8
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Managerial and professional occupations,,,Undefined,Units,Percentage (%),W92000004,10.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Intermediate occupations,,,Undefined,Units,Percentage (%),W92000004,13.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,Routine and manual,,,Undefined,Units,Percentage (%),W92000004,25.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,,,Wales,,"Never worked, long term unemployed, and not elsewhere classified",,,Undefined,Units,Percentage (%),W92000004,14.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,23.7
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,22.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,20.8
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,20.2
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,17.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,9.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,18.2
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,22.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,21.2
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,19.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,19.4
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,16.9
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,9.5
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,17.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,21.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,20.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,18.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,9.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,16.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,21.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,20.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,16.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,8.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,16.0
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,19.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,19.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,16.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,17.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,8.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,15.3
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,17.0
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,18.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,15.0
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.8
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,14.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,15.0
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,17.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,13.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,13.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,14.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,16.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,13.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,13.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,13.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,13.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,16.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,12.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,14.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,13.3
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.1
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,,,Undefined,Units,Percentage (%),,12.5
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,17.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,20.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,3.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,6.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,8.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,10.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,16.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,19.7
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,3.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,8.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,7.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,9.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,15.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,20.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,3.0
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,4.0
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,7.7
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,8.0
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,14.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,18.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,2.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,5.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,6.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,10.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,13.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,17.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,3.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,3.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,6.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,8.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,White,,Undefined,Units,Percentage (%),,13.4
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Mixed,,Undefined,Units,Percentage (%),,16.7
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Asian,,Undefined,Units,Percentage (%),,2.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Chinese,,Undefined,Units,Percentage (%),,4.0
