Year,Neonatal period,Age,Birthweight (grams),Country,Region,Country of birth,Ethnic group,Sex,Units,Unit multiplier,Observation status,GeoCode,Value
2019,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2019,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2019,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2019,,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,27.1
2019,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,22.0
2019,,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,277.8
2019,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2019,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2019,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2019,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.7
2019,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.4
2019,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2019,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2019,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2019,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.7
2019,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2019,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,3.0
2019,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.6
2019,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,3.3
2019,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.4
2019,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.4
2019,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,3.0
2019,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.5
2019,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.0
2019,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,3.9
2019,,,,England,Yorkshire and The Humber,,,,"Rate per 1,000 live births",Units,Normal value,E12000003,2.7
2019,,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,3.9
2019,,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.7
2019,,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,4.1
2019,,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.2
2019,,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.7
2019,,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.7
2019,,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,3.0
2019,,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,2.9
2019,,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,3.1
2019,,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.8
2019,,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,2.4
2019,,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,3.1
2019,Early neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2019,Early neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2019,Early neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2019,Early neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2019,Early neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2019,Early neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2019,Early neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,300.2
2019,Early neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,20.5
2019,Early neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.6
2019,Early neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.7
2019,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2019,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2019,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2019,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2019,Early neonatal,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,21.1
2019,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,22.0
2019,Early neonatal,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,277.8
2019,Early neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2019,Early neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2019,Early neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2019,Early neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.4
2019,Early neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2019,Early neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.7
2019,Early neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2019,Early neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Early neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2019,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.2
2019,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,1.9
2019,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2019,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,3.3
2019,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.1
2019,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.5
2019,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,1.7
2019,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.4
2019,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.0
2019,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.3
2019,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,2.3
2019,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.3
2019,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.2
2019,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,1.9
2019,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,2.4
2019,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.1
2019,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2019,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2019,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2019,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2019,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2019,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,44.1
2019,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,7.9
2019,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.0
2019,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2019,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2019,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2019,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2019,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2019,Late neonatal,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.0
2019,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Late neonatal,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Late neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2019,Late neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2019,Late neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2019,Late neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.3
2019,Late neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2019,Late neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Late neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2019,Late neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Late neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2019,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2019,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2019,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.5
2019,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2019,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,0.5
2019,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,0.7
2019,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2019,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,0.5
2019,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,0.7
2005,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,0.9
2006,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.8
2007,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.4
2008,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.7
2009,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.7
2010,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.7
2011,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.6
2012,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.5
2013,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.3
2014,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.6
2015,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.4
2016,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.7
2017,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.4
2018,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.5
2019,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.6
2018,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,,K04000001,2.8
2018,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,,K04000001,2.2
2018,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,,K04000001,0.6
2020,,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2020,,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2020,,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2020,,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2020,,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2020,,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2020,,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,331.3
2020,,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,22.4
2020,,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,9.4
2020,,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2020,,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2020,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2020,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2020,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.3
2020,,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,23.9
2020,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,9.1
2020,,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,43.5
2020,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2020,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2020,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2020,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2020,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2020,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2020,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2020,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.8
2020,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2020,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2020,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2020,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.0
2020,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.9
2020,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,4.8
2020,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2020,,,,England and Wales,,,Any Other ethnic group,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2020,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2020,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2020,,,,England and Wales,,,Not Stated,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.9
2020,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2020,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.7
2020,,,,England,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,E92000001,3.9
2020,,,,England,,,Indian,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.1
2020,,,,England,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,E92000001,3.2
2020,,,,England,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.3
2020,,,,England,,,Black African,,"Rate per 1,000 live births",Units,Normal value,E92000001,3.9
2020,,,,England,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,E92000001,5.0
2020,,,,England,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,E92000001,4.9
2020,,,,England,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.1
2020,,,,England,,,Any Other ethnic group,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.5
2020,,,,England,,,White British,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.1
2020,,,,England,,,White Other,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.0
2020,,,,England,,,Not Stated,,"Rate per 1,000 live births",Units,Normal value,E92000001,6.2
2020,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2020,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.9
2020,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.3
2020,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,2.9
2020,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.5
2020,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.2
2020,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,2.7
2020,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.3
2020,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.2
2020,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,4.3
2020,,,,England,Yorkshire and The Humber,,,,"Rate per 1,000 live births",Units,Normal value,E12000003,2.7
2020,,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,3.6
2020,,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.4
2020,,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.9
2020,,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.1
2020,,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,2.0
2020,,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.3
2020,,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.9
2020,,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,2.4
2020,,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,3.5
2020,,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.7
2020,,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,2.4
2020,,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,2.9
2020,Early neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2020,Early neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2020,Early neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2020,Early neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2020,Early neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2020,Early neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2020,Early neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,282.4
2020,Early neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,14.8
2020,Early neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,7.5
2020,Early neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.6
2020,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2020,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2020,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.1
2020,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2020,Early neonatal,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,18.5
2020,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,9.1
2020,Early neonatal,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,43.5
2020,Early neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2020,Early neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2020,Early neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2020,Early neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2020,Early neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2020,Early neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2020,Early neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2020,Early neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Early neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2020,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.1
2020,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,1.9
2020,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.3
2020,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.9
2020,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.0
2020,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,2.9
2020,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,1.5
2020,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.3
2020,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,1.7
2020,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.1
2020,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,1.7
2020,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.5
2020,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,2.1
2020,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,1.9
2020,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,2.3
2020,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.6
2020,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2020,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2020,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2020,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2020,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2020,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,48.9
2020,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,7.6
2020,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.0
