Year,Occupation minor group,Occupation unit group,Country,Region,Observation status,GeoCode,Value
2012,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,76.1722485878511
2013,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,82.0541257488844
2014,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,82.6474496732068
2015,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,87.0095808865367
2016,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,75.7552019493601
2017,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,85.8695113694536
2018,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,85.4074601956524
2019,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,88.1342737472349
2020,221 Health Professionals (not including Veterinarians),,England,Yorkshire and The Humber,Normal Value,E12000003,85.4089950871733
2004,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,12.6402300205858
2005,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,10.1792965636261
2006,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,13.4397711265411
2007,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,19.1706728209045
2008,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,18.6586005087835
2009,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,19.336271936139
2010,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,16.1757239302518
2011,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,18.909983185243
2012,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,15.2344497175702
2013,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,16.860436797716
2014,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,13.0594164269175
2015,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,21.5204933535997
2016,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,19.1691995200327
2017,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,21.6508597042639
2018,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,28.8341425446861
2019,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,28.7117840248724
2020,222 Therapy Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,36.5521546771377
2004,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,99.9368186002565
2005,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,96.3118059481545
2006,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,87.6506812600506
2007,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,88.6885671916591
2008,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,85.7910909991488
2009,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,86.5346031201468
2010,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,91.9161724507249
2011,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,91.3352187847235
2012,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,91.4066983054214
2013,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,98.9145625466004
2014,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,92.7218566311146
2015,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,111.683939645405
2016,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,116.858389381738
2017,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,112.657863206933
2018,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,94.8971779951694
2019,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,116.664337620051
2020,223 Nursing and Midwifery Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,104.227926208076
2004,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,18.9603450308787
2005,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,20.5543488303988
2006,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,15.3875640434311
2007,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,16.653311743412
2008,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,17.1197468585745
2009,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,17.9961342771987
2010,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,19.7914739852493
2011,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,20.23368200821
2012,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,24.4503513985695
2013,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,24.3539642633675
2014,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,17.9100568140584
2015,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,19.8507999037515
2016,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,18.9848802938786
2017,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,26.7883518374791
2018,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,26.8267022409421
2019,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,21.2612577905701
2020,321 Health Associate Professionals,,England,Yorkshire and The Humber,Normal Value,E12000003,20.4474924679038
2004,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,35.3531433388259
2005,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,41.3044533639443
2006,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,30.7751280868622
2007,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,31.757478208367
2008,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,31.5464998292834
2009,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,33.5034414735082
2010,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,36.5381058189217
2011,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,36.118067883814
2012,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,44.198712143568
2013,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,41.4017392477248
2014,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,42.7229480252017
2015,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,38.9595138297926
2016,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,41.4718258846862
2017,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,46.053947337036
2018,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,47.0835998514494
2019,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,46.8837992304878
2020,221 Health Professionals (not including Veterinarians),2211 Medical practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,46.5044740199227
2004,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,3.16005750514645
2005,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,4.11086976607977
2006,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,2.92168937533502
2007,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,1.74278843826404
2008,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,3.65477741924625
2009,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,3.25462002885508
2010,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,2.09332897920906
2011,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,2.64739764593401
2012,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,2.25695551371411
2013,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,5.62014559923866
2014,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,7.2759605807112
2015,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,7.42085977710335
2016,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,5.71389601077899
2017,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,2.93570979040867
2018,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,4.01488060748794
2019,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,4.36128364934771
2020,221 Health Professionals (not including Veterinarians),2212 Psychologists,England,Yorkshire and The Humber,Normal Value,E12000003,3.43807395478028
2004,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,5.92510782214959
2005,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,5.2854039849597
2006,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,6.03815804235904
2007,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,5.22836531479213
2008,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,8.27133836987309
2009,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,13.0184801154203
2010,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,8.75392118578333
2011,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,10.7786904155885
2012,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,9.59206093328496
2013,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,11.052953011836
2014,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,7.46252367252431
2015,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,7.9774242603861
2016,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,7.92572672462892
2017,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,7.52275633792221
2018,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,6.20481548429954
2019,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,10.9032091233693
2020,221 Health Professionals (not including Veterinarians),2213 Pharmacists,England,Yorkshire and The Humber,Normal Value,E12000003,9.40946556045129
2004,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.56754672293149
2005,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.74057984405318
2006,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2007,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.35550211864981
2008,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.92356706276118
2009,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.10593060690623
2010,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.47393424815616
2011,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,3.78199663704859
2012,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,3.76159252285685
2013,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,3.18474917290191
2014,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,3.91782492807526
2015,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,4.45251586626201
2016,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.47455380923329
2017,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.28437303330379
2018,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.45995658454107
2019,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.72580228084232
2020,221 Health Professionals (not including Veterinarians),2214 Ophthalmic opticians,England,Yorkshire and The Humber,Normal Value,E12000003,2.89522017244655
2004,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,2.9625539110748
2005,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,2.54482414090652
2006,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,1.36345504182301
2007,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,3.87286319614232
2008,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,6.54012801338803
2009,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.55199887275278
2010,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,8.18301328236268
2011,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.48389512372046
2012,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.45430915814243
2013,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,8.2428802122167
2014,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,6.52970821345877
2015,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.93668782168268
2016,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,4.2393422015457
2017,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,8.62364750932547
2018,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,6.93479377657007
2019,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.45160456168463
2020,221 Health Professionals (not including Veterinarians),2215 Dental practitioners,England,Yorkshire and The Humber,Normal Value,E12000003,5.60948908411519
2004,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,2.37004312885984
2005,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.11086976607977
2006,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,6.23293733404804
2007,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.8410789951779
2008,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.80891765690296
2009,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,3.25462002885508
2010,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,2.28363161368261
2011,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,5.1056954600156
2012,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,3.76159252285685
2013,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,5.05813103931479
2014,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.8506403871408
2015,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,7.9774242603861
2016,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.97661910616235
2017,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,6.60534702841951
2018,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.56236432669083
2019,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,4.36128364934771
2020,221 Health Professionals (not including Veterinarians),2217 Medical radiographers,England,Yorkshire and The Humber,Normal Value,E12000003,2.17141512933491
2004,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,3.55506469328976
2005,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,4.89389257866639
2006,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,4.47992370884703
2007,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,2.71100423729962
2008,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.34649694393283
2009,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.91448236991475
2010,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,3.23514478605036
2011,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.8909983185243
2012,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.88079626142842
2013,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,2.62273461297804
2014,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,3.73126183626216
2015,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,2.59730092198617
2016,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2017,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.83481861900542
2018,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.82494573067633
2019,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,1.27204106439308
2020,221 Health Professionals (not including Veterinarians),2218 Podiatrists,England,Yorkshire and The Humber,Normal Value,E12000003,0.904756303889547
2004,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2005,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,0.978778515733277
2006,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,1.16867575013401
2007,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,3.09829055691386
2008,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,1.15414023765671
2009,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2010,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,0.951513172367753
2011,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,7.37489344224475
2012,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.26622953199959
2013,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.05813103931479
2014,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,6.15658202983256
2015,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,11.8733756433654
2016,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,9.21596130770805
2017,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,11.0089117140325
2018,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,13.1396092608696
2019,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,11.9935300357062
2020,221 Health Professionals (not including Veterinarians),2219 Health professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,14.4761008622328
2004,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,4.74008625771967
2005,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,4.69813687551973
2006,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,3.89558583378003
2007,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,9.6821579903558
2008,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.11719813221638
2009,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.16910239876983
2010,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.13817113078587
2011,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,4.34929613260588
2012,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,6.58278691499948
2013,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,6.5568365324451
2014,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,4.10438801988837
2015,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,9.27607472137918
2016,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.18844982001228
2017,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,6.97231075222059
2018,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,10.949674384058
2019,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,9.44944790692003
2020,222 Therapy Professionals,2221 Physiotherapists,England,Yorkshire and The Humber,Normal Value,E12000003,15.5618084269002
2004,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.58002875257323
2005,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.37028992202659
2006,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.72691008364602
2007,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,3.48557687652809
2008,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.96305789455967
2009,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.08358476868458
2010,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,4.56726322736521
2011,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.56399327409718
2012,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.82119439214264
2013,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,3.37208735954319
2014,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.97001893801945
2015,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.9774242603861
2016,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.34525755847067
2017,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,7.33927447602167
2018,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.65733176509664
2019,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,8.72256729869541
2020,222 Therapy Professionals,2222 Occupational therapists,England,Yorkshire and The Humber,Normal Value,E12000003,10.4951731251187
