Year,Series,Units,Decent homes criteria,Sub-national area,Region,Urbanisation sub-category,Age of oldest person,Age of youngest person,Deprivation decile,Disability status (household),Ethnicity of household reference person (hrp),Household composition,Income quintile (household),Length of residence,Poverty status,Workless households,Observation status,GeoCode,Value
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,2nd quintile,,,,Normal value,,10.8
2015,Households (%),Percentage (%),Repair,,,,,,,,,,2nd quintile,,,,Normal value,,3.3
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,2nd quintile,,,,Normal value,,1.6
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,2nd quintile,,,,Normal value,,6.9
2015,Households (%),Percentage (%),,,,,,,,,,,3rd quintile,,,,Normal value,,20.9
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,3rd quintile,,,,Normal value,,12.0
2015,Households (%),Percentage (%),Repair,,,,,,,,,,3rd quintile,,,,Normal value,,4.6
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,3rd quintile,,,,Normal value,,2.4
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,3rd quintile,,,,Normal value,,6.4
2015,Households (%),Percentage (%),,,,,,,,,,,4th quintile,,,,Normal value,,17.5
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,4th quintile,,,,Normal value,,11.6
2015,Households (%),Percentage (%),Repair,,,,,,,,,,4th quintile,,,,Normal value,,4.0
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,4th quintile,,,,Normal value,,1.2
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,4th quintile,,,,Normal value,,5.1
2015,Households (%),Percentage (%),,,,,,,,,,,5th quintile (highest),,,,Normal value,,15.2
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,5th quintile (highest),,,,Normal value,,10.1
2015,Households (%),Percentage (%),Repair,,,,,,,,,,5th quintile (highest),,,,Normal value,,2.8
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,5th quintile (highest),,,,Normal value,,0.7
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,5th quintile (highest),,,,Normal value,,4.5
2015,Households (%),Percentage (%),,,,,,,,,,,,,Living in poverty,,Normal value,,23.9
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Living in poverty,,Normal value,,15.7
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,,Living in poverty,,Normal value,,5.7
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Living in poverty,,Normal value,,2.8
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Living in poverty,,Normal value,,7.3
2015,Households (%),Percentage (%),,,,,,,,,,,,,Not living in poverty,,Normal value,,18.4
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Not living in poverty,,Normal value,,11.2
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,,Not living in poverty,,Normal value,,3.7
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Not living in poverty,,Normal value,,1.4
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Not living in poverty,,Normal value,,5.8
2015,Households (%),Percentage (%),,,,,,,,,,,,,,Workless,Normal value,,24.0
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Workless,Normal value,,13.0
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Workless,Normal value,,5.0
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Workless,Normal value,,3.5
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Workless,Normal value,,9.4
2015,Households (%),Percentage (%),,,,,,,,,,,,,,Not workless,Normal value,,18.4
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Not workless,Normal value,,11.8
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Not workless,Normal value,,4.1
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Not workless,Normal value,,1.0
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Not workless,Normal value,,5.2
2015,Households (%),Percentage (%),,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,19.7
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,11.8
2015,Households (%),Percentage (%),Repair,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,3.6
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,2.1
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,6.7
2015,Households (%),Percentage (%),,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,18.9
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,11.9
2015,Households (%),Percentage (%),Repair,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,4.2
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,1.4
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,5.7
2015,Households (%),Percentage (%),,,,,,,,,White,,,,,,Normal value,,19.0
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,White,,,,,,Normal value,,12.1
2015,Households (%),Percentage (%),Repair,,,,,,,,White,,,,,,Normal value,,3.8
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,White,,,,,,Normal value,,1.5
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,White,,,,,,Normal value,,5.9
2015,Households (%),Percentage (%),,,,,,,,,Black,,,,,,Normal value,,19.8
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Black,,,,,,Normal value,,8.2
2015,Households (%),Percentage (%),Repair,,,,,,,,Black,,,,,,Normal value,,5.7
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Black,,,,,,Normal value,,3.0
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,Black,,,,,,Normal value,,5.7
2015,Households (%),Percentage (%),,,,,,,,,Asian,,,,,,Normal value,,22.5
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Asian,,,,,,Normal value,,11.0
2015,Households (%),Percentage (%),Repair,,,,,,,,Asian,,,,,,Normal value,,6.8
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Asian,,,,,,Normal value,,2.1
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,Asian,,,,,,Normal value,,5.0
2015,Households (%),Percentage (%),,,,,,,,,Other,,,,,,Normal value,,17.8
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Other,,,,,,Normal value,,9.4
2015,Households (%),Percentage (%),Repair,,,,,,,,Other,,,,,,Normal value,,3.1
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Other,,,,,,Normal value,,1.8
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,Other,,,,,,Normal value,,9.0
2015,Households (%),Percentage (%),,,,,,,,,All minority,,,,,,Normal value,,20.5
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,All minority,,,,,,Normal value,,9.8
2015,Households (%),Percentage (%),Repair,,,,,,,,All minority,,,,,,Normal value,,5.5
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,All minority,,,,,,Normal value,,2.3
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,All minority,,,,,,Normal value,,6.3
2015,Households (%),Percentage (%),,,,,,,,,,,,Less than 1 year,,,Normal value,,21.7
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,Less than 1 year,,,Normal value,,13.5
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,Less than 1 year,,,Normal value,,4.7
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,Less than 1 year,,,Normal value,,1.6
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,Less than 1 year,,,Normal value,,6.6
2015,Households (%),Percentage (%),,,,,,,,,,,,1-4 years,,,Normal value,,18.5
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,1-4 years,,,Normal value,,11.2
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,1-4 years,,,Normal value,,3.6
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,1-4 years,,,Normal value,,1.0
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,1-4 years,,,Normal value,,6.0
2015,Households (%),Percentage (%),,,,,,,,,,,,5-9 years,,,Normal value,,17.3
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,5-9 years,,,Normal value,,9.7
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,5-9 years,,,Normal value,,3.9
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,5-9 years,,,Normal value,,1.2
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,5-9 years,,,Normal value,,5.5
2015,Households (%),Percentage (%),,,,,,,,,,,,10-19 years,,,Normal value,,16.9
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,10-19 years,,,Normal value,,10.6
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,10-19 years,,,Normal value,,3.7
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,10-19 years,,,Normal value,,0.9
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,10-19 years,,,Normal value,,4.6
2015,Households (%),Percentage (%),,,,,,,,,,,,20-29 years,,,Normal value,,17.8
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,20-29 years,,,Normal value,,12.3
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,20-29 years,,,Normal value,,3.4
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,20-29 years,,,Normal value,,2.0
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,20-29 years,,,Normal value,,5.8
2015,Households (%),Percentage (%),,,,,,,,,,,,30 or more years,,,Normal value,,25.0
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,30 or more years,,,Normal value,,15.9
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,30 or more years,,,Normal value,,5.4
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,30 or more years,,,Normal value,,4.0
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,30 or more years,,,Normal value,,8.3
2015,Households (%),Percentage (%),,,,,,,,,,,,,,,Normal value,,19.1
2015,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,,Normal value,,11.9
2015,Households (%),Percentage (%),Repair,,,,,,,,,,,,,,Normal value,,4.0
2015,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,,Normal value,,1.6
2015,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,,Normal value,,6.0
2016,Households (%),Percentage (%),,,,,,,,,,Couple under 60,,,,,Normal value,,17.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple under 60,,,,,Normal value,,10.8
2016,Households (%),Percentage (%),Repair,,,,,,,,,Couple under 60,,,,,Normal value,,3.8
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple under 60,,,,,Normal value,,0.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple under 60,,,,,Normal value,,5.3
2016,Households (%),Percentage (%),,,,,,,,,,Couple 60 or over,,,,,Normal value,,17.4
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple 60 or over,,,,,Normal value,,11.4
2016,Households (%),Percentage (%),Repair,,,,,,,,,Couple 60 or over,,,,,Normal value,,2.3
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple 60 or over,,,,,Normal value,,1.3
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple 60 or over,,,,,Normal value,,5.8
2016,Households (%),Percentage (%),,,,,,,,,,Couple with children,,,,,Normal value,,19.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple with children,,,,,Normal value,,12.8
2016,Households (%),Percentage (%),Repair,,,,,,,,,Couple with children,,,,,Normal value,,3.8
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple with children,,,,,Normal value,,1.2
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple with children,,,,,Normal value,,4.0
2016,Households (%),Percentage (%),,,,,,,,,,Lone parent,,,,,Normal value,,19.8
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Lone parent,,,,,Normal value,,10.9
2016,Households (%),Percentage (%),Repair,,,,,,,,,Lone parent,,,,,Normal value,,3.2
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Lone parent,,,,,Normal value,,2.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Lone parent,,,,,Normal value,,5.7
2016,Households (%),Percentage (%),,,,,,,,,,Multi-person household,,,,,Normal value,,22.2
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Multi-person household,,,,,Normal value,,13.1
2016,Households (%),Percentage (%),Repair,,,,,,,,,Multi-person household,,,,,Normal value,,4.6
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Multi-person household,,,,,Normal value,,3.5
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Multi-person household,,,,,Normal value,,6.3
2016,Households (%),Percentage (%),,,,,,,,,,One person under 60,,,,,Normal value,,20.4
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,One person under 60,,,,,Normal value,,10.4
2016,Households (%),Percentage (%),Repair,,,,,,,,,One person under 60,,,,,Normal value,,4.0
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,One person under 60,,,,,Normal value,,2.5
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,One person under 60,,,,,Normal value,,8.7
2016,Households (%),Percentage (%),,,,,,,,,,One person 60 or over,,,,,Normal value,,23.1
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,One person 60 or over,,,,,Normal value,,11.5
2016,Households (%),Percentage (%),Repair,,,,,,,,,One person 60 or over,,,,,Normal value,,4.9
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,One person 60 or over,,,,,Normal value,,4.3
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,One person 60 or over,,,,,Normal value,,10.3
2016,Households (%),Percentage (%),,,,,59 and under,,,,,,,,,,Normal value,,19.4
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,59 and under,,,,,,,,,,Normal value,,11.5
2016,Households (%),Percentage (%),Repair,,,,59 and under,,,,,,,,,,Normal value,,3.9
2016,Households (%),Percentage (%),Modern facilities and services,,,,59 and under,,,,,,,,,,Normal value,,1.7
2016,Households (%),Percentage (%),Thermal comfort,,,,59 and under,,,,,,,,,,Normal value,,5.8
2016,Households (%),Percentage (%),,,,,60 and over,,,,,,,,,,Normal value,,20.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,60 and over,,,,,,,,,,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,60 and over,,,,,,,,,,Normal value,,3.6
2016,Households (%),Percentage (%),Modern facilities and services,,,,60 and over,,,,,,,,,,Normal value,,2.8
2016,Households (%),Percentage (%),Thermal comfort,,,,60 and over,,,,,,,,,,Normal value,,7.5
2016,Households (%),Percentage (%),,,,,75 and over,,,,,,,,,,Normal value,,21.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,75 and over,,,,,,,,,,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,75 and over,,,,,,,,,,Normal value,,4.8
2016,Households (%),Percentage (%),Modern facilities and services,,,,75 and over,,,,,,,,,,Normal value,,4.1
2016,Households (%),Percentage (%),Thermal comfort,,,,75 and over,,,,,,,,,,Normal value,,8.1
2016,Households (%),Percentage (%),,,,,,4 and under,,,,,,,,,Normal value,,19.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,4 and under,,,,,,,,,Normal value,,13.2
2016,Households (%),Percentage (%),Repair,,,,,4 and under,,,,,,,,,Normal value,,3.9
2016,Households (%),Percentage (%),Modern facilities and services,,,,,4 and under,,,,,,,,,Normal value,,1.5
2016,Households (%),Percentage (%),Thermal comfort,,,,,4 and under,,,,,,,,,Normal value,,4.3
2016,Households (%),Percentage (%),,,,,,15 and under,,,,,,,,,Normal value,,19.2
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,15 and under,,,,,,,,,Normal value,,12.3
2016,Households (%),Percentage (%),Repair,,,,,15 and under,,,,,,,,,Normal value,,3.8
2016,Households (%),Percentage (%),Modern facilities and services,,,,,15 and under,,,,,,,,,Normal value,,1.8
2016,Households (%),Percentage (%),Thermal comfort,,,,,15 and under,,,,,,,,,Normal value,,4.0
2016,Households (%),Percentage (%),,,,,,16 and over,,,,,,,,,Normal value,,19.7
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,16 and over,,,,,,,,,Normal value,,11.3
2016,Households (%),Percentage (%),Repair,,,,,16 and over,,,,,,,,,Normal value,,3.7
2016,Households (%),Percentage (%),Modern facilities and services,,,,,16 and over,,,,,,,,,Normal value,,2.2
2016,Households (%),Percentage (%),Thermal comfort,,,,,16 and over,,,,,,,,,Normal value,,7.3
2016,Households (%),Percentage (%),,,,,,,,,,,1st quintile (lowest),,,,Normal value,,23.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,1st quintile (lowest),,,,Normal value,,13.5
2016,Households (%),Percentage (%),Repair,,,,,,,,,,1st quintile (lowest),,,,Normal value,,5.9
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,1st quintile (lowest),,,,Normal value,,2.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,1st quintile (lowest),,,,Normal value,,8.1
2016,Households (%),Percentage (%),,,,,,,,,,,2nd quintile,,,,Normal value,,21.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,2nd quintile,,,,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,,,,,,,2nd quintile,,,,Normal value,,3.7
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,2nd quintile,,,,Normal value,,2.7
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,2nd quintile,,,,Normal value,,7.6
2016,Households (%),Percentage (%),,,,,,,,,,,3rd quintile,,,,Normal value,,20.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,3rd quintile,,,,Normal value,,12.0
2016,Households (%),Percentage (%),Repair,,,,,,,,,,3rd quintile,,,,Normal value,,3.5
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,3rd quintile,,,,Normal value,,2.0
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,3rd quintile,,,,Normal value,,6.8
2016,Households (%),Percentage (%),,,,,,,,,,,4th quintile,,,,Normal value,,17.9
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,4th quintile,,,,Normal value,,10.8
2016,Households (%),Percentage (%),Repair,,,,,,,,,,4th quintile,,,,Normal value,,3.5
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,4th quintile,,,,Normal value,,2.0
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,4th quintile,,,,Normal value,,4.6
2016,Households (%),Percentage (%),,,,,,,,,,,5th quintile (highest),,,,Normal value,,15.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,5th quintile (highest),,,,Normal value,,10.1
2016,Households (%),Percentage (%),Repair,,,,,,,,,,5th quintile (highest),,,,Normal value,,2.4
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,5th quintile (highest),,,,Normal value,,1.1
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,5th quintile (highest),,,,Normal value,,5.1
2016,Households (%),Percentage (%),,,,,,,,,,,,,Living in poverty,,Normal value,,23.7
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Living in poverty,,Normal value,,13.9
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,,Living in poverty,,Normal value,,6.1
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Living in poverty,,Normal value,,3.4
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Living in poverty,,Normal value,,8.6
2016,Households (%),Percentage (%),,,,,,,,,,,,,Not living in poverty,,Normal value,,18.9
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Not living in poverty,,Normal value,,11.2
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,,Not living in poverty,,Normal value,,3.3
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Not living in poverty,,Normal value,,1.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Not living in poverty,,Normal value,,6.0
2016,Households (%),Percentage (%),,,,,,,,,,,,,,Workless,Normal value,,22.1
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Workless,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Workless,Normal value,,5.2
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Workless,Normal value,,3.0
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Workless,Normal value,,8.7
2016,Households (%),Percentage (%),,,,,,,,,,,,,,Not workless,Normal value,,19.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Not workless,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Not workless,Normal value,,3.6
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Not workless,Normal value,,1.5
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Not workless,Normal value,,5.6
2016,Households (%),Percentage (%),,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,18.8
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,11.3
2016,Households (%),Percentage (%),Repair,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,3.2
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,2.6
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,6.7
2016,Households (%),Percentage (%),,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,20.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,4.0
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,1.8
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,6.3
2016,Households (%),Percentage (%),,,,,,,,,White,,,,,,Normal value,,19.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,White,,,,,,Normal value,,11.9
2016,Households (%),Percentage (%),Repair,,,,,,,,White,,,,,,Normal value,,3.8
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,White,,,,,,Normal value,,2.0
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,White,,,,,,Normal value,,6.3
2016,Households (%),Percentage (%),,,,,,,,,Black,,,,,,Normal value,,19.1
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Black,,,,,,Normal value,,6.0
2016,Households (%),Percentage (%),Repair,,,,,,,,Black,,,,,,Normal value,,2.7
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Black,,,,,,Normal value,,3.7
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,Black,,,,,,Normal value,,8.5
2016,Households (%),Percentage (%),,,,,,,,,Asian,,,,,,Normal value,,22.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Asian,,,,,,Normal value,,11.6
2016,Households (%),Percentage (%),Repair,,,,,,,,Asian,,,,,,Normal value,,5.9
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Asian,,,,,,Normal value,,3.1
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,Asian,,,,,,Normal value,,5.3
2016,Households (%),Percentage (%),,,,,,,,,Other,,,,,,Normal value,,17.5
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Other,,,,,,Normal value,,8.8
2016,Households (%),Percentage (%),Repair,,,,,,,,Other,,,,,,Normal value,,0.6
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Other,,,,,,Normal value,,1.7
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,Other,,,,,,Normal value,,9.1
2016,Households (%),Percentage (%),,,,,,,,,All minority,,,,,,Normal value,,20.2
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,All minority,,,,,,Normal value,,9.2
2016,Households (%),Percentage (%),Repair,,,,,,,,All minority,,,,,,Normal value,,3.5
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,All minority,,,,,,Normal value,,2.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,All minority,,,,,,Normal value,,7.3
2016,Households (%),Percentage (%),,,,,,,,,,,,Less than 1 year,,,Normal value,,21.0
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,Less than 1 year,,,Normal value,,11.7
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,Less than 1 year,,,Normal value,,3.7
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,Less than 1 year,,,Normal value,,1.2
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,Less than 1 year,,,Normal value,,7.7
2016,Households (%),Percentage (%),,,,,,,,,,,,1-4 years,,,Normal value,,18.7
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,1-4 years,,,Normal value,,10.8
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,1-4 years,,,Normal value,,3.5
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,1-4 years,,,Normal value,,1.5
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,1-4 years,,,Normal value,,6.4
2016,Households (%),Percentage (%),,,,,,,,,,,,5-9 years,,,Normal value,,17.6
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,5-9 years,,,Normal value,,9.8
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,5-9 years,,,Normal value,,3.5
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,5-9 years,,,Normal value,,1.9
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,5-9 years,,,Normal value,,5.5
2016,Households (%),Percentage (%),,,,,,,,,,,,10-19 years,,,Normal value,,16.9
2016,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,10-19 years,,,Normal value,,9.6
2016,Households (%),Percentage (%),Repair,,,,,,,,,,,10-19 years,,,Normal value,,3.3
2016,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,10-19 years,,,Normal value,,1.7
2016,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,10-19 years,,,Normal value,,4.9
