Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2016,England,South West,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000009,3.31
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000009,1.72
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000009,1.42
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000009,2.48
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000009,4.77
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,14.11
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000009,3.58
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000009,5.66
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000009,9.79
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,15.52
2016,England,South West,Chronic respiratory disease,Other diseases of pleura,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,13.5
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000009,1.89
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000009,3.1
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000009,10.5
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,14.11
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000009,17.13
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,20.69
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000009,3.31
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000009,6.26
2016,England,South West,Chronic respiratory disease,Other respiratory disorders,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000009,11.25
2016,England,West Midlands,Cancer,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,824.11
2016,England,West Midlands,Cancer,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,1157.21
2016,England,West Midlands,Cancer,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,1610.54
2016,England,West Midlands,Cancer,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,2237.59
2016,England,West Midlands,Cancer,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,2456.41
2016,England,West Midlands,Cancer,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,984.91
2016,England,West Midlands,Cancer,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,1413.42
2016,England,West Midlands,Cancer,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,2110.01
2016,England,West Midlands,Cancer,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,2936.13
2016,England,West Midlands,Cancer,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,3831.05
2016,England,West Midlands,Cancer,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,675.63
2016,England,West Midlands,Cancer,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,936.04
2016,England,West Midlands,Cancer,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,1226.22
2016,England,West Midlands,Cancer,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,1800.21
2016,England,West Midlands,Cancer,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,1890.21
2016,England,West Midlands,Diabetes,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,20.57
2016,England,West Midlands,Diabetes,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,41.53
2016,England,West Midlands,Diabetes,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,95.35
2016,England,West Midlands,Diabetes,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,162.31
2016,England,West Midlands,Diabetes,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,292.24
2016,England,West Midlands,Diabetes,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,27.78
2016,England,West Midlands,Diabetes,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,45.91
2016,England,West Midlands,Diabetes,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,109.63
2016,England,West Midlands,Diabetes,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,194.77
2016,England,West Midlands,Diabetes,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,304.59
2016,England,West Midlands,Diabetes,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,13.92
2016,England,West Midlands,Diabetes,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,37.74
2016,England,West Midlands,Diabetes,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,84.36
2016,England,West Midlands,Diabetes,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,141.98
2016,England,West Midlands,Diabetes,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,287.16
2016,England,West Midlands,Cardiovascular disease,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,470.16
2016,England,West Midlands,Cardiovascular disease,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,876.14
2016,England,West Midlands,Cardiovascular disease,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,1600.87
2016,England,West Midlands,Cardiovascular disease,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,3002.12
2016,England,West Midlands,Cardiovascular disease,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,5949.49
2016,England,West Midlands,Cardiovascular disease,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,635.71
2016,England,West Midlands,Cardiovascular disease,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,1147.79
2016,England,West Midlands,Cardiovascular disease,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,1933.65
2016,England,West Midlands,Cardiovascular disease,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,3520.45
2016,England,West Midlands,Cardiovascular disease,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,6619.74
2016,England,West Midlands,Cardiovascular disease,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,317.3
2016,England,West Midlands,Cardiovascular disease,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,641.64
2016,England,West Midlands,Cardiovascular disease,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,1344.81
2016,England,West Midlands,Cardiovascular disease,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,2677.56
2016,England,West Midlands,Cardiovascular disease,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,5673.42
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,160.78
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,267.9
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,426.99
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,634.68
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,801.69
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,184.92
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,331.22
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,524.33
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,776.19
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,1211.59
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,138.5
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,213.25
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,352.1
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,546.07
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,632.86
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,3.81
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,13.67
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,26.95
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,51.49
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,138.22
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,7.14
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,21.86
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,41.31
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,93.03
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,236.9
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,6.61
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,15.89
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,25.48
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,97.58
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,34.67
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,63.81
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,106.4
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,110.82
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,134.27
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,47.62
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,86.36
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,152.53
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,156.98
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,209.83
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000005,22.72
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,44.35
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,70.91
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,81.91
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,103.15
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,2.03
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,4.15
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,3.36
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,9.87
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,3.28
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,6.36
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,5.46
2016,England,West Midlands,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,11.15
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,4.15
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,3.36
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,17.77
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,9.53
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,20.3
2016,England,West Midlands,Chronic respiratory disease,Other diseases of pleura,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,16.73
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,5.57
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,4.15
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,10.07
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,33.57
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000005,9.84
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,4.77
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,11.63
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000005,3.67
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000005,9.1
2016,England,West Midlands,Chronic respiratory disease,Other respiratory disorders,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000005,41.82
2016,England,Yorkshire and The Humber,Cancer,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,845.46
2016,England,Yorkshire and The Humber,Cancer,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,1270.05
2016,England,Yorkshire and The Humber,Cancer,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,1675.39
2016,England,Yorkshire and The Humber,Cancer,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,2130.87
2016,England,Yorkshire and The Humber,Cancer,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,2626.14
2016,England,Yorkshire and The Humber,Cancer,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,1038.33
2016,England,Yorkshire and The Humber,Cancer,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,1540.68
2016,England,Yorkshire and The Humber,Cancer,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,2147.92
2016,England,Yorkshire and The Humber,Cancer,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,2904.06
2016,England,Yorkshire and The Humber,Cancer,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,4103.41
2016,England,Yorkshire and The Humber,Cancer,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,669.88
2016,England,Yorkshire and The Humber,Cancer,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,1043.92
2016,England,Yorkshire and The Humber,Cancer,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,1326.46
2016,England,Yorkshire and The Humber,Cancer,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,1668.28
2016,England,Yorkshire and The Humber,Cancer,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,2005.37
2016,England,Yorkshire and The Humber,Diabetes,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,24.45
2016,England,Yorkshire and The Humber,Diabetes,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,43.28
2016,England,Yorkshire and The Humber,Diabetes,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,79.11
2016,England,Yorkshire and The Humber,Diabetes,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,129.86
2016,England,Yorkshire and The Humber,Diabetes,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,237.93
2016,England,Yorkshire and The Humber,Diabetes,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,27.42
2016,England,Yorkshire and The Humber,Diabetes,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,57.78
2016,England,Yorkshire and The Humber,Diabetes,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,85.29
2016,England,Yorkshire and The Humber,Diabetes,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,198.23
2016,England,Yorkshire and The Humber,Diabetes,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,293.1
2016,England,Yorkshire and The Humber,Diabetes,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,21.74
2016,England,Yorkshire and The Humber,Diabetes,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,31.18
2016,England,Yorkshire and The Humber,Diabetes,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,74.55
2016,England,Yorkshire and The Humber,Diabetes,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,88.95
2016,England,Yorkshire and The Humber,Diabetes,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,214.75
2016,England,Yorkshire and The Humber,Cardiovascular disease,,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,521.77
2016,England,Yorkshire and The Humber,Cardiovascular disease,,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,967.6
2016,England,Yorkshire and The Humber,Cardiovascular disease,,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,1807.0
2016,England,Yorkshire and The Humber,Cardiovascular disease,,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,3306.99
2016,England,Yorkshire and The Humber,Cardiovascular disease,,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,6092.81
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,673.06
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,1208.47
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,2250.61
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,3961.28
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,6914.17
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,384.05
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,766.35
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,1479.42
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,2915.54
2016,England,Yorkshire and The Humber,Cardiovascular disease,,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,5747.67
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,212.42
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,336.41
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,468.02
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,742.03
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,862.78
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,221.99
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,361.1
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,544.81
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,898.64
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,1232.53
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Women,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,203.7
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,315.79
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,411.31
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,648.34
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Chronic lower respiratory diseases,Women,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,707.4
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,5.48
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,16.44
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,25.14
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,55.65
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,126.75
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Men,70 to 74,"Rate per 100,000 population",Units,Undefined,E12000003,11.5
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Men,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,28.89
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Men,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,41.77
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Men,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,99.11
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Men,90 and over,"Rate per 100,000 population",Units,Undefined,E12000003,248.01
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Women,75 to 79,"Rate per 100,000 population",Units,Undefined,E12000003,6.03
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Women,80 to 84,"Rate per 100,000 population",Units,Undefined,E12000003,12.85
2016,England,Yorkshire and The Humber,Chronic respiratory disease,Lung diseases due to external agents,Women,85 to 89,"Rate per 100,000 population",Units,Undefined,E12000003,29.65
