Year,Country,Cause of death,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2015,Wales,IX diseases of the circulatory system (I00-I99),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,49.50980621
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,3.269515505
2015,Wales,Lung diseases due to external agents (J60-J70),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.934147287
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.467073644
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,,Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,150.98378359999998
2015,Wales,Malignant neoplasms (C00-C97),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,73.58070465
2015,Wales,Diabetes mellitus (E10-E14),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,2.866780701
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,71.66951752
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,1.911187134
2015,Wales,Lung diseases due to external agents (J60-J70),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.955593567
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,,Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,103.24160359999999
2015,Wales,Malignant neoplasms (C00-C97),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,67.60954574
2015,Wales,Diabetes mellitus (E10-E14),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.91364251
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,28.32291781
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,4.56821255
2015,Wales,Lung diseases due to external agents (J60-J70),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.91364251
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.91364251
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,45 to 49,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,England,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,200.5772763
2015,England,Malignant neoplasms (C00-C97),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,117.44948829999998
2015,England,Diabetes mellitus (E10-E14),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,2.860141695
2015,England,IX diseases of the circulatory system (I00-I99),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,68.30228287
2015,England,Other diseases of upper respiratory tract (J30-J39),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.052479664
2015,England,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,8.76410391
2015,England,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.5510364729999999
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.7580687480000001
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.5510364729999999
2015,England,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.026239832
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.104959328
2015,England,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.157438992
2015,England,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,230.86178130000002
2015,England,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,112.77608640000001
2015,England,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,3.398149495
2015,England,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,101.25423570000001
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,9.928968056
2015,England,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.6902491159999999
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.911459091
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.530960859
2015,England,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.212384343
2015,England,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.15928825800000002
2015,England,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,170.9878804
2015,England,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,122.01562340000002
2015,England,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,2.33448259
2015,England,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,36.10666407
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.10375478199999999
2015,England,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,7.625976462000001
2015,England,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.41501912700000004
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.6081991180000001
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.5706513000000001
2015,England,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.051877390999999995
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.155632173
2015,,,,50 to 54,"Rate per 100,000 population",Units,Undefined,,201.4559909
2015,,Malignant neoplasms (C00-C97),,50 to 54,"Rate per 100,000 population",Units,Undefined,,117.54907450000002
2015,,Diabetes mellitus (E10-E14),,50 to 54,"Rate per 100,000 population",Units,Undefined,,2.853132876
2015,,IX diseases of the circulatory system (I00-I99),,50 to 54,"Rate per 100,000 population",Units,Undefined,,68.89695649999999
2015,,Other diseases of upper respiratory tract (J30-J39),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.049619702
2015,,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,,8.931546396
2015,,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.570626575
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.81111913
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.5210068729999999
2015,,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.024809851
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.099239404
2015,,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.148859107
2015,,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,231.9423489
2015,,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,113.409663
2015,,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,3.3651228619999998
2015,,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,101.65684590000001
2015,,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,9.994917158
2015,,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.703160001
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.95880286
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.502257144
2015,,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.200902857
2015,,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.150677143
2015,,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,171.69654519999997
2015,,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,121.5897865
2015,,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,2.353350706
2015,,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,36.91818919
2015,,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.09805627900000001
2015,,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,7.893530492000001
2015,,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.441253257
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,1.66695675
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.5393095370000001
2015,,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.04902814
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,,0.147084419
2015,Wales,,,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,216.7014937
2015,Wales,Malignant neoplasms (C00-C97),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,119.2768726
2015,Wales,Diabetes mellitus (E10-E14),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.7315314330000002
2015,Wales,IX diseases of the circulatory system (I00-I99),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,79.21441156
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,11.83663621
2015,Wales,Lung diseases due to external agents (J60-J70),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.910510478
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.7315314330000002
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,,Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,250.85010309999998
2015,Wales,Malignant neoplasms (C00-C97),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,124.49597709999999
2015,Wales,Diabetes mellitus (E10-E14),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.7872233680000003
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,108.70171140000001
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,11.14889347
2015,Wales,Lung diseases due to external agents (J60-J70),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.9290744559999999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.7872233680000003
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,,Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,183.8908081
2015,Wales,Malignant neoplasms (C00-C97),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,114.2622497
2015,Wales,Diabetes mellitus (E10-E14),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.6780214780000002
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,50.88240808
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,12.49743356
2015,Wales,Lung diseases due to external agents (J60-J70),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.8926738259999999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,2.6780214780000002
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,50 to 54,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,England,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,342.9498384
2015,England,Malignant neoplasms (C00-C97),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,208.5213106
2015,England,Diabetes mellitus (E10-E14),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,3.873933067
2015,England,IX diseases of the circulatory system (I00-I99),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,107.6770372
2015,England,Other diseases of upper respiratory tract (J30-J39),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.06100682
2015,England,Chronic lower respiratory diseases (J40-J47),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,18.637583499999998
2015,England,Lung diseases due to external agents (J60-J70),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.51855797
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,2.9588307680000003
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.42704774
2015,England,Other diseases of pleura (J90-J94),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.12201364
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.15251705
2015,England,,Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,408.840072
2015,England,Malignant neoplasms (C00-C97),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,219.8979935
2015,England,Diabetes mellitus (E10-E14),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,5.303204554
2015,England,IX diseases of the circulatory system (I00-I99),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,158.23282419999998
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.061665169000000006
2015,England,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,19.91784966
2015,England,Lung diseases due to external agents (J60-J70),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.493321354
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,3.884905662
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.554986523
2015,England,Other diseases of pleura (J90-J94),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.246660677
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.246660677
2015,England,,Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,278.4516567
2015,England,Malignant neoplasms (C00-C97),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,197.384981
2015,England,Diabetes mellitus (E10-E14),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,2.47485756
2015,England,IX diseases of the circulatory system (I00-I99),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,58.18933385
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.06036238
2015,England,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,17.384365300000002
2015,England,Lung diseases due to external agents (J60-J70),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.543261416
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,2.052320903
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.301811898
2015,England,Other diseases of pleura (J90-J94),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.06036238
2015,,,,55 to 59,"Rate per 100,000 population",Units,Undefined,,345.4757694
2015,,Malignant neoplasms (C00-C97),,55 to 59,"Rate per 100,000 population",Units,Undefined,,209.46644469999998
2015,,Diabetes mellitus (E10-E14),,55 to 59,"Rate per 100,000 population",Units,Undefined,,3.9131094060000002
2015,,IX diseases of the circulatory system (I00-I99),,55 to 59,"Rate per 100,000 population",Units,Undefined,,108.70387749999999
2015,,Other diseases of upper respiratory tract (J30-J39),,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.057545727000000005
2015,,Chronic lower respiratory diseases (J40-J47),,55 to 59,"Rate per 100,000 population",Units,Undefined,,18.84622545
2015,,Lung diseases due to external agents (J60-J70),,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.575457266
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,"Rate per 100,000 population",Units,Undefined,,3.136242097
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.431592949
2015,,Other diseases of pleura (J90-J94),,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.143864316
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Other respiratory disorders (J98),,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.201410043
2015,,,Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,411.04692989999995
2015,,Malignant neoplasms (C00-C97),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,220.0748289
2015,,Diabetes mellitus (E10-E14),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,5.354901947
2015,,IX diseases of the circulatory system (I00-I99),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,160.0067984
2015,,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.058205455999999996
2015,,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,19.84806048
2015,,Lung diseases due to external agents (J60-J70),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.582054559
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,4.132587372
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.523849104
2015,,Other diseases of pleura (J90-J94),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.23282182399999998
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Other respiratory disorders (J98),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.23282182399999998
2015,,,Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,281.3743816
2015,,Malignant neoplasms (C00-C97),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,199.09584650000002
2015,,Diabetes mellitus (E10-E14),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,2.503634538
2015,,IX diseases of the circulatory system (I00-I99),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,58.55090771
2015,,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.056900785
