Year,Country,Region,Sex,Age,Units,Observation status,GeoCode,Value
2016,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,14.0
2016,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,13.9
2016,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,14.0
2016,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,12.3
2016,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,8.9
2016,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,7.3
2016,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,6.2
2016,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,6.3
2016,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,8.2
2016,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,8.8
2016,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,11.3
2016,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,4.5
2016,England and Wales,,Female,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
2016,England and Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,K04000001,2.7
2016,England and Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,K04000001,4.9
2016,England and Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,K04000001,3.6
2016,England and Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,K04000001,4.6
2016,England and Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,K04000001,4.2
2016,England and Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,K04000001,6.1
2016,England and Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,K04000001,6.0
2016,England and Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,K04000001,8.0
2016,England and Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,K04000001,6.1
2016,England and Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,K04000001,4.8
2016,England and Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,K04000001,3.8
2016,England and Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,K04000001,3.4
2016,England and Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,K04000001,2.6
2016,England and Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,K04000001,3.1
2016,England and Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,K04000001,3.7
2016,England and Wales,,Female,90 and over,"Rate per 100,000 population",Normal value,K04000001,6.4
2016,England and Wales,,Male,,"Rate per 100,000 population",Normal value,K04000001,15.1
2016,England and Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
2016,England and Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,K04000001,6.7
2016,England and Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,K04000001,13.9
2016,England and Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,K04000001,15.7
2016,England and Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,K04000001,17.2
2016,England and Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,K04000001,17.8
2016,England and Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,K04000001,22.4
2016,England and Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,K04000001,21.9
2016,England and Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,K04000001,20.4
2016,England and Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,K04000001,19.5
2016,England and Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,K04000001,13.6
2016,England and Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,K04000001,11.6
2016,England and Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,K04000001,9.8
2016,England and Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,K04000001,10.2
2016,England and Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,K04000001,15.0
2016,England and Wales,,Male,85 to 89,"Rate per 100,000 population",Normal value,K04000001,16.3
2016,England and Wales,,Male,90 and over,"Rate per 100,000 population",Normal value,K04000001,22.4
2016,England and Wales,,,,"Rate per 100,000 population",Normal value,K04000001,9.7
2016,England and Wales,,,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
2016,England and Wales,,,15 to 19,"Rate per 100,000 population",Normal value,K04000001,4.8
2016,England and Wales,,,20 to 24,"Rate per 100,000 population",Normal value,K04000001,9.5
2016,England and Wales,,,25 to 29,"Rate per 100,000 population",Normal value,K04000001,9.7
2016,England and Wales,,,30 to 34,"Rate per 100,000 population",Normal value,K04000001,10.9
2016,England and Wales,,,35 to 39,"Rate per 100,000 population",Normal value,K04000001,11.0
2016,England and Wales,,,40 to 44,"Rate per 100,000 population",Normal value,K04000001,14.2
2016,England and Wales,,,45 to 49,"Rate per 100,000 population",Normal value,K04000001,13.8
2016,England and Wales,,,50 to 54,"Rate per 100,000 population",Normal value,K04000001,14.1
2016,England and Wales,,,55 to 59,"Rate per 100,000 population",Normal value,K04000001,12.7
2016,England and Wales,,,60 to 64,"Rate per 100,000 population",Normal value,K04000001,9.1
2016,England and Wales,,,65 to 69,"Rate per 100,000 population",Normal value,K04000001,7.6
2016,England and Wales,,,70 to 74,"Rate per 100,000 population",Normal value,K04000001,6.5
2016,England and Wales,,,75 to 79,"Rate per 100,000 population",Normal value,K04000001,6.1
2016,England and Wales,,,80 to 84,"Rate per 100,000 population",Normal value,K04000001,8.2
2016,England and Wales,,,85 to 89,"Rate per 100,000 population",Normal value,K04000001,8.5
2016,England and Wales,,,90 and over,"Rate per 100,000 population",Normal value,K04000001,11.2
2016,Northern Ireland,,Female,,"Rate per 100,000 population",Normal value,N92000002,9.2
2016,Northern Ireland,,Male,,"Rate per 100,000 population",Normal value,N92000002,27.3
2016,Northern Ireland,,,,"Rate per 100,000 population",Normal value,N92000002,18.1
2016,Scotland,,Female,,"Rate per 100,000 population",Normal value,S92000003,8.4
2016,Scotland,,Male,,"Rate per 100,000 population",Normal value,S92000003,22.0
2016,Scotland,,,,"Rate per 100,000 population",Normal value,S92000003,15.0
2016,Wales,,Female,,"Rate per 100,000 population",Normal value,W92000004,4.0
2016,Wales,,Female,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,W92000004,3.4
2016,Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,W92000004,12.8
2016,Wales,,Female,25 to 29,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,W92000004,4.4
2016,Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,W92000004,3.4
2016,Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,W92000004,3.3
2016,Wales,,Female,45 to 49,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,W92000004,8.8
2016,Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,W92000004,10.6
2016,Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,W92000004,3.2
2016,Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,W92000004,4.0
2016,Wales,,Female,70 to 74,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,75 to 79,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,80 to 84,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Female,90 and over,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Male,,"Rate per 100,000 population",Normal value,W92000004,20.0
2016,Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,W92000004,13.8
2016,Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,W92000004,15.5
2016,Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,W92000004,24.3
2016,Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,W92000004,28.5
2016,Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,W92000004,27.6
2016,Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,W92000004,29.3
2016,Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,W92000004,23.1
2016,Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,W92000004,19.3999999999999
2016,Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,W92000004,25.2
2016,Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,W92000004,18.8999999999999
2016,Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,W92000004,19.7
2016,Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,W92000004,16.1
2016,Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,W92000004,5.6
2016,Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,W92000004,21.5
2016,Wales,,Male,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,Male,90 and over,"Rate per 100,000 population",Normal value,W92000004,34.2999999999999
2016,Wales,,,,"Rate per 100,000 population",Normal value,W92000004,11.8
2016,Wales,,,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,,15 to 19,"Rate per 100,000 population",Normal value,W92000004,8.8
2016,Wales,,,20 to 24,"Rate per 100,000 population",Normal value,W92000004,14.2
2016,Wales,,,25 to 29,"Rate per 100,000 population",Normal value,W92000004,12.9
2016,Wales,,,30 to 34,"Rate per 100,000 population",Normal value,W92000004,16.3999999999999
2016,Wales,,,35 to 39,"Rate per 100,000 population",Normal value,W92000004,15.4
2016,Wales,,,40 to 44,"Rate per 100,000 population",Normal value,W92000004,16.0
2016,Wales,,,45 to 49,"Rate per 100,000 population",Normal value,W92000004,11.7
2016,Wales,,,50 to 54,"Rate per 100,000 population",Normal value,W92000004,14.0
2016,Wales,,,55 to 59,"Rate per 100,000 population",Normal value,W92000004,17.8
2016,Wales,,,60 to 64,"Rate per 100,000 population",Normal value,W92000004,10.8
2016,Wales,,,65 to 69,"Rate per 100,000 population",Normal value,W92000004,11.6
2016,Wales,,,70 to 74,"Rate per 100,000 population",Normal value,W92000004,8.4
2016,Wales,,,75 to 79,"Rate per 100,000 population",Normal value,W92000004,2.6
2016,Wales,,,80 to 84,"Rate per 100,000 population",Normal value,W92000004,9.4
2016,Wales,,,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
2016,Wales,,,90 and over,"Rate per 100,000 population",Normal value,W92000004,10.1
2016,,,Female,,"Rate per 100,000 population",Normal value,,5.0
2016,,,Female,15 to 19,"Rate per 100,000 population",Normal value,,2.9
2016,,,Female,20 to 24,"Rate per 100,000 population",Normal value,,5.7
2016,,,Female,25 to 29,"Rate per 100,000 population",Normal value,,4.2
2016,,,Female,30 to 34,"Rate per 100,000 population",Normal value,,5.0
2016,,,Female,35 to 39,"Rate per 100,000 population",Normal value,,4.7
2016,,,Female,40 to 44,"Rate per 100,000 population",Normal value,,6.7
2016,,,Female,45 to 49,"Rate per 100,000 population",Normal value,,6.9
2016,,,Female,50 to 54,"Rate per 100,000 population",Normal value,,8.3
2016,,,Female,55 to 59,"Rate per 100,000 population",Normal value,,6.6
2016,,,Female,60 to 64,"Rate per 100,000 population",Normal value,,5.5
2016,,,Female,65 to 69,"Rate per 100,000 population",Normal value,,4.2
2016,,,Female,70 to 74,"Rate per 100,000 population",Normal value,,3.9
2016,,,Female,75 to 79,"Rate per 100,000 population",Normal value,,2.7
2016,,,Female,80 to 84,"Rate per 100,000 population",Normal value,,3.2
2016,,,Female,85 to 89,"Rate per 100,000 population",Normal value,,3.9
2016,,,Female,90 and over,"Rate per 100,000 population",Normal value,,5.8
2016,,,Male,,"Rate per 100,000 population",Normal value,,16.0
2016,,,Male,10 to 14,"Rate per 100,000 population",Low reliability,,0.2
2016,,,Male,15 to 19,"Rate per 100,000 population",Normal value,,7.5
2016,,,Male,20 to 24,"Rate per 100,000 population",Normal value,,14.8
2016,,,Male,25 to 29,"Rate per 100,000 population",Normal value,,17.5
2016,,,Male,30 to 34,"Rate per 100,000 population",Normal value,,19.1
2016,,,Male,35 to 39,"Rate per 100,000 population",Normal value,,19.0
2016,,,Male,40 to 44,"Rate per 100,000 population",Normal value,,24.1
2016,,,Male,45 to 49,"Rate per 100,000 population",Normal value,,23.1
2016,,,Male,50 to 54,"Rate per 100,000 population",Normal value,,22.0
2016,,,Male,55 to 59,"Rate per 100,000 population",Normal value,,19.9
2016,,,Male,60 to 64,"Rate per 100,000 population",Normal value,,14.4
2016,,,Male,65 to 69,"Rate per 100,000 population",Normal value,,12.0
2016,,,Male,70 to 74,"Rate per 100,000 population",Normal value,,10.1
2016,,,Male,75 to 79,"Rate per 100,000 population",Normal value,,10.4
2016,,,Male,80 to 84,"Rate per 100,000 population",Normal value,,14.7
2016,,,Male,85 to 89,"Rate per 100,000 population",Normal value,,15.0
2016,,,Male,90 and over,"Rate per 100,000 population",Normal value,,22.1
2016,,,,,"Rate per 100,000 population",Normal value,,10.4
2016,,,,10 to 14,"Rate per 100,000 population",Low reliability,,0.1
2016,,,,15 to 19,"Rate per 100,000 population",Normal value,,5.3
2016,,,,20 to 24,"Rate per 100,000 population",Normal value,,10.4
2016,,,,25 to 29,"Rate per 100,000 population",Normal value,,10.9
2016,,,,30 to 34,"Rate per 100,000 population",Normal value,,12.0
2016,,,,35 to 39,"Rate per 100,000 population",Normal value,,11.8
2016,,,,40 to 44,"Rate per 100,000 population",Normal value,,15.3
2016,,,,45 to 49,"Rate per 100,000 population",Normal value,,14.9
2016,,,,50 to 54,"Rate per 100,000 population",Normal value,,15.1
2016,,,,55 to 59,"Rate per 100,000 population",Normal value,,13.2
2016,,,,60 to 64,"Rate per 100,000 population",Normal value,,9.9
2016,,,,65 to 69,"Rate per 100,000 population",Normal value,,8.0
2016,,,,70 to 74,"Rate per 100,000 population",Normal value,,6.8
2016,,,,75 to 79,"Rate per 100,000 population",Normal value,,6.3
2016,,,,80 to 84,"Rate per 100,000 population",Normal value,,8.2
2016,,,,85 to 89,"Rate per 100,000 population",Normal value,,8.2
2016,,,,90 and over,"Rate per 100,000 population",Normal value,,10.7
2017,England,East,Female,,"Rate per 100,000 population",Normal value,E12000006,4.5
2017,England,East,Male,,"Rate per 100,000 population",Normal value,E12000006,13.2
2017,England,East,,,"Rate per 100,000 population",Normal value,E12000006,8.7
2017,England,East Midlands,Female,,"Rate per 100,000 population",Normal value,E12000004,4.1
2017,England,East Midlands,Male,,"Rate per 100,000 population",Normal value,E12000004,12.4
2017,England,East Midlands,,,"Rate per 100,000 population",Normal value,E12000004,8.1
2017,England,London,Female,,"Rate per 100,000 population",Normal value,E12000007,4.0
2017,England,London,Male,,"Rate per 100,000 population",Normal value,E12000007,11.6
2017,England,London,,,"Rate per 100,000 population",Normal value,E12000007,7.7
2017,England,North East,Female,,"Rate per 100,000 population",Normal value,E12000001,4.1
2017,England,North East,Male,,"Rate per 100,000 population",Normal value,E12000001,17.8
2017,England,North East,,,"Rate per 100,000 population",Normal value,E12000001,10.8
2017,England,North West,Female,,"Rate per 100,000 population",Normal value,E12000002,4.8
2017,England,North West,Male,,"Rate per 100,000 population",Normal value,E12000002,15.6
2017,England,North West,,,"Rate per 100,000 population",Normal value,E12000002,10.1
2017,England,South East,Female,,"Rate per 100,000 population",Normal value,E12000008,4.8
2017,England,South East,Male,,"Rate per 100,000 population",Normal value,E12000008,13.6
2017,England,South East,,,"Rate per 100,000 population",Normal value,E12000008,9.1
2017,England,South West,Female,,"Rate per 100,000 population",Normal value,E12000009,5.6
2017,England,South West,Male,,"Rate per 100,000 population",Normal value,E12000009,15.7
2017,England,South West,,,"Rate per 100,000 population",Normal value,E12000009,10.5
2017,England,West Midlands,Female,,"Rate per 100,000 population",Normal value,E12000005,4.6
2017,England,West Midlands,Male,,"Rate per 100,000 population",Normal value,E12000005,15.4
2017,England,West Midlands,,,"Rate per 100,000 population",Normal value,E12000005,9.9
2017,England,Yorkshire and The Humber,Female,,"Rate per 100,000 population",Normal value,E12000003,4.6
2017,England,Yorkshire and The Humber,Male,,"Rate per 100,000 population",Normal value,E12000003,15.3
2017,England,Yorkshire and The Humber,,,"Rate per 100,000 population",Normal value,E12000003,9.9
2017,England,,Female,,"Rate per 100,000 population",Normal value,E92000001,4.6
2017,England,,Female,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.3
2017,England,,Female,15 to 19,"Rate per 100,000 population",Normal value,E92000001,3.4
2017,England,,Female,20 to 24,"Rate per 100,000 population",Normal value,E92000001,3.6
2017,England,,Female,25 to 29,"Rate per 100,000 population",Normal value,E92000001,4.0
2017,England,,Female,30 to 34,"Rate per 100,000 population",Normal value,E92000001,5.0
2017,England,,Female,35 to 39,"Rate per 100,000 population",Normal value,E92000001,4.8
2017,England,,Female,40 to 44,"Rate per 100,000 population",Normal value,E92000001,5.8
2017,England,,Female,45 to 49,"Rate per 100,000 population",Normal value,E92000001,6.3
2017,England,,Female,50 to 54,"Rate per 100,000 population",Normal value,E92000001,6.2
2017,England,,Female,55 to 59,"Rate per 100,000 population",Normal value,E92000001,5.2
2017,England,,Female,60 to 64,"Rate per 100,000 population",Normal value,E92000001,4.4
2017,England,,Female,65 to 69,"Rate per 100,000 population",Normal value,E92000001,4.4
2017,England,,Female,70 to 74,"Rate per 100,000 population",Normal value,E92000001,4.0
2017,England,,Female,75 to 79,"Rate per 100,000 population",Normal value,E92000001,5.0
2017,England,,Female,80 to 84,"Rate per 100,000 population",Normal value,E92000001,4.0
2017,England,,Female,85 to 89,"Rate per 100,000 population",Normal value,E92000001,4.2
2017,England,,Female,90 and over,"Rate per 100,000 population",Normal value,E92000001,5.8
2017,England,,Male,,"Rate per 100,000 population",Normal value,E92000001,14.0
2017,England,,Male,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.3
2017,England,,Male,15 to 19,"Rate per 100,000 population",Normal value,E92000001,6.5
2017,England,,Male,20 to 24,"Rate per 100,000 population",Normal value,E92000001,11.0
2017,England,,Male,25 to 29,"Rate per 100,000 population",Normal value,E92000001,14.1
2017,England,,Male,30 to 34,"Rate per 100,000 population",Normal value,E92000001,15.6
2017,England,,Male,35 to 39,"Rate per 100,000 population",Normal value,E92000001,16.8
2017,England,,Male,40 to 44,"Rate per 100,000 population",Normal value,E92000001,19.8
2017,England,,Male,45 to 49,"Rate per 100,000 population",Normal value,E92000001,22.4
2017,England,,Male,50 to 54,"Rate per 100,000 population",Normal value,E92000001,19.7
2017,England,,Male,55 to 59,"Rate per 100,000 population",Normal value,E92000001,17.2
2017,England,,Male,60 to 64,"Rate per 100,000 population",Normal value,E92000001,13.3
2017,England,,Male,65 to 69,"Rate per 100,000 population",Normal value,E92000001,11.7
2017,England,,Male,70 to 74,"Rate per 100,000 population",Normal value,E92000001,9.7
2017,England,,Male,75 to 79,"Rate per 100,000 population",Normal value,E92000001,10.5
2017,England,,Male,80 to 84,"Rate per 100,000 population",Normal value,E92000001,9.9
2017,England,,Male,85 to 89,"Rate per 100,000 population",Normal value,E92000001,18.2
2017,England,,Male,90 and over,"Rate per 100,000 population",Normal value,E92000001,15.0
2017,England,,,,"Rate per 100,000 population",Normal value,E92000001,9.2
2017,England,,,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.3
2017,England,,,15 to 19,"Rate per 100,000 population",Normal value,E92000001,5.0
2017,England,,,20 to 24,"Rate per 100,000 population",Normal value,E92000001,7.4
2017,England,,,25 to 29,"Rate per 100,000 population",Normal value,E92000001,9.1
2017,England,,,30 to 34,"Rate per 100,000 population",Normal value,E92000001,10.3
2017,England,,,35 to 39,"Rate per 100,000 population",Normal value,E92000001,10.8
2017,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,12.8
2017,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,14.3
2017,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,12.8
2017,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,11.2
2017,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,8.7
2017,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,7.9
2017,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,6.7
2017,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,7.6
2017,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,6.6
2017,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,9.7
2017,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,8.7
2017,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,4.6
2017,England and Wales,,Female,10 to 14,"Rate per 100,000 population",Normal value,K04000001,0.3
2017,England and Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,K04000001,3.5
2017,England and Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,K04000001,3.9
2017,England and Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,K04000001,4.0
2017,England and Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,K04000001,5.2
2017,England and Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,K04000001,4.9
2017,England and Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,K04000001,5.8
2017,England and Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,K04000001,6.4
2017,England and Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,K04000001,6.3
2017,England and Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,K04000001,5.1
2017,England and Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,K04000001,5.0
2017,England and Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,K04000001,4.5
2017,England and Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,K04000001,3.9
2017,England and Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,K04000001,5.0
2017,England and Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,K04000001,3.8
2017,England and Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,K04000001,4.5
2017,England and Wales,,Female,90 and over,"Rate per 100,000 population",Normal value,K04000001,5.8
2017,England and Wales,,Male,,"Rate per 100,000 population",Normal value,K04000001,14.4
2017,England and Wales,,Male,10 to 14,"Rate per 100,000 population",Normal value,K04000001,0.3
2017,England and Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,K04000001,7.1
2017,England and Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,K04000001,11.4
2017,England and Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,K04000001,15.0
2017,England and Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,K04000001,16.1
2017,England and Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,K04000001,17.0
2017,England and Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,K04000001,20.8
2017,England and Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,K04000001,23.2
2017,England and Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,K04000001,19.9
2017,England and Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,K04000001,17.8
2017,England and Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,K04000001,13.8
2017,England and Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,K04000001,11.7
2017,England and Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,K04000001,9.6
2017,England and Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,K04000001,11.0
2017,England and Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,K04000001,9.6
2017,England and Wales,,Male,85 to 89,"Rate per 100,000 population",Normal value,K04000001,18.3
2017,England and Wales,,Male,90 and over,"Rate per 100,000 population",Normal value,K04000001,15.4
2017,England and Wales,,,,"Rate per 100,000 population",Normal value,K04000001,9.4
2017,England and Wales,,,10 to 14,"Rate per 100,000 population",Normal value,K04000001,0.3
2017,England and Wales,,,15 to 19,"Rate per 100,000 population",Normal value,K04000001,5.4
2017,England and Wales,,,20 to 24,"Rate per 100,000 population",Normal value,K04000001,7.8
2017,England and Wales,,,25 to 29,"Rate per 100,000 population",Normal value,K04000001,9.6
2017,England and Wales,,,30 to 34,"Rate per 100,000 population",Normal value,K04000001,10.6
2017,England and Wales,,,35 to 39,"Rate per 100,000 population",Normal value,K04000001,11.0
2017,England and Wales,,,40 to 44,"Rate per 100,000 population",Normal value,K04000001,13.2
2017,England and Wales,,,45 to 49,"Rate per 100,000 population",Normal value,K04000001,14.7
2017,England and Wales,,,50 to 54,"Rate per 100,000 population",Normal value,K04000001,13.0
2017,England and Wales,,,55 to 59,"Rate per 100,000 population",Normal value,K04000001,11.4
2017,England and Wales,,,60 to 64,"Rate per 100,000 population",Normal value,K04000001,9.3
2017,England and Wales,,,65 to 69,"Rate per 100,000 population",Normal value,K04000001,8.0
2017,England and Wales,,,70 to 74,"Rate per 100,000 population",Normal value,K04000001,6.7
2017,England and Wales,,,75 to 79,"Rate per 100,000 population",Normal value,K04000001,7.8
2017,England and Wales,,,80 to 84,"Rate per 100,000 population",Normal value,K04000001,6.3
2017,England and Wales,,,85 to 89,"Rate per 100,000 population",Normal value,K04000001,9.9
2017,England and Wales,,,90 and over,"Rate per 100,000 population",Normal value,K04000001,8.8
2017,Northern Ireland,,Female,,"Rate per 100,000 population",Normal value,N92000002,8.5
2017,Northern Ireland,,Male,,"Rate per 100,000 population",Normal value,N92000002,29.1
2017,Northern Ireland,,,,"Rate per 100,000 population",Normal value,N92000002,18.5
2017,Scotland,,Female,,"Rate per 100,000 population",Normal value,S92000003,6.3
2017,Scotland,,Male,,"Rate per 100,000 population",Normal value,S92000003,22.1
2017,Scotland,,,,"Rate per 100,000 population",Normal value,S92000003,13.9
2017,Wales,,Female,,"Rate per 100,000 population",Normal value,W92000004,5.8
2017,Wales,,Female,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,W92000004,5.8
2017,Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,W92000004,7.1
2017,Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,W92000004,4.0
2017,Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,W92000004,8.6
2017,Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,W92000004,6.6
2017,Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,W92000004,4.5
2017,Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,W92000004,8.4
2017,Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,W92000004,7.9
2017,Wales,,Female,55 to 59,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,W92000004,12.5
2017,Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,W92000004,6.2
2017,Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,W92000004,3.5
2017,Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,W92000004,4.7
2017,Wales,,Female,80 to 84,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,W92000004,9.5
2017,Wales,,Female,90 and over,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Male,,"Rate per 100,000 population",Normal value,W92000004,20.9
2017,Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,W92000004,16.3
2017,Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,W92000004,15.6
2017,Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,W92000004,32.7
2017,Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,W92000004,24.9
