Year,Series,Violence type,Age,Sex,Country of birth,Disability status,Sexual orientation,Ethnicity,Ethnic group,Highest qualification,Household income,Region,Urban or Rural,Observation status,Unit multiplier,Units,GeoCode,Value
2016/17,(c) Sexual violence,,,Male,,,,,,,,West Midlands,,Normal value,Units,Percentage (%),E12000005,1.3943602393885417
2016/17,(c) Sexual violence,,,Male,,,,,,,,Yorkshire and The Humber,,Normal value,Units,Percentage (%),E12000003,0.670202444507012
2016/17,(c) Sexual violence,,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.8358180258744489
2016/17,(c) Sexual violence,,,,,,,,,,,,,Normal value,Units,Percentage (%),,1.956909146432753
2016/17,(c) Sexual violence,,20 to 24,Female,,,,,,,,,,Normal value,Units,Percentage (%),,7.202932661119776
2016/17,(c) Sexual violence,,20 to 24,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.6698468331481469
2016/17,(c) Sexual violence,,25 to 34,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.243103249148439
2016/17,(c) Sexual violence,,25 to 34,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.086339023937119
2016/17,(c) Sexual violence,,35 to 44,Female,,,,,,,,,,Normal value,Units,Percentage (%),,1.7374043012850489
2016/17,(c) Sexual violence,,35 to 44,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.3927814493915459
2016/17,(c) Sexual violence,,45 to 54,Female,,,,,,,,,,Normal value,Units,Percentage (%),,1.3267000468391372
2016/17,(c) Sexual violence,,45 to 54,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.1767922395477045
2016/17,(c) Sexual violence,,55 to 59,Female,,,,,,,,,,Normal value,Units,Percentage (%),,1.1808262038730466
2016/17,(c) Sexual violence,,55 to 59,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.08217767304070482
2017/18,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.836737919901081
2017/18,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.1853964199235367
2017/18,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,,,,,,,,,,,Normal value,Units,Percentage (%),,2.50643217921014
2017/18,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,0.8990640952356702
2017/18,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.06486672871538707
2017/18,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,,,,,,,,,,,Normal value,Units,Percentage (%),,0.4799220390813798
2017/18,(c) Sexual violence,,16 to 19,Female,,,,,,,,,,Normal value,Units,Percentage (%),,15.836387978548027
2017/18,(c) Sexual violence,,16 to 19,Male,,,,,,,,,,Normal value,Units,Percentage (%),,2.2459419375175957
2017/18,(c) Sexual violence,,16 to 19,,,,,,,,,,,Normal value,Units,Percentage (%),,8.412747106475887
2017/18,(c) Sexual violence,,,Female,Born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,4.378363290817413
2017/18,(c) Sexual violence,,,Female,Not born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,3.52011698142036
2017/18,(c) Sexual violence,,,Female,,Disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,7.531295764633005
2017/18,(c) Sexual violence,,,Female,,Non-disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,3.7380886785883805
2017/18,(c) Sexual violence,,,Female,,,,Asian,,,,,,Normal value,Units,Percentage (%),,3.555798257816885
2017/18,(c) Sexual violence,,,Female,,,,Black,,,,,,Normal value,Units,Percentage (%),,9.036766606552378
2017/18,(c) Sexual violence,,,Female,,,,Mixed,,,,,,Normal value,Units,Percentage (%),,6.689759389901372
2017/18,(c) Sexual violence,,,Female,,,,Other ethnic group,,,,,,Normal value,Units,Percentage (%),,0.9567551625352866
2017/18,(c) Sexual violence,,,Female,,,,White,,,,,,Normal value,Units,Percentage (%),,4.012167298867681
2017/18,(c) Sexual violence,,,Female,,,,,,,"£10,000 to less than £20,000",,,Normal value,Units,Percentage (%),,5.718692360376775
2017/18,(c) Sexual violence,,,Female,,,,,,,"£20,000 to less than £30,000",,,Normal value,Units,Percentage (%),,4.071179023290663
2017/18,(c) Sexual violence,,,Female,,,,,,,"£30,000 to less than £40,000",,,Normal value,Units,Percentage (%),,3.9338829224098
2017/18,(c) Sexual violence,,,Female,,,,,,,"£40,000 to less than £50,000",,,Normal value,Units,Percentage (%),,2.9439985834581575
2017/18,(c) Sexual violence,,,Female,,,,,,,"£50,000 or more",,,Normal value,Units,Percentage (%),,3.727421108158493
2017/18,(c) Sexual violence,,,Female,,,,,,,"Less than £10,000",,,Normal value,Units,Percentage (%),,7.495258286417171
2017/18,(c) Sexual violence,,,Female,,,,,,,No income stated or not enough information provided,,,Normal value,Units,Percentage (%),,3.9330873694768775
2017/18,(c) Sexual violence,,,Female,,,,,,,,East,,Normal value,Units,Percentage (%),E12000006,2.902843435225998
2017/18,(c) Sexual violence,,,Female,,,,,,,,East Midlands,,Normal value,Units,Percentage (%),E12000004,3.5697801935801534
2017/18,(c) Sexual violence,,,Female,,,,,,,,London,,Normal value,Units,Percentage (%),E12000007,5.183273295070892
2017/18,(c) Sexual violence,,,Female,,,,,,,,North East,,Normal value,Units,Percentage (%),E12000001,1.3671578719305546
2017/18,(c) Sexual violence,,,Female,,,,,,,,North West,,Normal value,Units,Percentage (%),E12000002,4.574406093277776
2017/18,(c) Sexual violence,,,Female,,,,,,,,South East,,Normal value,Units,Percentage (%),E12000008,4.05977839969003
2017/18,(c) Sexual violence,,,Female,,,,,,,,South West,,Normal value,Units,Percentage (%),E12000009,3.8516814472479326
2017/18,(c) Sexual violence,,,Female,,,,,,,,Wales,,Normal value,Units,Percentage (%),W92000004,5.948426610865006
2017/18,(c) Sexual violence,,,Female,,,,,,,,West Midlands,,Normal value,Units,Percentage (%),E12000005,4.543083061354078
2017/18,(c) Sexual violence,,,Female,,,,,,,,Yorkshire and The Humber,,Normal value,Units,Percentage (%),E12000003,4.9747691142517985
2017/18,(c) Sexual violence,,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,4.222980180484625
2017/18,(c) Sexual violence,,,Male,Born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,1.3469476959002828
2017/18,(c) Sexual violence,,,Male,Not born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,0.7115006037396979
2017/18,(c) Sexual violence,,,Male,,Disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,1.1019194868351694
2017/18,(c) Sexual violence,,,Male,,Non-disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,1.2481823125366311
2017/18,(c) Sexual violence,,,Male,,,,Asian,,,,,,Normal value,Units,Percentage (%),,0.4695358374976379
2017/18,(c) Sexual violence,,,Male,,,,Black,,,,,,Normal value,Units,Percentage (%),,1.8531151627050297
2017/18,(c) Sexual violence,,,Male,,,,Mixed,,,,,,Normal value,Units,Percentage (%),,0.0
2017/18,(c) Sexual violence,,,Male,,,,Other ethnic group,,,,,,Normal value,Units,Percentage (%),,0.9079543084743069
2017/18,(c) Sexual violence,,,Male,,,,White,,,,,,Normal value,Units,Percentage (%),,1.324175324924535
2017/18,(c) Sexual violence,,,Male,,,,,,,"£10,000 to less than £20,000",,,Normal value,Units,Percentage (%),,2.0076881553594896
2017/18,(c) Sexual violence,,,Male,,,,,,,"£20,000 to less than £30,000",,,Normal value,Units,Percentage (%),,0.38873624003283036
2017/18,(c) Sexual violence,,,Male,,,,,,,"£30,000 to less than £40,000",,,Normal value,Units,Percentage (%),,0.5761641178816722
2017/18,(c) Sexual violence,,,Male,,,,,,,"£40,000 to less than £50,000",,,Normal value,Units,Percentage (%),,0.5607435164969016
2017/18,(c) Sexual violence,,,Male,,,,,,,"£50,000 or more",,,Normal value,Units,Percentage (%),,1.7335201638039837
2017/18,(c) Sexual violence,,,Male,,,,,,,"Less than £10,000",,,Normal value,Units,Percentage (%),,0.3994117423214395
2017/18,(c) Sexual violence,,,Male,,,,,,,No income stated or not enough information provided,,,Normal value,Units,Percentage (%),,1.4382884889069818
2017/18,(c) Sexual violence,,,Male,,,,,,,,East,,Normal value,Units,Percentage (%),E12000006,0.5817124790703181
2017/18,(c) Sexual violence,,,Male,,,,,,,,East Midlands,,Normal value,Units,Percentage (%),E12000004,0.858245324864804
2017/18,(c) Sexual violence,,,Male,,,,,,,,London,,Normal value,Units,Percentage (%),E12000007,2.5121451703987474
2017/18,(c) Sexual violence,,,Male,,,,,,,,North East,,Normal value,Units,Percentage (%),E12000001,0.9421732060465255
2017/18,(c) Sexual violence,,,Male,,,,,,,,North West,,Normal value,Units,Percentage (%),E12000002,1.1812390486351865
2017/18,(c) Sexual violence,,,Male,,,,,,,,South East,,Normal value,Units,Percentage (%),E12000008,1.2633401259650603
2017/18,(c) Sexual violence,,,Male,,,,,,,,South West,,Normal value,Units,Percentage (%),E12000009,0.4494029091861482
2017/18,(c) Sexual violence,,,Male,,,,,,,,Wales,,Normal value,Units,Percentage (%),W92000004,0.42146430159992626
2017/18,(c) Sexual violence,,,Male,,,,,,,,West Midlands,,Normal value,Units,Percentage (%),E12000005,0.20215111873395866
2017/18,(c) Sexual violence,,,Male,,,,,,,,Yorkshire and The Humber,,Normal value,Units,Percentage (%),E12000003,2.5715191327094256
2017/18,(c) Sexual violence,,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.2291580591867912
2017/18,(c) Sexual violence,,,,Born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,2.860344572288331
2017/18,(c) Sexual violence,,,,Not born in the UK,,,,,,,,,Normal value,Units,Percentage (%),,2.0880636503914554
2017/18,(c) Sexual violence,,,,,Disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,4.808221984783019
2017/18,(c) Sexual violence,,,,,Non-disabled (GSS harmonised),,,,,,,,Normal value,Units,Percentage (%),,2.46347737981962
2017/18,(c) Sexual violence,,,,,,,Asian,,,,,,Normal value,Units,Percentage (%),,1.825851643621033
2017/18,(c) Sexual violence,,,,,,,Black,,,,,,Normal value,Units,Percentage (%),,5.967801626531364
2017/18,(c) Sexual violence,,,,,,,Mixed,,,,,,Normal value,Units,Percentage (%),,3.651575187280658
2017/18,(c) Sexual violence,,,,,,,Other ethnic group,,,,,,Normal value,Units,Percentage (%),,0.9319853062370406
2017/18,(c) Sexual violence,,,,,,,White,,,,,,Normal value,Units,Percentage (%),,2.667706825990258
2017/18,(c) Sexual violence,,,,,,,,,,"£10,000 to less than £20,000",,,Normal value,Units,Percentage (%),,4.086382243965629
2017/18,(c) Sexual violence,,,,,,,,,,"£20,000 to less than £30,000",,,Normal value,Units,Percentage (%),,2.327814319321694
2017/18,(c) Sexual violence,,,,,,,,,,"£30,000 to less than £40,000",,,Normal value,Units,Percentage (%),,2.138282047300393
2017/18,(c) Sexual violence,,,,,,,,,,"£40,000 to less than £50,000",,,Normal value,Units,Percentage (%),,1.7129407888768116
2017/18,(c) Sexual violence,,,,,,,,,,"£50,000 or more",,,Normal value,Units,Percentage (%),,2.6706131972710208
2017/18,(c) Sexual violence,,,,,,,,,,"Less than £10,000",,,Normal value,Units,Percentage (%),,4.814012343180524
2017/18,(c) Sexual violence,,,,,,,,,,No income stated or not enough information provided,,,Normal value,Units,Percentage (%),,2.638411681030024
2017/18,(c) Sexual violence,,,,,,,,,,,East,,Normal value,Units,Percentage (%),E12000006,1.7694054996673014
2017/18,(c) Sexual violence,,,,,,,,,,,East Midlands,,Normal value,Units,Percentage (%),E12000004,2.2839126588868996
2017/18,(c) Sexual violence,,,,,,,,,,,London,,Normal value,Units,Percentage (%),E12000007,3.831083184177838
2017/18,(c) Sexual violence,,,,,,,,,,,North East,,Normal value,Units,Percentage (%),E12000001,1.1613147869549267
2017/18,(c) Sexual violence,,,,,,,,,,,North West,,Normal value,Units,Percentage (%),E12000002,2.8107992535782897
2017/18,(c) Sexual violence,,,,,,,,,,,South East,,Normal value,Units,Percentage (%),E12000008,2.6098113191033865
2017/18,(c) Sexual violence,,,,,,,,,,,South West,,Normal value,Units,Percentage (%),E12000009,2.0805821640829762
2017/18,(c) Sexual violence,,,,,,,,,,,Wales,,Normal value,Units,Percentage (%),W92000004,3.112342694704126
2017/18,(c) Sexual violence,,,,,,,,,,,West Midlands,,Normal value,Units,Percentage (%),E12000005,2.3983191858702138
2017/18,(c) Sexual violence,,,,,,,,,,,Yorkshire and The Humber,,Normal value,Units,Percentage (%),E12000003,3.82227560696937
2017/18,(c) Sexual violence,,,,,,,,,,,,,Normal value,Units,Percentage (%),,2.7187110249381288
2017/18,(c) Sexual violence,,20 to 24,Female,,,,,,,,,,Normal value,Units,Percentage (%),,11.069502984090231
2017/18,(c) Sexual violence,,20 to 24,Male,,,,,,,,,,Normal value,Units,Percentage (%),,3.601372130869871
2017/18,(c) Sexual violence,,20 to 24,,,,,,,,,,,Normal value,Units,Percentage (%),,7.121860605182099
2017/18,(c) Sexual violence,,25 to 34,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.120221500191182
2017/18,(c) Sexual violence,,25 to 34,Male,,,,,,,,,,Normal value,Units,Percentage (%),,2.1087420183032717
2017/18,(c) Sexual violence,,25 to 34,,,,,,,,,,,Normal value,Units,Percentage (%),,2.610007230275733
2017/18,(c) Sexual violence,,35 to 44,Female,,,,,,,,,,Normal value,Units,Percentage (%),,1.7208738681523397
2017/18,(c) Sexual violence,,35 to 44,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.22356640418160517
2017/18,(c) Sexual violence,,35 to 44,,,,,,,,,,,Normal value,Units,Percentage (%),,0.9786085843416392
2017/18,(c) Sexual violence,,45 to 54,Female,,,,,,,,,,Normal value,Units,Percentage (%),,2.061959230541346
2017/18,(c) Sexual violence,,45 to 54,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.23600841300190142
2017/18,(c) Sexual violence,,45 to 54,,,,,,,,,,,Normal value,Units,Percentage (%),,1.165548404857782
2017/18,(c) Sexual violence,,55 to 59,Female,,,,,,,,,,Normal value,Units,Percentage (%),,2.644671706381268
2017/18,(c) Sexual violence,,55 to 59,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.10180612303222682
2017/18,(c) Sexual violence,,55 to 59,,,,,,,,,,,Normal value,Units,Percentage (%),,1.4254159631744225
2018/19,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.7979494275361247
2018/19,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.1064151964944418
2018/19,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,,,,,,,,,,,Normal value,Units,Percentage (%),,2.4742472714024086
2018/19,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,1.0922968773285648
2018/19,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.2514191239773397
2018/19,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,,,,,,,,,,,Normal value,Units,Percentage (%),,0.6778626741249395
2018/19,(c) Sexual violence,,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,4.451151543154411
2018/19,(c) Sexual violence,,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,1.227706387569872
2018/19,(c) Sexual violence,,,,,,,,,,,,,Normal value,Units,Percentage (%),,2.86324979856038
2019/20,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.0503256964849847
2019/20,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.822212196229098
2019/20,(c) Sexual violence,Indecent exposure or unwanted sexual touching,,,,,,,,,,,,Normal value,Units,Percentage (%),,1.940524433946042
2019/20,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,0.9838565931019178
2019/20,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.08874948886326513
2019/20,(c) Sexual violence,Sexual assault by rape or penetration including attempts,,,,,,,,,,,,Normal value,Units,Percentage (%),,0.5363377614335408
2019/20,(c) Sexual violence,,,Female,,,,,,,,,,Normal value,Units,Percentage (%),,3.5107148739470944
2019/20,(c) Sexual violence,,,Male,,,,,,,,,,Normal value,Units,Percentage (%),,0.8827314864945397
2019/20,(c) Sexual violence,,,,,,,,,,,,,Normal value,Units,Percentage (%),,2.1974765453858516
