Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2012,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.242083445903715
2013,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.631241537934522
2014,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.748424315834856
2015,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.1467622080679405
2016,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.482525504286913
2017,Northern Ireland,,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.305223096660868
2000,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8362742310458446
2001,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6130463186250394
2003,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.794754619511226
2004,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.489550248990315
2005,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.675810473815462
2006,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5475803581100949
2007,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3128517462030684
2008,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.422279371325438
2009,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.648136097424932
2010,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.459324135672004
2011,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.9322087216389447
2012,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.330265792034942
2013,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.199078665344381
2014,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.842230492833773
2015,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.280022001844272
2016,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.662467294932046
2017,Northern Ireland,Male,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.676235938178055
2000,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6991775980425474
2001,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.83041994336536
2003,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4627306757732974
2004,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8126249410846919
2005,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.223181118605007
2006,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.200307229494032
2007,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.9695456458053813
2008,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.177932437156386
2009,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.188318002837603
2010,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8045634840817114
2011,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6273525415178316
2012,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.111301144586239
2013,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.518003726645515
2015,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8508755509419191
2016,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,15 to 24,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7785998861696073
2000,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4268212282142234
2001,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6507779290990878
2002,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5110696319608943
2003,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.3663449540349895
2004,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.590548678344085
2005,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.292412887838401
2006,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.109117167004213
2007,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.851347933842495
2008,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.643089410610182
2009,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.650590299804744
2010,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.441320328365894
2011,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.76705572105289
2012,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.159778945622403
2013,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.516267857431766
2014,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.68526910923773
2015,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.115464499606784
2016,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.472012102874432
2017,Northern Ireland,,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.066479027497593
2000,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.2706459525756335
2001,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.346636212277135
2002,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.237575428842634
2003,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.022282445046672
2004,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.460889349942901
2005,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.8356941989743945
2006,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.22521154263398
2007,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.442870632672332
2008,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.257987132430852
2009,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.961826032898164
2010,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,20.012507817385867
2011,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.147802929427431
2012,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,22.305016976596253
2013,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.178362790543947
2014,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.96797226125038
2015,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,21.275377024229382
2016,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.87437973361191
2017,Northern Ireland,Male,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.441630636195184
2000,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6008068066305416
2001,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8267879288962381
2003,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.701346132904447
2004,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.773863049423798
2005,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.764755623203112
2006,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.208152032116616
2007,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.280750567231415
2008,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.16226584499857
2009,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6165012447059584
2010,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.20507684171728
2011,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.574846293523621
2012,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.342662332514073
2013,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.169245640306466
2014,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.55150207784792
2015,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.1571714858288
2016,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.191141391497204
2017,Northern Ireland,Female,25 to 34,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.788316507721161
2000,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4544481387427168
2001,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.846270105340457
2002,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.515589668193723
2003,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.853023660317434
2004,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.962835273965177
2005,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.600388293588356
2006,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.947732027949943
2007,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.206150546255346
2008,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.820669407839478
2009,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.960628622104894
2010,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.298697407471503
2011,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.015848021141089
2012,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.505972669400426
2013,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.282440804548926
2014,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.966730683842528
2015,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.293996165419397
2016,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.562192279541839
2017,Northern Ireland,,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.871857025360951
2000,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3526643924244204
2001,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.604422547857217
2002,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.526038867358774
2003,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.0185127358700985
2004,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.796041781198461
2005,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.577889882434451
2006,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.950756563118216
2007,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.40020297699594
2008,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,14.697776961234615
2009,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.479159571402374
2010,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,15.753572122478772
2011,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,12.688476748366357
2012,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,10.147133434804667
2013,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.436578171091444
2014,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.105207716110343
2015,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,18.752516422240486
2016,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,9.983748675766668
2017,Northern Ireland,Male,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,13.947234821224344
2000,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5755296311430594
2001,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.126183196220529
2002,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5524434574121339
2003,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.7171697959405483
2004,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.2076641789448925
2005,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.6798334612513535
2006,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0366185502889576
2007,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.0772860388661227
2008,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.090768400582384
2009,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.552560127080151
2010,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.050051342530933
2011,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5329977771532233
2012,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0300835912834325
2013,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5191029900332226
2014,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.175583276788976
2015,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.1979325182347695
2016,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.263989050902774
2017,Northern Ireland,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1146790445880077
2000,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7772997384386381
2001,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.3825715695763785
2002,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.50871661021552
2003,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7410316642830148
2004,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4569242144446752
2005,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7884544534304345
2006,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7502100252030246
2007,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0610482491395126
2008,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.380868342225017
2009,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.664530519167069
2010,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2901112994091513
2011,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.85020149387818
2012,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.363875873601843
2013,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.812579738149208
2014,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.244996967859309
2015,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,4.156646180339063
2016,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.202123881439908
2017,Northern Ireland,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.136795723902937
2000,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5929654645087294
2001,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7826502101415814
2002,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.079481415329658
2003,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5094795314575533
2004,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.9570051451889525
2005,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1735192899836986
2006,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.539572419651706
2007,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.4721016631366965
2008,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.829294943590024
2009,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3614801269294894
2010,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3031644315254014
2011,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.12264548003393
2012,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.276037687802393
2013,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,11.240586009217282
2014,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,6.732852648459402
2015,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.201584348556683
2016,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.893724362299024
2017,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,8.103399376038247
2000,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4129682223446796
2006,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6797680631368577
2008,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2962434863764811
2011,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6359907145355678
2012,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.502267680085077
2013,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4570326416786448
2014,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8026462847460072
2015,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.175226231049477
2016,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5752085130859937
2017,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.251669049683078
2000,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4462492748449284
2002,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8401596303297626
2007,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7525530361752245
2012,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0747526277701749
2014,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6995061486590467
2015,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0075397558395325
2017,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.3300602359930687
2000,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.089016182780476
2002,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9967605282830799
2007,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7284142663313542
2012,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4396590983019975
2014,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7895027711547268
2015,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2491959124612952
2017,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7327349331379374
2000,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7260845888546016
2007,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6279277129616839
2015,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,30.59039461609055
