Year,Units,Country,Region,Age,Contraceptive category,Main method of use,GeoCode,Value
2014,Percent,England,East Midlands,20 to 24,Long acting reversible contraceptives,IU device,E12000004,5.0
2014,Percent,England,East Midlands,25 to 34,Long acting reversible contraceptives,IU device,E12000004,11.0
2014,Percent,England,East Midlands,35 to 44,Long acting reversible contraceptives,IU device,E12000004,12.0
2014,Percent,England,East Midlands,45 and over,Long acting reversible contraceptives,IU device,E12000004,6.0
2014,Percent,England,East Midlands,,Long acting reversible contraceptives,IU system,E12000004,10.0
2014,Percent,England,East Midlands,Under 16,Long acting reversible contraceptives,IU system,E12000004,0.0
2014,Percent,England,East Midlands,16 to 17,Long acting reversible contraceptives,IU system,E12000004,1.0
2014,Percent,England,East Midlands,18 to 19,Long acting reversible contraceptives,IU system,E12000004,2.0
2014,Percent,England,East Midlands,20 to 24,Long acting reversible contraceptives,IU system,E12000004,4.0
2014,Percent,England,East Midlands,25 to 34,Long acting reversible contraceptives,IU system,E12000004,10.0
2014,Percent,England,East Midlands,35 to 44,Long acting reversible contraceptives,IU system,E12000004,25.0
2014,Percent,England,East Midlands,45 and over,Long acting reversible contraceptives,IU system,E12000004,33.0
2014,Percent,England,East Midlands,,Long acting reversible contraceptives,Implant,E12000004,21.0
2014,Percent,England,East Midlands,Under 16,Long acting reversible contraceptives,Implant,E12000004,35.0
2014,Percent,England,East Midlands,16 to 17,Long acting reversible contraceptives,Implant,E12000004,28.0
2014,Percent,England,East Midlands,18 to 19,Long acting reversible contraceptives,Implant,E12000004,24.0
2014,Percent,England,East Midlands,20 to 24,Long acting reversible contraceptives,Implant,E12000004,22.0
2014,Percent,England,East Midlands,25 to 34,Long acting reversible contraceptives,Implant,E12000004,20.0
2014,Percent,England,East Midlands,35 to 44,Long acting reversible contraceptives,Implant,E12000004,14.0
2014,Percent,England,East Midlands,45 and over,Long acting reversible contraceptives,Implant,E12000004,8.0
2014,Percent,England,East Midlands,,Long acting reversible contraceptives,Injectable contraceptive,E12000004,8.0
2014,Percent,England,East Midlands,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000004,5.0
2014,Percent,England,East Midlands,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000004,8.0
2014,Percent,England,East Midlands,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000004,9.0
2014,Percent,England,East Midlands,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000004,9.0
2014,Percent,England,East Midlands,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000004,8.0
2014,Percent,England,East Midlands,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000004,7.0
2014,Percent,England,East Midlands,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000004,3.0
2014,Percent,England,East Midlands,,User dependent methods,,E12000004,55.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,,E12000004,59.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,,E12000004,61.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,,E12000004,63.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,,E12000004,59.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,,E12000004,51.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,,E12000004,42.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,,E12000004,50.0
2014,Percent,England,East Midlands,,User dependent methods,Oral contraceptives,E12000004,40.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,Oral contraceptives,E12000004,45.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,Oral contraceptives,E12000004,47.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,Oral contraceptives,E12000004,50.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,Oral contraceptives,E12000004,47.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,Oral contraceptives,E12000004,36.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,Oral contraceptives,E12000004,25.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,Oral contraceptives,E12000004,28.0
2014,Percent,England,East Midlands,,User dependent methods,Male condom,E12000004,12.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,Male condom,E12000004,12.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,Male condom,E12000004,13.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,Male condom,E12000004,10.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,Male condom,E12000004,10.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,Male condom,E12000004,13.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,Male condom,E12000004,15.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,Male condom,E12000004,19.0
2014,Percent,England,East Midlands,,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,Female condom,E12000004,0.0
2014,Percent,England,East Midlands,,User dependent methods,Contraceptive patch,E12000004,1.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,Contraceptive patch,E12000004,2.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,Contraceptive patch,E12000004,2.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,Contraceptive patch,E12000004,2.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,Contraceptive patch,E12000004,2.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,Contraceptive patch,E12000004,1.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,Contraceptive patch,E12000004,0.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,Contraceptive patch,E12000004,0.0
2014,Percent,England,East Midlands,,User dependent methods,Natural family planning,E12000004,1.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,Natural family planning,E12000004,0.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,Natural family planning,E12000004,0.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,Natural family planning,E12000004,0.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,Natural family planning,E12000004,1.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,Natural family planning,E12000004,1.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,Natural family planning,E12000004,1.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,Natural family planning,E12000004,2.0
2014,Percent,England,East Midlands,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,0.0
2014,Percent,England,East Midlands,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000004,1.0
2014,Thousands,England,West Midlands,,,,E12000005,90.155
2014,Thousands,England,West Midlands,Under 16,,,E12000005,2.69
2014,Thousands,England,West Midlands,16 to 17,,,E12000005,9.045
2014,Thousands,England,West Midlands,18 to 19,,,E12000005,11.555
2014,Thousands,England,West Midlands,20 to 24,,,E12000005,25.36
2014,Thousands,England,West Midlands,25 to 34,,,E12000005,24.58
2014,Thousands,England,West Midlands,35 to 44,,,E12000005,11.745
2014,Thousands,England,West Midlands,45 and over,,,E12000005,5.17
2014,Thousands,England,West Midlands,,Long acting reversible contraceptives,,E12000005,30.72
2014,Thousands,England,West Midlands,Under 16,Long acting reversible contraceptives,,E12000005,0.815
2014,Thousands,England,West Midlands,16 to 17,Long acting reversible contraceptives,,E12000005,2.295
2014,Thousands,England,West Midlands,18 to 19,Long acting reversible contraceptives,,E12000005,2.985
2014,Thousands,England,West Midlands,20 to 24,Long acting reversible contraceptives,,E12000005,7.21
2014,Thousands,England,West Midlands,25 to 34,Long acting reversible contraceptives,,E12000005,9.305
2014,Thousands,England,West Midlands,35 to 44,Long acting reversible contraceptives,,E12000005,5.73
2014,Thousands,England,West Midlands,45 and over,Long acting reversible contraceptives,,E12000005,2.375
2014,Thousands,England,West Midlands,,Long acting reversible contraceptives,IU device,E12000005,4.91
2014,Thousands,England,West Midlands,Under 16,Long acting reversible contraceptives,IU device,E12000005,0.01
2014,Thousands,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU device,E12000005,0.05
2014,Thousands,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU device,E12000005,0.16
2014,Thousands,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU device,E12000005,0.77
2014,Thousands,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU device,E12000005,2.165
2014,Thousands,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU device,E12000005,1.345
2014,Thousands,England,West Midlands,45 and over,Long acting reversible contraceptives,IU device,E12000005,0.42
2014,Thousands,England,West Midlands,,Long acting reversible contraceptives,IU system,E12000005,5.95
2014,Thousands,England,West Midlands,Under 16,Long acting reversible contraceptives,IU system,E12000005,0.0
2014,Thousands,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU system,E12000005,0.04
2014,Thousands,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU system,E12000005,0.115
2014,Thousands,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU system,E12000005,0.6
2014,Thousands,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU system,E12000005,1.62
2014,Thousands,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU system,E12000005,2.105
2014,Thousands,England,West Midlands,45 and over,Long acting reversible contraceptives,IU system,E12000005,1.465
2014,Thousands,England,West Midlands,,Long acting reversible contraceptives,Implant,E12000005,12.7
2014,Thousands,England,West Midlands,Under 16,Long acting reversible contraceptives,Implant,E12000005,0.65
2014,Thousands,England,West Midlands,16 to 17,Long acting reversible contraceptives,Implant,E12000005,1.47
2014,Thousands,England,West Midlands,18 to 19,Long acting reversible contraceptives,Implant,E12000005,1.66
2014,Thousands,England,West Midlands,20 to 24,Long acting reversible contraceptives,Implant,E12000005,3.635
2014,Thousands,England,West Midlands,25 to 34,Long acting reversible contraceptives,Implant,E12000005,3.615
2014,Thousands,England,West Midlands,35 to 44,Long acting reversible contraceptives,Implant,E12000005,1.355
2014,Thousands,England,West Midlands,45 and over,Long acting reversible contraceptives,Implant,E12000005,0.31
2014,Thousands,England,West Midlands,,Long acting reversible contraceptives,Injectable contraceptive,E12000005,7.155
2014,Thousands,England,West Midlands,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000005,0.15
2014,Thousands,England,West Midlands,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000005,0.735
2014,Thousands,England,West Midlands,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000005,1.05
2014,Thousands,England,West Midlands,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000005,2.205
2014,Thousands,England,West Midlands,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000005,1.905
2014,Thousands,England,West Midlands,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000005,0.93
2014,Thousands,England,West Midlands,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000005,0.18
2014,Thousands,England,West Midlands,,User dependent methods,,E12000005,59.435
2014,Thousands,England,West Midlands,Under 16,User dependent methods,,E12000005,1.875
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,,E12000005,6.75
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,,E12000005,8.57
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,,E12000005,18.15
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,,E12000005,15.275
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,,E12000005,6.01
2014,Thousands,England,West Midlands,45 and over,User dependent methods,,E12000005,2.79
2014,Thousands,England,West Midlands,,User dependent methods,Oral contraceptives,E12000005,37.69
2014,Thousands,England,West Midlands,Under 16,User dependent methods,Oral contraceptives,E12000005,1.16
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,Oral contraceptives,E12000005,4.275
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,Oral contraceptives,E12000005,5.865
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,Oral contraceptives,E12000005,12.715
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,Oral contraceptives,E12000005,9.375
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,Oral contraceptives,E12000005,3.035
2014,Thousands,England,West Midlands,45 and over,User dependent methods,Oral contraceptives,E12000005,1.26
2014,Thousands,England,West Midlands,,User dependent methods,Male condom,E12000005,17.59
2014,Thousands,England,West Midlands,Under 16,User dependent methods,Male condom,E12000005,0.625
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,Male condom,E12000005,2.185
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,Male condom,E12000005,2.245
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,Male condom,E12000005,4.22
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,Male condom,E12000005,4.52
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,Male condom,E12000005,2.525
2014,Thousands,England,West Midlands,45 and over,User dependent methods,Male condom,E12000005,1.26
2014,Thousands,England,West Midlands,,User dependent methods,Female condom,E12000005,0.09
2014,Thousands,England,West Midlands,Under 16,User dependent methods,Female condom,E12000005,0.005
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,Female condom,E12000005,0.005
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,Female condom,E12000005,0.01
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,Female condom,E12000005,0.025
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,Female condom,E12000005,0.025
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,Female condom,E12000005,0.01
2014,Thousands,England,West Midlands,45 and over,User dependent methods,Female condom,E12000005,0.015
2014,Thousands,England,West Midlands,,User dependent methods,Contraceptive patch,E12000005,1.855
2014,Thousands,England,West Midlands,Under 16,User dependent methods,Contraceptive patch,E12000005,0.055
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,Contraceptive patch,E12000005,0.19
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,Contraceptive patch,E12000005,0.305
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,Contraceptive patch,E12000005,0.655
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,Contraceptive patch,E12000005,0.545
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,Contraceptive patch,E12000005,0.095
2014,Thousands,England,West Midlands,45 and over,User dependent methods,Contraceptive patch,E12000005,0.005
2014,Thousands,England,West Midlands,,User dependent methods,Natural family planning,E12000005,1.91
2014,Thousands,England,West Midlands,Under 16,User dependent methods,Natural family planning,E12000005,0.02
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,Natural family planning,E12000005,0.09
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,Natural family planning,E12000005,0.135
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,Natural family planning,E12000005,0.46
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,Natural family planning,E12000005,0.68
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,Natural family planning,E12000005,0.32
2014,Thousands,England,West Midlands,45 and over,User dependent methods,Natural family planning,E12000005,0.205
2014,Thousands,England,West Midlands,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.3
2014,Thousands,England,West Midlands,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.005
2014,Thousands,England,West Midlands,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.005
2014,Thousands,England,West Midlands,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.015
2014,Thousands,England,West Midlands,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.075
2014,Thousands,England,West Midlands,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.135
2014,Thousands,England,West Midlands,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.03
2014,Thousands,England,West Midlands,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.045
2014,Percent,England,West Midlands,,,,E12000005,100.0
2014,Percent,England,West Midlands,Under 16,,,E12000005,100.0
2014,Percent,England,West Midlands,16 to 17,,,E12000005,100.0
2014,Percent,England,West Midlands,18 to 19,,,E12000005,100.0
2014,Percent,England,West Midlands,20 to 24,,,E12000005,100.0
2014,Percent,England,West Midlands,25 to 34,,,E12000005,100.0
2014,Percent,England,West Midlands,35 to 44,,,E12000005,100.0
2014,Percent,England,West Midlands,45 and over,,,E12000005,100.0
2014,Percent,England,West Midlands,,Long acting reversible contraceptives,,E12000005,34.0
2014,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,,E12000005,30.0
2014,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,,E12000005,25.0
2014,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,,E12000005,26.0
2014,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,,E12000005,28.0
2014,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,,E12000005,38.0
2014,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,,E12000005,49.0
2014,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,,E12000005,46.0
2014,Percent,England,West Midlands,,Long acting reversible contraceptives,IU device,E12000005,5.0
2014,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,IU device,E12000005,0.0
2014,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU device,E12000005,1.0
2014,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU device,E12000005,1.0
2014,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU device,E12000005,3.0
2014,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU device,E12000005,9.0
2014,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU device,E12000005,11.0
2014,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,IU device,E12000005,8.0
2014,Percent,England,West Midlands,,Long acting reversible contraceptives,IU system,E12000005,7.0
2014,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,IU system,E12000005,0.0
2014,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU system,E12000005,0.0
2014,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU system,E12000005,1.0
2014,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU system,E12000005,2.0
2014,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU system,E12000005,7.0
2014,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU system,E12000005,18.0
2014,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,IU system,E12000005,28.0
2014,Percent,England,West Midlands,,Long acting reversible contraceptives,Implant,E12000005,14.0
2014,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,Implant,E12000005,24.0
2014,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,Implant,E12000005,16.0
2014,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,Implant,E12000005,14.0
2014,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,Implant,E12000005,14.0
2014,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,Implant,E12000005,15.0
2014,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,Implant,E12000005,12.0
2014,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,Implant,E12000005,6.0
2014,Percent,England,West Midlands,,Long acting reversible contraceptives,Injectable contraceptive,E12000005,8.0
2014,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000005,6.0
2014,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000005,8.0
2014,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000005,9.0
2014,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000005,9.0
2014,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000005,8.0
2014,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000005,8.0
2014,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000005,4.0
2014,Percent,England,West Midlands,,User dependent methods,,E12000005,66.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,,E12000005,70.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,,E12000005,75.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,,E12000005,74.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,,E12000005,72.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,,E12000005,62.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,,E12000005,51.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,,E12000005,54.0
2014,Percent,England,West Midlands,,User dependent methods,Oral contraceptives,E12000005,42.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,Oral contraceptives,E12000005,43.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,Oral contraceptives,E12000005,47.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,Oral contraceptives,E12000005,51.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,Oral contraceptives,E12000005,50.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,Oral contraceptives,E12000005,38.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,Oral contraceptives,E12000005,26.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,Oral contraceptives,E12000005,24.0
2014,Percent,England,West Midlands,,User dependent methods,Male condom,E12000005,20.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,Male condom,E12000005,23.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,Male condom,E12000005,24.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,Male condom,E12000005,19.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,Male condom,E12000005,17.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,Male condom,E12000005,18.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,Male condom,E12000005,21.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,Male condom,E12000005,24.0
2014,Percent,England,West Midlands,,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,Female condom,E12000005,0.0
2014,Percent,England,West Midlands,,User dependent methods,Contraceptive patch,E12000005,2.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,Contraceptive patch,E12000005,2.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,Contraceptive patch,E12000005,2.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,Contraceptive patch,E12000005,3.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,Contraceptive patch,E12000005,3.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,Contraceptive patch,E12000005,2.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,Contraceptive patch,E12000005,1.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,Contraceptive patch,E12000005,0.0
2014,Percent,England,West Midlands,,User dependent methods,Natural family planning,E12000005,2.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,Natural family planning,E12000005,1.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,Natural family planning,E12000005,1.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,Natural family planning,E12000005,1.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,Natural family planning,E12000005,2.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,Natural family planning,E12000005,3.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,Natural family planning,E12000005,3.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,Natural family planning,E12000005,4.0
2014,Percent,England,West Midlands,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,1.0
2014,Percent,England,West Midlands,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2014,Percent,England,West Midlands,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,1.0
2014,Thousands,England,East of England,,,,E12000006,64.465
2014,Thousands,England,East of England,Under 16,,,E12000006,1.82
2014,Thousands,England,East of England,16 to 17,,,E12000006,5.985
2014,Thousands,England,East of England,18 to 19,,,E12000006,8.025
2014,Thousands,England,East of England,20 to 24,,,E12000006,18.585
2014,Thousands,England,East of England,25 to 34,,,E12000006,17.945
2014,Thousands,England,East of England,35 to 44,,,E12000006,8.375
2014,Thousands,England,East of England,45 and over,,,E12000006,3.735
2014,Thousands,England,East of England,,Long acting reversible contraceptives,,E12000006,23.585
2014,Thousands,England,East of England,Under 16,Long acting reversible contraceptives,,E12000006,0.415
2014,Thousands,England,East of England,16 to 17,Long acting reversible contraceptives,,E12000006,1.55
2014,Thousands,England,East of England,18 to 19,Long acting reversible contraceptives,,E12000006,2.31
2014,Thousands,England,East of England,20 to 24,Long acting reversible contraceptives,,E12000006,5.61
