Year,Series,Country,Ethnicity,Sex,Type (wasted or overweight),BMI Classifications,IMD Deciles (England),IMD Quintiles,Urban or rural,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2007/08,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.98452741338715
2008/09,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,8.97565621093982
2008/09,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.2612344503303
2008/09,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.4344384262841399
2008/09,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.60778700257658
2008/09,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.961064987117
2008/09,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,2.13569997137131
2008/09,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.7835840437603654
2008/09,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.638395065320491
2008/09,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.237976083098141
2008/09,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.9720782477846495
2008/09,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.4330379535194
2008/09,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.8391573315499
2008/09,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.30527497194163
2008/09,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.5039281705948
2008/09,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.50112233445566
2008/09,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,10.0073046018991
2008/09,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.2425127830533
2008/09,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.7531044558071502
2008/09,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,9.71436270547022
2008/09,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.112638102937199
2008/09,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.5898679601185601
2008/09,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,11.2129144851657
2008/09,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,11.620127981384499
2008/09,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,2.31239092495637
2009/10,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.252144388849171
2009/10,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.7226590421729
2009/10,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.25089349535382
2009/10,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.904493902958981
2009/10,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.296409994030801
2009/10,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.7566299991472598
2009/10,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.499858298271239
2009/10,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.0424669180964
2009/10,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.528896252534281
2009/10,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,7.12785943198143
2009/10,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.5868051718421
2009/10,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.52503039009835
2009/10,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.56039476507187
2009/10,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,12.2291353786741
2009/10,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.39455052563827
2009/10,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,10.0
2009/10,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.121546961325901
2009/10,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.4585635359116
2009/10,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,10.4868086985318
2009/10,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.8270228502042
2009/10,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.5675019317805399
2009/10,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,11.725687386327099
2009/10,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.303412859741
2009/10,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.60479298170536
2010/11,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.13301130421791
2010/11,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.3340969075245
2010/11,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.46407051441661
2010/11,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.2233840304182
2010/11,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.2813688212927
2010/11,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,2.13403041825095
2010/11,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.8115942028985508
2010/11,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.813053204941154
2010/11,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.648866841746912
2010/11,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.601531555320831
2010/11,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.5756535516239
2010/11,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.99366252970689
2010/11,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.956412882667571
2010/11,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,12.0632752930465
2010/11,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.50221918743598
2010/11,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,9.38254570541566
2010/11,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,11.624698171783301
2010/11,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.94319880418535
2010/11,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,11.2219151748167
2010/11,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.026913372582
2010/11,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.63402619247867
2010/11,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.2430510665804
2010/11,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.7343244990303
2010/11,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,2.0038784744667097
2011/12,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.540153672140091
2011/12,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.7945317680096
2011/12,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.924373025469012
2011/12,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.1238436287675
2011/12,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.3619814980602
2011/12,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.5517755893763001
2011/12,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.2394172831973151
2011/12,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.102433071466708
2011/12,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.787582945618183
2011/12,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,7.215511760966301
2011/12,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.5742742106378
2011/12,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.17609663064208
2011/12,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.12693498452012
2011/12,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.571207430340499
2011/12,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,0.919117647058823
2011/12,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,9.83115196323309
2011/12,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.4188230592466
2011/12,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.22889399540413
2011/12,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,11.5424973767051
2011/12,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.7826004006486
2011/12,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.5072021367929
2011/12,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,11.8715083798882
2011/12,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.757201646090499
2011/12,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.36378573775879
2012/13,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.082757332337001
2012/13,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.6271249766486
2012/13,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.859331216140482
2012/13,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.63179976851851
2012/13,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.286603009259201
2012/13,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.4503761574074001
2012/13,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.152107603542685
2012/13,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.969424129947448
2012/13,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.321597883208996
2012/13,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.69712387083376
2012/13,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,11.1722562558405
2012/13,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.1836777074031701
2012/13,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,7.8514339445228
2012/13,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.5185707569346
2012/13,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.02491772449459
2012/13,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,9.61650768931282
2012/13,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,11.3977029394588
2012/13,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.0706638115631602
2012/13,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,10.2494083378845
2012/13,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.6797742581467
2012/13,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.38357910067358
2012/13,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,11.6391024147837
2012/13,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.757201646090499
2012/13,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.13362838729715
2013/14,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.81626907690028
2013/14,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.401837309230899
2013/14,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.737146243887983
2013/14,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.5847097855945
2013/14,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.4647711462309
2013/14,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.31996717919446
2013/14,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.0144532315244068
2013/14,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.458867375693119
2013/14,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.135442232524316
2013/14,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.8880435900071895
2013/14,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,11.0517117302354
2013/14,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.16171481443404
2013/14,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.64601852718255
2013/14,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,12.2672405726583
2013/14,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,0.8327874988303541
2013/14,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,10.07371007371
2013/14,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.644112644112601
2013/14,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.19070119070119
2013/14,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,11.6474675443408
2013/14,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.8542695191076
2013/14,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.00566831230572
2013/14,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.8551787351054
2013/14,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,13.0766880537732
2013/14,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.00061106018942
2014/15,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.54599230996746
2014/15,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,11.9565217391304
2014/15,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.787488908606921
2014/15,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.0794901174448
2014/15,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.0560011458034
2014/15,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.43583500429676
2014/15,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.1046807891097037
2014/15,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.025915410933974
2014/15,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.772876173837082
2014/15,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.91469372416384
2014/15,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.184141300263
2014/15,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.03344607290492
2014/15,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.67859534972729
2014/15,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.9701463974739
2014/15,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.05253085829107
2014/15,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,9.32178364012206
2014/15,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.5209174131312
2014/15,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.17137513534796
2014/15,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,11.3047404063205
2014/15,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.3250564334085
2014/15,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.0654627539503299
2014/15,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.295406025144299
2014/15,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.8805250256977
2014/15,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.2414011227959199
2015/16,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.7458588609031
2015/16,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.1624687996369
2015/16,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.862264579078738
2015/16,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.1689944646064
2015/16,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.1705341104879
2015/16,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.4296711756295999
2015/16,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.137611945856374
2015/16,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.206520322478543
2015/16,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.873577985067678
2015/16,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.73878523223501
2015/16,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,11.0758237395791
2015/16,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.1512504962286598
2015/16,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.851205645951769
2015/16,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.732993530680199
2015/16,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,0.9900019603999209
2015/16,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,9.4578313253012
2015/16,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,11.9678714859437
2015/16,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.08433734939759
2015/16,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,10.944860072042099
2015/16,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.7828576706382
2015/16,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.33000831255195
2015/16,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,12.974083438685199
2015/16,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,13.013590391908899
2015/16,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.1773072060682601
2016/17,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.2420421822709
2016/17,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.358938438789
2016/17,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.665421433574597
2016/17,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.7703201282003
2016/17,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.3765512615063
2016/17,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.27082324004024
2016/17,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.9683867336839449
2016/17,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.433775155737546
2016/17,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.49117972403889
2016/17,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,7.16210613598673
2016/17,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,11.1733001658374
2016/17,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,0.8602819237147589
2016/17,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.537204344736569
2016/17,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,12.3540757283524
2016/17,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,0.832402801746015
2016/17,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,10.4537919602155
2016/17,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,12.2047244094488
2016/17,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,0.901367592208868
2016/17,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,12.099343955014
2016/17,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.6897844423617
2016/17,BMI classifications,Scotland,,,,Underweight,,2,,Undefined,Units,Percentage (%),S92000003,1.19025304592314
2016/17,BMI classifications,Scotland,,,,Obese,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,13.2966168371361
2016/17,BMI classifications,Scotland,,,,Overweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,13.1392604248623
2016/17,BMI classifications,Scotland,,,,Underweight,,1 (Most deprived),,Undefined,Units,Percentage (%),S92000003,1.04642014162077
2017/18,BMI classifications,Scotland,,Female,,Obese,,,,Undefined,Units,Percentage (%),S92000003,9.635527383759129
2017/18,BMI classifications,Scotland,,Female,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.221234491554899
2017/18,BMI classifications,Scotland,,Female,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,0.738221311792215
2017/18,BMI classifications,Scotland,,Male,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.735674676524901
2017/18,BMI classifications,Scotland,,Male,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.3438077634011
2017/18,BMI classifications,Scotland,,Male,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.43068391866913
2017/18,BMI classifications,Scotland,,,,Underweight,,,,Undefined,Units,Percentage (%),S92000003,1.09215275022202
2017/18,BMI classifications,Scotland,,,,Overweight,,,,Undefined,Units,Percentage (%),S92000003,12.2838841335525
2017/18,BMI classifications,Scotland,,,,Obese,,,,Undefined,Units,Percentage (%),S92000003,10.1978345898758
2017/18,BMI classifications,Scotland,,,,Obese,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,6.67944707900312
2017/18,BMI classifications,Scotland,,,,Overweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,10.5034809807284
2017/18,BMI classifications,Scotland,,,,Underweight,,5 (Least deprived),,Undefined,Units,Percentage (%),S92000003,1.1603269094945
2017/18,BMI classifications,Scotland,,,,Obese,,4,,Undefined,Units,Percentage (%),S92000003,8.49819705681707
2017/18,BMI classifications,Scotland,,,,Overweight,,4,,Undefined,Units,Percentage (%),S92000003,11.7922229802163
2017/18,BMI classifications,Scotland,,,,Underweight,,4,,Undefined,Units,Percentage (%),S92000003,1.013546437969
2017/18,BMI classifications,Scotland,,,,Obese,,3,,Undefined,Units,Percentage (%),S92000003,10.1125916744138
2017/18,BMI classifications,Scotland,,,,Overweight,,3,,Undefined,Units,Percentage (%),S92000003,13.056502427435099
2017/18,BMI classifications,Scotland,,,,Underweight,,3,,Undefined,Units,Percentage (%),S92000003,1.01229211858279
2017/18,BMI classifications,Scotland,,,,Obese,,2,,Undefined,Units,Percentage (%),S92000003,11.8682931303311
2017/18,BMI classifications,Scotland,,,,Overweight,,2,,Undefined,Units,Percentage (%),S92000003,12.712097587819802
